action,cold,warm,create,rent,queue
float_operation,236,1469,236,0,1469
k-means,1,143,1,0,143
markdown2html,1,119,1,0,119
couchdb_test,24,0,24,0,0
matmul,1,0,1,0,0
disk,31,2182,31,0,2182
linpack,1,0,1,0,0
video,11,615,11,0,615
network,3,1,3,0,1
map_reduce,10,0,10,0,0
image,1,0,1,0,0
