id,host,time,action,qos,qos_target,lender_pool,type
98080a860ccc4317ab676b9498ac37e8,172.20.185.120,1610279395.925355,video,0.7725,0.2,2,repack
3ca34914c9eb475290ef6dd36c324470,172.20.185.123,1610279397.2583177,network,0.9885100663531802,0.7896666666666667,6,repack
09fae4d41dff496fb9b25de93c730f4d,172.20.185.120,1610279397.9864979,video,0.7725,0.2,3,repack
bedf3319a28d4e8e8def6b122b3ad949,172.20.185.120,1610279398.709333,linpack,0.998009196827913,0.2,1,repack
08c89aa6c1534d76a751d916e4c5b02e,172.20.185.120,1610279400.5723603,linpack,0.998009196827913,0.2,2,repack
d3de96d3ae334a4590f0e7c5e330ae40,172.20.185.119,1610279426.787939,matmul,0.65,0.8655666666666666,1,create
ea4f98b531cc48b9a9cb3571edde3dd9,172.20.185.119,1610279428.2309275,k-means,0.7725,0.2,2,create
e64f0e151a6844b2bf54709cc6770bbd,172.20.185.123,1610279451.5218003,network,0.9999883337513931,0.7896666666666667,5,repack
e5dd01d59b02437998b5fe49ba4e17ec,172.20.185.123,1610279453.4973888,network,0.9999924169384055,0.7896666666666667,5,repack
7ee0b6666f5e43918b0e93fc46d10506,172.20.185.123,1610279455.5449107,network,0.9999924169384055,0.7896666666666667,5,repack
7718e5f43a6f4beb84f875cc991d8331,172.20.185.123,1610279457.745604,network,0.9999924169384055,0.7896666666666667,3,repack
dd723468e6434bc197380f7bc723759f,172.20.185.120,1610279458.5887299,linpack,0.9999999885025294,0.2,1,create
b4e29c0137cc4890ac4ef243b6c5ef7b,172.20.185.120,1610279458.6206238,linpack,0.9999999885025294,0.2,2,create
449ec835b686407c9659954c40a2416a,172.20.185.123,1610279458.7006562,network,0.9999950710099635,0.7896666666666667,4,create
7b6af92a3fcb48b8aed8809e7fd1f89f,172.20.185.123,1610279458.7558057,k-means,0.7374999967971332,0.2,1,create
a1b3bf5323c64382b06ae4308b63bcd1,172.20.185.123,1610279458.9982767,network,0.9999950710099635,0.7896666666666667,5,create
ea0609279a504c7f99b0ed5acfe0f4cd,172.20.185.119,1610279459.1744554,network,0.19773,0.7896666666666667,1,repack
375e4e0d44a54b3dbf68bb5f8a7f8dad,172.20.185.120,1610279460.0461137,video,0.9375228125,0.2,2,create
7261ecf0f15f4930acd645d6016734f9,172.20.185.119,1610279461.1315262,network,0.19773,0.7896666666666667,2,repack
01b7c95001d742b1b4d73b8b6103721b,172.20.185.120,1610279462.5761569,network,0.5135000000000001,0.7896666666666667,1,repack
420cb501c78048dfb66bfcfffbc36c18,172.20.185.119,1610279463.12489,network,0.19773,0.7896666666666667,3,repack
f8c585f833574787b2c1c8a4d633384b,172.20.185.120,1610279463.9093192,k-means,0.65,0.2,1,repack
04e55dcea9004ef79f9a01d212878d3d,172.20.185.120,1610279464.6156256,network,0.5135000000000001,0.7896666666666667,2,repack
827356a6d8994c8f8e5513b7b469216a,172.20.185.119,1610279465.1539075,network,0.19773,0.7896666666666667,4,repack
03d50bf16a7e4e169bf8ddb8164e4140,172.20.185.120,1610279466.544666,network,0.5135000000000001,0.7896666666666667,3,repack
16ca74948ae4492098de8e6e4c33c4b7,172.20.185.119,1610279467.113389,network,0.19773,0.7896666666666667,5,repack
906aa285644c4e248c37ac91a6fe4028,172.20.185.120,1610279468.5488157,network,0.5135000000000001,0.7896666666666667,4,repack
04b5e116866c4d9b940ad634d714d10c,172.20.185.119,1610279469.1865788,network,0.19773,0.7896666666666667,6,repack
f16870452b7d486f82dfa921522bd558,172.20.185.120,1610279470.5831416,network,0.5135000000000001,0.7896666666666667,5,repack
a338ae99e5fe413db65e35508ca2458c,172.20.185.120,1610279472.6125035,network,0.5135000000000001,0.7896666666666667,6,repack
740b994922004cca8fb71f1df98aa900,172.20.185.121,1610279478.5625188,linpack,0.6236033882812501,0.2,1,repack
81ef59f1c24e4d16b5ca7b3d3de474f2,172.20.185.121,1610279480.604305,linpack,0.6236033882812501,0.2,2,repack
c36aded9991c486093ec96ba8833cf1f,172.20.185.119,1610279488.254607,matmul,0.65,0.8655666666666666,1,create
f6a443d489cc402782d018472208d469,172.20.185.119,1610279489.292826,k-means,0.9375228125,0.2,1,create
c4b92fe9677c4d688164d095f31bfd9c,172.20.185.122,1610279492.5653377,map_reduce,0.65,0.2,1,repack
d8fbc9db8970408497d16a4d683bef7b,172.20.185.123,1610279493.1948311,map_reduce,0.65,0.2,1,repack
9fab623796564e0098a536c2fc478321,172.20.185.122,1610279494.567273,map_reduce,0.65,0.2,2,repack
dab12dfcbdcc40428427ac4e167d35d0,172.20.185.119,1610279615.1076555,disk,0.65,0.2,1,repack
df973adfeb4b4193bbfa7f883500ec0a,172.20.185.119,1610279617.1251886,disk,0.65,0.2,2,repack
