id,time,exec,lender,renter
0003c6ac251e4ed09a2056a6bf1c45ef,1609952712.565809,0,0,0
000671b2c7a145debe23d8e428d6a806,1609953180.515298,0,3,0
000bb753e6354efa8b4cd29c6b72ec75,1609952518.401657,0,0,0
000d774885c0417e895654e371060094,1609953487.7900963,0,1,0
000ed5a4260241ff9b9fc2e350127383,1609952445.862,6,0,0
000fbe4e3e69416fa77b6e27bd6f8b42,1609953619.1089332,0,0,0
0015b23b96044350bf7b02d7dd2947c1,1609953427.9025266,0,0,0
001a08b5ea7248dab869e6ef249de208,1609952717.371601,0,0,0
002116dfdd4a493d8664d98b706ff7be,1609952719.008846,3,1,0
002a32f22baa4cf8954c1e420e2e3bc4,1609952599.1041024,1,0,0
002b05710c7547df9ffe9f5b1cde6599,1609952498.0943062,0,0,0
002d5fdfeb97425681220e800e3fe536,1609953023.1887813,4,0,0
002fd5bedac943e98914ddb5b452d9ce,1609952351.8071146,3,0,0
003715c9f59348b58ba364f0f4261002,1609953118.2642362,4,0,0
003cf5ff576e4797b93dce1de256af6e,1609953505.0238702,0,0,0
00409af8df2547948f51fc29fa03a352,1609953426.5048225,0,0,2
0045b14daa3640a4827d867d2a617d42,1609953034.5962942,0,0,1
0046b6960dfd4f74a7ad812267d9f2f5,1609952812.2091224,1,0,0
0048390da31149219421ab4ad412d0f1,1609953742.05674,0,0,1
0050db42881e46bc9d784101afc2dc04,1609952568.986359,0,2,1
00511158873c4a11a4663b8ece906113,1609952481.1359358,0,1,0
0051601734fc47809ff34e38c6acbedc,1609952874.3315291,0,0,0
0052a1309e134fddaf9c6b7238b57bbf,1609952395.8984597,1,3,0
0053634ab007481682b00963c0803a83,1609952502.8957624,4,0,0
0056d6e0b4f04f2cb9789a57386a91ed,1609952537.0267274,1,0,0
005905fcd37a466e8cbcdce237bde28a,1609953569.9705815,0,0,0
005a804764ff4ea28f29aab749cf6f94,1609953710.6781855,1,0,2
005afa35c1ca49f38d4521361de1a1a7,1609952935.2811592,0,0,2
005f079a2e164b0a92d86101ef559073,1609952445.2715437,0,0,0
006038249c154990a21b20c696b0a588,1609953603.0416665,0,5,0
00689ffbc06e4cf0aa3b152ee2f86162,1609952608.515195,0,0,0
00761e20b6c04cc5a9cd67e9abd387f9,1609952477.3439667,0,0,0
008a1c46e32c4eb7b579ba936db91e98,1609953609.6213918,0,0,0
00958cd67964430d8e2db6a1bcdb5230,1609952547.0936556,1,0,0
009592a000ff4a1da7d3c0ed812bbcee,1609952384.349428,1,2,0
0096407683814363b37ea7c6aa088d82,1609952317.9690022,0,0,0
009c7b7b327547468e3b458efe42c8ee,1609953181.8316705,0,1,0
00a43da3456948788aa9ce6e0796b368,1609953729.6172612,0,0,0
00a639fd9a7745a4bf088d2d5bb93e06,1609953502.666812,1,0,0
00a66c7b9479476aa9e6a7bf47aa85be,1609952795.5314052,0,0,0
00a975b0b9af43a29109689f8911083e,1609952989.859218,0,1,0
00aecef2cff24fd2b6f08f2606ecc380,1609953283.4559016,0,0,2
00b0d6e36b984bb995727fd4a8259517,1609952526.3615146,0,0,0
00b7f299c116470da9b5c59fcdd23207,1609953519.6963334,0,0,0
00bc2c80f1e7404f8c97ca1fdeeae6f2,1609952409.4433827,1,0,0
00cb6f68be7e49899e95a077d1b14129,1609953593.3300035,3,1,0
00cf942dc9ef4c419fc67562910844d8,1609952861.3756857,0,0,0
00ddfb8b5e714f09bb597c68f4ea9651,1609953686.0670424,0,0,0
00e1532654f14020a4089cce961f2a49,1609952794.6038918,0,0,0
00e886bcb94a4df9bdf4dad52e508bde,1609952287.7691064,11,0,0
00ef69ac9e5a40d88ea361911797dc12,1609953682.9171374,0,0,1
00f53c1f75114598835dc7f363d59d03,1609953317.5569892,0,0,1
00f6736aa8ee4d71998ce8c59fcd3721,1609953344.9030879,0,0,0
00f7b80924e94d03834835c3b146ea30,1609952963.571367,0,0,0
00f89634dbe541f78d064d75f04f0c4b,1609953229.7972603,0,0,0
00fa67d705d844e79fe7a7b55fcac48b,1609953325.8515203,0,1,0
00fb6b6cdda144d4b887cf16fb28c84c,1609952518.9050434,4,0,0
00fb8e000da54034b14d9d3697c83eb3,1609953438.770904,0,0,0
01038dc6169840f3b0637ce793247952,1609952845.4024017,1,0,0
010b2cfeb91b4f0483597150c1b02daf,1609952989.987729,0,0,0
010ce1a516ab4d96ba176152a7c78f1f,1609953210.5919561,0,3,0
010f711064e749c0a6bd7c2e19ff50c3,1609952909.1179428,4,0,0
0111d969ebe94660a87ce895b7b8b0e5,1609953012.412889,0,0,1
012387c7fcd047b09ca60d3e4e181e1c,1609953424.8679445,0,0,0
012f54a5eec54d289f28bb7684f5b121,1609952506.2554383,0,0,0
01316a534635411a91da99735ac90419,1609952869.4503782,0,0,0
0131e038cfe4413f879c36ec11f342f1,1609953266.9867954,0,1,0
013438576bbb4a4f8ed0b633a48de829,1609953602.8913362,0,0,2
013510184c2642f89ec8f3ef6dae0007,1609953610.5580037,5,0,0
0137e276d76649499e6a7906f5ef69f4,1609953119.6869352,0,0,0
013baaa61015476aa5598e498481d737,1609953613.5458899,0,0,0
01446a1202234e1889f19a55f07beec0,1609952654.1484265,1,0,0
014ba6e1623c43c9968889d95fc6ebbb,1609953396.0100691,0,0,0
014e201b2a15447a808663fa2fdb1171,1609952600.3409414,0,0,0
015139dea97540178851802eeb6f88c9,1609952509.1583118,0,1,0
0155552397f64db49366963a2849cd1d,1609952432.309003,0,0,0
015e9f05cb2e459cb74bb5f22e89b0bc,1609952597.5899308,0,0,0
015f21e50c30456fb804312881ae3ca2,1609952702.374371,0,0,0
015f64a26c2a40a3be994ca4eb0c6335,1609953383.5856926,0,0,0
0160b5f2377d4ce7bdbb9c4571a14189,1609952482.316267,0,0,0
01667e01c3b342c98c2e7c737b36ebde,1609953548.0701327,0,0,0
0169136a51044ff6bb651c5c275709a9,1609952798.770644,0,0,0
016a3919606548b18b4aabf7454a777e,1609953631.7980192,0,11,0
0173c5a32d6a4e1dac3b844c2706040b,1609953449.0424192,0,0,0
01749e81fd0349c7acc44d75c87ba280,1609952987.7037427,0,0,0
01752a171e354af5878ab794fc0a340c,1609953314.430808,0,0,2
017b15cf3fc042cd8041eaf319a6e830,1609952401.0131805,1,0,0
017c2a435bb34c37b3b054f9627eb723,1609953387.735716,0,0,0
01815078a7b7417f9bf6063a374293bf,1609953656.9427783,0,0,1
01831b09f15249b59339e857217e6658,1609953288.8158703,0,0,0
0184effc87fd4ab2971721e0be23c089,1609953205.7744143,0,0,1
0184fa6f2d0440d59c08e34d70f5a072,1609953603.8981411,1,0,0
018b22ccbb124e7c837d37b2c8336474,1609953430.0519867,0,0,0
0190593ec3cc4917b70aa009dbfbcd29,1609952739.3373542,1,0,0
01911d2d45c3428eaa82e756f0ded100,1609952395.237703,0,0,0
019364f49fb24caea8f5f30f2b8dcee8,1609952967.3485985,0,0,1
019a78e93cae41dea4b7a586ec461c72,1609953366.5790954,0,0,1
019d106066d740ea818524131c8cb2d0,1609953210.6420443,0,1,0
019e0a80a7a44a1d824a5738ce4184f6,1609952786.351224,0,0,0
019f4d6d8c284189b3b74de95aca5d59,1609953143.6735592,0,0,0
01a23385080d4a5ebd7c34eecb869601,1609953342.9230142,0,0,0
01a29522eacf4a7a922c1c4bb2c2eb48,1609952810.999753,0,0,0
01a2ce660a5d4b57acdb3ab1d3213864,1609952717.4804647,0,0,0
01a3fcc4dfaf40058ff35c386ee2f9cd,1609953360.9994283,0,0,0
01aa6107081c40dbab07fd683698d6f8,1609952329.7940428,11,0,0
01bb78b789ab4a07b94118971d501f20,1609953686.603217,3,0,2
01c4c392133b478ab9cf448ef62ee302,1609953708.9790332,0,0,0
01cc143b3f71477aa68b9db2ffca4932,1609952286.163112,0,0,0
01cc4d19cefd4b58b1f042487b938ac2,1609953614.0899894,0,0,0
01d1eab59cd04781a49c5d6d4ff5a1f7,1609952769.4734538,0,0,0
01d2b8b213c54309a6ae07bf13ee1869,1609953161.691413,1,0,0
01dc8366aef3450b90cfeb291cd99e93,1609952832.1959264,1,0,0
01de446e5062448b818237d5e41f140d,1609953105.1263835,0,0,0
01e0484620f04862b84a6befa60822cc,1609952341.9164886,4,0,0
01e31c4500154d51b479add826191cda,1609952960.5105975,0,1,1
01e4b28ac17c4878b1ab728867d29332,1609952396.3751242,0,0,0
01e7e0ef318249dfbf406a283740233a,1609952716.6775706,0,0,0
01ed3248bc934e47b2fad5dc4ddd59c5,1609952695.9998589,3,1,0
01ee3351f3c245ac890fd1fefa4a1588,1609952485.8847044,4,0,0
01eff7f12fd24738b8da1f292fb44970,1609952975.6438417,0,0,0
01f39290f9bf492e870c93d3a42855ff,1609952366.8779886,2,2,0
01f4dc47fd594f429d6a9b344121dbc4,1609953732.9206316,0,0,0
01f8a26808634e8d9026805d85a6cfb3,1609952896.0212564,0,0,0
01ff870309514e62aeb8984603fa8ba2,1609953532.508343,4,0,0
0200370c0ce64bffa1831f94125ea80f,1609953075.562921,0,0,0
0209a44e9edd4eabac941bcbdb7c0b64,1609953262.9022954,0,0,0
020a71fee9cf4337bff58358755e9104,1609953132.8108714,0,0,0
020af3568ad64bcd9d33d6f56989707f,1609953684.7332501,1,0,4
0211cf245c864a7b933081e5061fbadd,1609952819.6218743,0,0,0
0211d67e2cac4787a95ef462287c4977,1609952603.9515014,4,0,0
0213a2b5e49649e4b9c5fd62c88fc970,1609953709.7901628,0,0,1
02147ef76c4d4b1fbbc8c7ba80992584,1609953112.4616804,0,0,1
02171ec94f954f99a94ca4c97466f9e3,1609952824.5680442,0,0,0
021f59aab36140e9bed4551051896899,1609952961.6062891,1,0,0
021f8834a14444c9a157b34a0c174bce,1609952532.1325903,0,0,0
0220a946ba6942d7af9c73f25922f653,1609953175.9031637,0,1,0
0220fde117c84d2c8396d2d23176140c,1609953249.5633152,0,0,3
0226d92bc5514ec492a9958cd0630160,1609953370.7844465,0,1,0
0228659976c14d24a590524e38952811,1609953752.4847147,0,0,0
022b5f834a4c4a00baa0088cb038d508,1609952735.1747577,1,0,0
022f4778a2624c898c1fa2ba764763b2,1609952550.7916107,0,0,0
023284a72e8942c78feb4cbacf307082,1609953549.6919112,0,0,1
0233b98cd42247e881b11ffb198c3c35,1609952688.9957578,3,0,0
023795bbae524199abff5f5ef6567a2f,1609953619.9945586,0,0,0
02393c3566d645d5b932be2ec254b552,1609953157.621941,1,0,0
023e0a02258245839fc47268d4df4ff0,1609952983.2860596,1,0,0
0241476700434c91b98a37f4beabcd5d,1609953279.0560408,0,0,0
0241f8ca8a6143a39acdc568695080ed,1609953571.0884035,0,0,0
024e2dc19e934dfcbd9db3617171d94f,1609953397.7491605,0,1,0
024e37267ac24d4eaa6dac6c9316f486,1609952806.2722623,0,0,0
0259701b0e684bc593ec57771045ea0d,1609952782.6249843,0,0,0
025a4d17399148caa21770724ac505d7,1609952571.4362552,0,0,0
025bc88a7a6048fc931baa87ddfba991,1609953541.5702977,0,0,2
025e7995c21742a9b909fa45c37855b5,1609953491.0288231,0,0,0
025f025a2acb43e5befa3bbb515a19fe,1609952581.3332536,0,0,0
026a1dc26d034397821a31ad8d62ed63,1609952977.3295157,0,0,1
0277118070f3430e810cf3c6d02c19b6,1609953416.4379218,4,0,0
027cfb58b5b64970a5b89beb93483ed6,1609952856.2941868,0,0,0
02840cb53a7c449ab19e12395f14deee,1609952360.9155595,1,0,0
02856e904ab54565b1403cbe81743c39,1609952594.4577584,0,0,0
0286e945c78b47e68a45657b9c588883,1609953211.8044157,0,0,1
0287f12744d44711b64dd8cb1d495165,1609953577.9336083,0,0,0
028c96c663b34879849e441546b45684,1609952349.0272267,0,0,0
0296ca541d604363a7afcd0087f45d34,1609952622.3684561,0,1,0
029a20ca3ca14214b52c4c8d46ee99ec,1609953441.1535816,0,0,0
02a05e956aba481e825cab914dbc7f68,1609953094.7007895,0,1,0
02a31681e774420a98a7549fbfd71d10,1609952775.5421247,0,0,0
02a5141693824d3a93ac28ff3f8e3907,1609953717.2898257,0,0,0
02a5ad8a65044b7a932616d3cb5366a3,1609953456.6798325,0,0,0
02a655aac00a4bfc861d048e87ccfe99,1609953609.983976,0,0,0
02a72a83611d449287fc2ba2997bd599,1609952705.0023665,3,1,0
02a80b4ae77f4f92a37887e7ba3dfaf2,1609952338.4490561,4,0,0
02aaccfb6e6149e08bb28098b287f094,1609952300.1433823,0,0,0
02ac2cf74cfb4daabc24c77d914a7842,1609953079.757989,0,0,0
02aecce2e229476cacaf7fe57f06eb77,1609953005.2400396,0,0,2
02b8d87caf4440e5bd7ac45c4614caac,1609952784.7120736,0,0,0
02beaec93b314ea9b690987bf9161b0b,1609953100.5602202,0,1,0
02c3fbd6a6514e75a54a107eff2835e6,1609953255.0473273,0,0,0
02c8cfd3630c448aa12885c9fa914a07,1609952408.3444595,0,0,1
02cf55acac2a4b1e930b30a407543b65,1609953039.480037,0,0,1
02d2309da3f4433a9af3cb164d2765ea,1609952739.5464404,0,0,1
02d5b089e81b4228a498747bb4be93e2,1609953700.6129692,3,0,0
02e2438f99784b7db7d7f47b7d4f2415,1609952421.9197319,0,3,0
02e2ff0ab5dc41eea83fd674202235b5,1609953690.411345,0,0,0
02e87aefc9a34ae3a1ac6d0024fb0566,1609953036.2535107,0,0,2
02ea583c30fc4ae7a0c208a83323bc55,1609952318.5502894,0,0,0
02eb17e14bb540d08235667e147f5c2a,1609953355.892966,0,0,0
02f6805fa5aa4907a8b29a64c7419437,1609952479.11913,0,0,0
02fde05234f24c15855e3c4cc5e5004b,1609952519.0961115,0,0,0
03065f4b21ff46b48f8e80bc2d8a7d44,1609953673.8694344,0,0,0
0307aa0eb0d04fd988c366eb8df9becd,1609952755.4188373,0,0,0
031a81ff5e31422ab99e38b5491a522e,1609953266.3524194,3,0,1
031b55cdd4c349e2874e8ddf446aaf8e,1609953027.3904774,0,0,1
031f9efdd3654bf5a5d814da86d5c3ea,1609953422.4989696,0,0,0
0321654c35bf46698207fb23ec337d33,1609953712.71104,0,0,2
03269585dcee4cf7a728f3a0fcd8f3f2,1609952699.498859,1,0,0
032922c9553e4509abcd66b98d12297c,1609953260.4512312,1,0,0
032ab5522a1c46aab779e4e9568b404a,1609952798.2700279,0,1,2
032e0f5769a84f1887801fac3b4e04a6,1609953749.645844,0,3,0
0333ff3150e74dc99dc8216ab7bc3f82,1609952406.1833978,0,0,1
0335184d14704a66887a34274a999268,1609952413.4788783,0,0,0
0338c986405d41d399ada321ee11da38,1609953282.5177846,1,0,0
0338f12089b84cec8ae85cf8eb41d474,1609953222.7817461,0,0,1
033c290e4f394d5e82c005a5146364f1,1609953127.5938544,0,1,0
033d83ffd8704656b046895adbcb5b0a,1609953422.2239234,0,1,0
033dbed4cf284d29b42a716f35d5c773,1609952416.8461316,6,0,0
0344e89e038c4236a3afdff808616026,1609952366.259711,0,0,0
0349496121d6450a967199601ebf66e0,1609953277.8547468,0,0,0
034e7be0bdd0477297b18ec22a693fd0,1609953667.695458,1,0,0
034f9d6eb26d49fcb8e6cf808d5524b8,1609952518.0520368,0,2,0
03544b31fb714dcfb0395a20b62619eb,1609953636.158352,0,0,0
03562f9d835a4017a582f43b95fbcacf,1609953128.6887279,0,0,0
035631b73d514fdabaa01b1ec1961379,1609952449.8647606,4,0,0
0366cbb4f0c04916ae9e07587227b1f9,1609953282.4422927,0,0,2
036b7e8f92574956a7a6196f41058e79,1609953485.745939,0,1,0
0375cb15d5c645f3a2399068f5a6575b,1609952576.0854187,1,0,0
037793a4730a408d8bd0f7427065a492,1609952318.079492,0,0,0
037e043ca7b042e1a769d6728cb23597,1609952984.6592543,0,0,0
037f3bfca33b4dad9d21ae4b4244c680,1609953659.0916996,0,0,0
0380fa450e704c12853b9b0ad5a4da65,1609953366.520493,1,0,0
0383a96f6a634ffd8aaddba3c57276cf,1609952486.481125,0,0,0
0386af76a3554cd692d920cf88c7e7e7,1609953531.0451324,0,0,0
038b790b5ca64e3f8ffafca963529d14,1609952406.8409927,4,0,0
038ed5dfb8cf4dbe9a04497c9d7a0820,1609953742.7284253,0,1,0
03948729da484736a7eeaf242f546aef,1609952754.028794,4,1,0
0396c61264d046e3b88f70f9721e74f5,1609952333.1504676,0,0,0
039dde03c1974456944a60bbcb208fc7,1609953248.3497488,0,0,0
039f1e489b564f76b144d19d9aaa6c65,1609953269.3538644,3,0,0
03a239e3f0d646b99be4052a24b70f58,1609952740.2572289,0,1,0
03a42f35f8c348999ea007c25909ffb4,1609953343.8501053,0,0,0
03a46481a8604bc6b7175f6c6f4db37b,1609953559.5232503,3,0,0
03aff56e5d7543659910c62f12d3fcf0,1609952877.0988183,4,1,0
03b2061731514d448c39129a290e3e89,1609952534.913586,4,0,0
03b79089ba2c4979b3d2a6be9a945574,1609953166.6705568,0,2,0
03bbca9ca44846778d4838faf552b140,1609953496.7006845,0,0,0
03c1cac6704b4178b50fc648b21067d1,1609952879.339358,1,0,0
03c9c1f27d174ecdb251efc4bac7e431,1609952733.2607493,0,0,0
03ccc29d18974d769531ad5c831b2e66,1609953603.8987029,0,0,1
03cf9861b6c6433a82783dbdf29c37be,1609953621.1493149,0,0,0
03d21cc2e4a6458d930f5637d8c0be54,1609952851.1950438,1,0,0
03dd2fac7710483999ce20ed33c8f8ee,1609952815.0608368,4,1,0
03de33855c3b477d9ebc9448830f05b9,1609952385.8306713,4,0,0
03e0352b5b4d480bbad3fed4da72cc76,1609952957.3477056,0,0,0
03e798a0187c456bbbde6aad6d5e9f25,1609952470.4169059,0,0,0
03ebd28f255b417da00b8eb693ff4a96,1609953235.7533925,0,1,0
03eea840755a4384984af06ddcf3c84c,1609952519.9564533,0,2,0
03f1a7b0844c4ba0a20fe3b2defbe0ea,1609952316.581625,0,0,0
03f2781b067f456e8a0494dbda68915c,1609952362.121416,0,0,0
03f2a1bd4f3246c6864bafa8bd4ace64,1609952995.8300319,0,0,0
03f7d46dd97f456faa6ca9370edd27ae,1609952769.0370727,4,1,0
0403931adc2449e882387a6bb5dcb053,1609953400.6135192,0,0,1
040aec780c5643f8be6c299f0a2e9c36,1609952675.9898472,4,0,0
040b55a0e99143c2aa00bf16711327ff,1609953351.5293975,1,0,0
041949720e8c46689203a465735aa2d3,1609953459.0695817,0,0,0
041a953cced5426880fda8ae5204a503,1609952923.125417,4,0,0
041b72bef4204fa5aa30fe9664c9b702,1609952311.7813253,11,0,0
041ceeb38c3f4a9c9681d3b2b672ddc5,1609953547.7434313,0,0,0
0423654efffc4ba389e9b93afa44a97f,1609953482.026901,0,0,0
042585c374db4670bcf0844457961b85,1609952298.3399837,3,0,0
04279a8ce6804d478e56bf74f324bc4a,1609953602.0072126,0,0,0
042a0c91f284401195b58b987e4971b8,1609953232.6368465,0,1,0
042af262cbd24925b12720586e6f1b76,1609952725.28802,0,1,0
042d6223053d4359a041e04177760b6e,1609953052.736879,0,0,0
043066c12c014c8da3ec1c1d461dedd0,1609952386.0018773,0,0,0
0439d579b4d24122babff54384bde645,1609953309.498478,1,0,0
04403857654b46e1a78e428070cfdd6b,1609953559.1444457,0,0,0
0441ef0c63344fb09d38964d6a0231c9,1609953115.3249366,0,0,2
04464400128640648c6a9747c9cb5c55,1609952935.5891554,0,1,0
044a245266744293992429708c8525a3,1609952615.4025102,0,0,0
04511dfcd1d04f51888e092c13bde922,1609952543.2572658,0,0,1
04532c0255374151ae81bb1a740b639c,1609953437.5591633,1,0,0
0454ae81a75e435a9e45ae6732ffd5cc,1609952838.304867,1,0,0
045633b532d945e8a41dbc9858f11c90,1609952584.3604922,0,0,0
045aa54866f743d3b6ed4c9baadcdab1,1609953338.8207257,0,0,0
045d8fa2b2554a7f9f66bf9697448e95,1609952687.4368334,0,1,2
0467f2f47c8b420b9a4253b36ae80a84,1609952795.431281,0,0,0
046a4b73534c4dd3bb29475003a9e684,1609952652.434905,0,0,0
046d9cbdce054e47b6fafaacab07979c,1609953348.1220298,0,0,0
046fa292d50343ec8735d06b5e9ef394,1609953413.5779877,0,0,1
0475a72c38844443803394b4ed05a7ec,1609952371.806321,0,0,0
0475d35e05e4413cbbc7f3200a8be490,1609952906.240372,0,0,2
047d8b0958bf422893fa20c518e4a980,1609952845.569864,0,0,0
0481232909c74dcaa00839084cddc10e,1609953057.9383233,0,0,0
04822dbc19a64f33953cf3299219600c,1609952396.9935088,1,0,0
0487e99deaff4b62a54b00d59462ca26,1609953733.246975,0,1,0
04882844f42e4255b46ead3be336ac6e,1609952384.6791723,0,1,0
048a19b091524619a7fc223db18943c0,1609953146.7007632,0,0,0
04951d49d9574ee7956f313988e1c753,1609953715.731485,0,0,2
04995696a6884ad390e848b652b4ac40,1609953551.2641609,0,0,0
