action,openwhisk,pagurus,prewarm,sock,pagurus/openwhisk,prewarm/openwhisk,sock/openwhisk
cs_bot,0.6487977504730225,0.03956899642944336,0.4753321276770698,0.13999786376953124,0.06098818376080154,0.7326352893956812,0.21578043953984466
ep_users_sign_up,0.9724266529083252,0.022914648056030273,0.010201692581176758,,0.023564397363541347,0.010490963560763811,
ep_products_table_update,0.8427678346633911,0.026310205459594727,0.011377334594726562,,0.031218805912429315,0.013499963010893469,
ep_orders_create_order,0.8361576795578003,0.022846698760986328,0.01273202896118164,,0.027323433509656627,0.015226827753247378,
ep_products_validate,0.9281412363052368,0.04319548606872559,,,0.04653977689934244,,
ep_delivery_on_package_created,1.1061103343963623,0.03597092628479004,,,0.03252019727708308,,
ep_payment_validate,1.1787335872650146,,,,,,
ep_warehouse_on_order_events,0.9079421758651733,0.040848731994628906,,,0.044990455428182266,,
ep_warehouse_table_update,0.8349734544754028,0.016346216201782227,0.008477568626403809,,0.019576929199566263,0.010153099575758485,
ep_payment_cancel_payment,0.9931881427764893,0.027514934539794922,0.01149284839630127,,0.02770364783340651,0.011571672980481467,
ep_delivery_table_requests,0.9345191717147827,0.02838432788848877,,,0.030373189494235148,,
ep_payment_process_payment,0.8144979476928711,0.02789020538330078,,,0.03424220461488204,,
ep_orders_on_event,0.854926586151123,0.027526140213012695,,,0.03219708061359432,,
ep_orders_table_update,0.9038894176483153,0.031223535537719727,,,0.034543534782114416,,
ep_payment_update_payment,0.8540072441101074,0.013756036758422852,0.0102616548538208,,0.016107634745835108,0.012015887364648353,
df_union,0.7149225870768229,0.16030454635620114,0.8902994791666666,0.529944658279419,0.2242264396927991,1.2453089261131407,0.741261596512509
eo_athenarunner,,,,,,,
eo_gluerunner,,,,,,,
eo_ons3objectcreated,,,,,,,
fmp_twitter_streaming,0.6035591959953308,0.029367148876190186,0.4524517059326172,,0.048656617397338724,0.7496393211049963,
fmp_twitterddb,0.6312044262886047,0.015015482902526855,0.008905649185180664,,0.02378862105073602,0.014108977716687851,
fmp_comparefaces,0.6431782245635986,0.01657003164291382,,,0.025762737309952793,,
fp_notification,,,,,,,
fp_conversion,0.674015998840332,0.09331947565078735,0.5007882118225098,,0.13845290884985928,0.7429915798499342,
fp_sentiment,0.6253867944081625,0.01614256699879964,0.009375572204589844,0.009800434112548828,0.025812132816261702,0.014991637636772387,0.015670996254123836
t_payment_method,,,,,,,
t_ddb_encrypt_item,0.6744987964630127,0.08718216419219971,0.6397229433059692,0.31469020843505857,0.12925473647895602,0.9484419344565125,0.46655414373643755
sc_add_to_cart,1.0476698875427246,,,0.035425662994384766,,,0.03381376463675452
sc_update_cart,0.7601968050003052,0.01454281806945801,,,0.0191303330582298,,
sc_list_cart,,,,0.008334159851074219,,,
sc_migrate_cart,0.9677586555480956,,,0.038333892822265625,,,0.039611004874510795
sc_checkout_cart,1.0296175479888916,,,,,,
sc_delete_from_cart,0.7165364027023315,,,,,,
tcp_download_podcast,0.7442729870478312,0.10723042488098143,0.7627861499786377,0.4567564129829407,0.1440740517888636,1.0248741567314423,0.6136947342327593
tcp_check_transcribe,0.7374125123023987,0.058204332987467446,0.7948459386825562,0.4781453609466553,0.07893049279261344,1.0778850716823816,0.6484096119467214
tcp_process_podcast_rss,0.7366952896118164,0.07082152366638184,0.8198309739430746,0.4388497670491536,0.09613407967315701,1.1128494854026616,0.5957005199264879
tcp_upload_to_elasticsearch,0.6622965335845947,0.06824382146199544,0.7699483633041382,0.4239920775095622,0.10304118774808399,1.162543248017458,0.6401846544700448
cer_lambda,0.8300271034240723,0.3012402057647705,0.9718928337097168,,0.3629281556253745,1.1709169853615773,
