id,time,lender,renter
06c460a5d9ae4f5ca6739832a1d3ec4e,1609937767.182542,couchdb_test,disk
604ecf09af114629b9b7c83fc39606bc,1609937813.2045546,image,k-means
550be171338f41a2a165a9507272b6b0,1609937925.3432245,image,map_reduce
16e34b52d764449fbafd78a0ebfcf0fd,1609937994.4179215,image,map_reduce
88c8a1cd7631478b9d596d3f23ef21fe,1609938098.5442543,image,map_reduce
9ce0b1a01fa9429db26685aa4fd739b8,1609938103.5544887,image,map_reduce
14152c1d56094863ab1e75132b5da79c,1609938160.6500888,image,map_reduce
ef867b09a35a4427a35a5b5e2008a785,1609938164.625034,image,map_reduce
f3dff78efdce476398eb7306d38f66e6,1609938217.6956246,image,map_reduce
ab81b713cccd44e4a8f40e795292c9e9,1609938224.6971579,image,map_reduce
dbc0c5fc25e44f56ac3b33aa859516d5,1609938284.766777,image,map_reduce
14e6e63f106d434daa605ae296da57ba,1609938285.769997,image,map_reduce
aeffb36942414ea2aff6e71f36274f13,1609938324.823546,float_operation,matmul
5742eff04af9469bb21dfd5509dd7f8a,1609938333.8213239,image,map_reduce
3b4c55f6c5384e0aa60a29bec9a16c10,1609938356.845222,image,map_reduce
647b031e49e34cfa9dddc0fab29739b2,1609938386.8917003,image,map_reduce
de17078d08254149bab20a724b0f9463,1609938409.9143882,image,map_reduce
35b2faa25df64a509d353b43a99ffa5f,1609938409.9203682,image,map_reduce
3a7ee1c8d5ca47eba720deae032adc65,1609938426.9627504,float_operation,linpack
343ee49974ab4b019eca3d036c937899,1609938444.9925318,image,map_reduce
3bd7922c792c442489587ad5726cbc79,1609938444.9941547,image,map_reduce
0bf65cb81639400489bab56ea3720e56,1609938470.9741623,image,map_reduce
6ca0850ca2214252a2b9bd7bc8033c6b,1609938506.015097,image,map_reduce
fd66c2e35e234702b41cfab4f05c4d9c,1609938538.0655136,image,map_reduce
b964b45f64584978bdd62abc51ab9c7b,1609938585.1059551,image,map_reduce
ba8261ec5b2d4e5994b795aef0613559,1609938686.2470932,image,map_reduce
7585110b471547bc98a48c7720537883,1609938708.2623785,image,map_reduce
29b82b61918342b1b07a3260ec34129c,1609938711.2743099,image,map_reduce
fa955172f81e4329baf6012091805522,1609938745.3831499,float_operation,linpack
ca2c4cfe4bea4e04a62b334722cc3421,1609938751.2952967,image,map_reduce
c925f93e3bd74a45abcf5e95b384fe03,1609938766.37633,float_operation,linpack
4ffb8eba356a4a29b7e756bdb7c91623,1609938767.4237015,image,map_reduce
d844363108e74ac9961c43b853cb8947,1609938771.3569853,image,map_reduce
1039dedbb5814eff97f555a753482540,1609938819.3630688,image,map_reduce
eb342516e8784b4a8c2f49b9b69533e5,1609938852.5733018,float_operation,linpack
4110395d99654e78b271e6fb85a92f8b,1609938857.438874,image,map_reduce
b3c63e55774748d2a8c9144792dd55ce,1609938885.576573,float_operation,linpack
690fe256010a425bac208f834af59724,1609938886.5319479,image,map_reduce
4d3f1c92d2294704b3d2c333331f33eb,1609938929.4929779,image,map_reduce
23550a6a990048fc86a18cbe2f76b270,1609938929.4953604,image,map_reduce
77103bc2cd304030b13fb832f078d314,1609938932.6451578,linpack,network
7acf23cc8e5a40ad9e1555a3bad3573c,1609938934.4921472,linpack,network
82218b6156b1422dbf029bdc4dadda74,1609938981.562128,image,map_reduce
291c862e77ad413788c27a2309e131dd,1609938981.567415,image,map_reduce
4819227bb77345a6970419279195f423,1609939005.5787377,image,map_reduce
b8bdb8c48a2e4562a239728fef4062f2,1609939046.6693966,image,map_reduce
0bb0ccae27c5489eabf736bfc81627aa,1609939053.6446218,image,map_reduce
a50176e5a7604caa995622b424b3382a,1609939125.7345335,image,map_reduce
