id,time,action,qos,qos_target,lender_pool,type
a0b5dac82cca443bbd5e25c743c8aa0b,1609948204.2387686,network,0.65,0.2,1,repack
c5a861ae52534557a2b32848938c3d53,1609948232.8932052,image,0.6303297453296902,0.2,1,repack
da72b76dcc0b4a289e62e3f34d5120a1,1609948235.6877716,image,0.5847143344642987,0.2,2,repack
8b82e288d1f9408d87fd85a69ac7fe51,1609948237.0923138,image,0.7300643174017941,0.2,3,repack
e6831d6019994137a76b63500c54a656,1609948243.544681,network,0.7725,0.2,1,create
a30e6797904341dba185dab178e0570c,1609948262.1298144,image,0.6272513180530019,0.2,4,repack
9458be13d0ee4986b75215dd33036fc9,1609948278.0312412,image,0.9248520101516572,0.2,5,repack
ce689d31860043ff9a62bd3b318a572c,1609948284.0496683,image,0.6182499742890751,0.2,6,repack
a31dde71e0a64d8eae8dd64187bfb792,1609948293.7424407,network,0.7725,0.2,1,create
6da95ff78f4141db89c7007aa313088f,1609948302.3094215,matmul,0.40307295242475255,0.2,1,repack
75df8006dd92428eac6f9829227e9dd8,1609948331.321486,matmul,0.6216586384255274,0.2,2,repack
503bbe5b98fd46f48a25c269a195f094,1609948333.6070774,matmul,0.4040781149765928,0.2,3,repack
917ca800a3d74b31affe8818eb3df101,1609948335.806222,network,0.852125,0.2,1,create
6f16d1f07f53432a9cf655af96b0eec0,1609948373.0574691,matmul,0.7066495841009962,0.2,4,repack
52bde18ba39b4677bd08d513e4a70551,1609948374.9555833,matmul,0.7218222296656476,0.2,5,repack
bc205e5f918149f095f936f0d2d62ebc,1609948388.3323672,markdown2html,0.65,0.25143333333333334,1,repack
c03a2bc5b3234cb69284a735bf85ddb9,1609948390.0646088,markdown2html,0.65,0.25143333333333334,2,repack
52dc150550f84212bf6436bcd9331706,1609948541.271282,matmul,0.74543782824642,0.2,4,create
c3dca9cfd40d4d9dbabff7fd27f823a5,1609948606.2410748,matmul,0.40426628554450605,0.2,4,create
3eb8ea6c5028433bac91a359fff24c8f,1609948606.4146993,network,0.9828422023828125,0.2,1,create
0c674f45d5ac45a797710d5c4f9b8a7b,1609948676.320682,image,0.9989787369670259,0.2,1,create
bb808a64f4d142df8c51434f98963d67,1609948681.2668588,image,0.4220685163685685,0.2,2,create
9af0222aaadc4e318d7d646a5cb223dc,1609948681.7175322,image,0.4220685163685685,0.2,3,create
b66d02bfc41a47c5ad5ce433dcc6c09d,1609948685.0201042,matmul,0.1679060938746988,0.2,4,create
6506321c652b47bdbe04356c5862c20b,1609948694.373806,video,0.07541889062500003,0.2,1,repack
aa4a7fbba98f4ae3a576160e28fb6ee2,1609948695.7020495,video,0.07541889062500003,0.2,2,repack
c54adb68ac154c898bbb1682454f4241,1609948699.3773634,video,0.07541889062500003,0.2,3,repack
26e7c850f1e8444e82899f978a4735c8,1609948699.8010225,video,0.07541889062500003,0.2,4,repack
e055479b4c1d4db8a249764357498ee6,1609948703.428523,video,0.07541889062500003,0.2,5,repack
e218db25bea0417891ab2b3cdf317064,1609948704.5585525,video,0.07541889062500003,0.2,6,repack
517192742f8342bd936bea2aa2e15f33,1609948707.2625303,video,0.07541889062500003,0.2,7,repack
410bbb9a1931427288af57f128e4cf68,1609948709.0255742,video,0.07541889062500003,0.2,8,repack
c6896f26d00048f88b07940c104c5eb7,1609948709.0275319,video,0.07541889062500003,0.2,9,repack
0fa5216bb47e46bc9774e040f7e1a911,1609948709.2329795,video,0.07541889062500003,0.2,10,repack
792631644eb242edbdeb8ec1a30d00bc,1609948713.850402,video,0.07541889062500003,0.2,11,repack
08dfcbbf273246afb4d209ded8ec3e88,1609948733.0977025,image,0.4061993737001856,0.2,4,repack
27aaa18bd371483f8013d3654c93a6a0,1609948734.6080558,image,0.4061993737001856,0.2,5,repack
84141fd0f7d44430a3ab314c04a2bbaf,1609948754.1476674,image,0.403578851053836,0.2,4,repack
9eaf9d535c2a4aa796f9a641fe242077,1609948754.3866324,image,0.403578851053836,0.2,5,create
220a9bed749b4ef589a644b841c267b8,1609948796.4012814,matmul,0.8777708839905662,0.2,3,create
f9611c22b34a48c58daf20f81bce6aa3,1609948888.8662992,image,0.26124863850046165,0.2,3,create
f7c8da4c117c44969c2ec1c3a7312ab4,1609948889.118043,map_reduce,0.7724983330114481,0.2,1,repack
8d6fdddbbb004bd68e3de1be0ac308f5,1609948898.703952,map_reduce,0.9038805456973368,0.2,1,create
45458f27eca9434aa763dfeacb88fdf4,1609948900.3726606,k-means,0.4224989168227237,0.2,1,repack
7e579c88bf524d219d1a706bbe7f29fa,1609948900.971406,network,0.9008184758890969,0.2,1,create
37c1b9b9fe4c4a9fb0f8fb4305e2400a,1609948908.431572,network,0.585532009327913,0.2,2,repack
0f4c11ea533f48188622bd79402efcb4,1609948928.261448,image,0.3480072456054478,0.2,4,repack
27c6433eb5ec4da0b210966aedb8dea7,1609948959.4805229,markdown2html,0.42250000000000004,0.25143333333333334,1,repack
57b8357442494223bb02d9f598cbed44,1609949007.8609273,matmul,0.41606183992390244,0.2,2,create
b2d2e03e61974841afb3aa10fe96ab75,1609949009.9657829,network,0.38059580606314347,0.2,1,create
0e659ba6c9604d1fb23639329b85bcda,1609949024.5433724,matmul,0.8120860450629162,0.2,2,create
d5a4766d92ec4660876d936234024b38,1609949069.7166429,matmul,0.777371356143268,0.2,2,create
28e3e64d6d76420d997cd6f7b6b722c0,1609949107.5480647,matmul,0.6293599931122297,0.2,1,create
72dd1021f6dd44a9a6f0ae4dac70a456,1609949107.6818154,matmul,0.6293599931122297,0.2,2,create
125989c587ab461c8e1cadd89a78152f,1609949127.7886047,network,0.7383017280616782,0.2,1,create
404e52e1e942472e838ca985735afe1b,1609949134.314767,network,0.7383017280616782,0.2,1,create
6d45c28a37af46ccbec1d978e0c98f3c,1609949153.9919283,network,0.8298961232400908,0.2,1,create
