action,cold,warm,create,rent,queue
image,34,1342,34,0,1342
linpack,1,0,1,0,0
couchdb_test,24,0,24,0,0
markdown2html,2,286,2,0,286
matmul,69,166,69,0,166
video,1,1,1,0,1
map_reduce,28,26,28,0,26
network,264,2255,264,0,2255
disk,1,1,1,0,1
k-means,1,0,1,0,0
float_operation,6,0,6,0,0
