action,cold,warm,create,rent,queue
map_reduce,33,4549,33,0,4549
disk,11,1427,11,0,1427
network,4,356,4,0,356
k-means,1,23,1,0,23
couchdb_test,1,0,1,0,0
linpack,1,0,1,0,0
matmul,5,155,5,0,155
markdown2html,23,47,23,0,47
float_operation,0,1,0,1,0
video,1,9,1,2,7
image,1,3,1,1,2
