id,time,lender,renter
3da29f63023a4848bad4d8e09105c5f6,1609997574.7412574,network,map_reduce
f81074e02e90409486013a3de8d0c97d,1609997579.7584112,couchdb_test,map_reduce
594bb6bf99fa4e1ab353b9632ad38e09,1609997609.7816732,network,map_reduce
85195d85942f4a469f49b358ca91ae0a,1609997634.824304,couchdb_test,map_reduce
243a35cb43654158b3ff7d8197386c09,1609997664.905338,network,map_reduce
1eea10e0c8424ecb8e2ddee9d91dee8f,1609997709.8784893,couchdb_test,map_reduce
d691e04433544418a5f6c42db4a1f373,1609997713.7827294,k-means,matmul
0b72f945045c482fb0fb6f29fa0f9ca9,1609997719.916957,network,map_reduce
129f6059bad54aedbe0bd0ce59fc13e4,1609997731.8240106,couchdb_test,matmul
b11769a986454143afb41620d5288b3c,1609997764.931344,network,map_reduce
db8bc017b2f74bdba08e9f41423cd1d2,1609997769.9425845,couchdb_test,map_reduce
83d5fc5581bd4bf28b7f3d8d213d54b5,1609997787.8983173,k-means,matmul
2385dc0ab065438e9fecd98c6ea57326,1609997819.9930592,network,map_reduce
99fec8c9c3b54c29a71efd51a977ea93,1609997835.0034673,k-means,matmul
9e1378f278aa4e0a9379011d6cd96ed9,1609997855.034949,network,map_reduce
526f33ec9c3248d98fc4a9e5a56c45c6,1609997858.9595504,k-means,matmul
46986a16e4f843cba323c459b1b4608e,1609997860.033045,k-means,matmul
04753a5000a04897b4739a37e77a5197,1609997885.070792,network,map_reduce
c2a223d6f9e442ae99178b957b1ca30f,1609997900.0962248,k-means,matmul
acf7ee935ff04b9ea52242212dac9ed1,1609997955.159244,k-means,matmul
f7943cd8027c4e43b456f7497c460cb1,1609997960.146331,network,map_reduce
9f8bc03426fd4418a4c08a5ca48567c7,1609997970.215413,k-means,matmul
baafc89597244f8cb8128dc6b7dbc2a9,1609997997.133637,k-means,matmul
583f0156362d481590068888bc4107e6,1609998069.204857,k-means,matmul
822fb78bf50545889ee57ee94ac06d96,1609998158.2549267,k-means,matmul
58aba2c1494c4b3e8755768b7ebf0f89,1609998295.5412776,markdown2html,float_operation
a2745cad2e82418e9128eb3c91407cd7,1609998511.6821854,k-means,video
f3f4217da6774c399b075575885101d7,1609998609.786494,video,image
75cbd9b1701a4d27ae1b81cc24e86185,1609998610.8432963,markdown2html,image
01f7d07247e04bfa8e301ce864f1b3aa,1609998740.9982724,image,map_reduce
fceaeef085954c13a3b65b4c01380adb,1609998776.0362036,image,map_reduce
016e6dd03186482ababcaabacfa2a618,1609998798.008797,k-means,matmul
36fe91d4aa9d4690909c03f14eea1acd,1609998806.0649297,markdown2html,k-means
3ff4d5e3b97e4b539e91a433d686fb12,1609998821.077114,image,map_reduce
fdd6b6bbc1de42f89b47fc31d31447c6,1609998851.1245592,image,map_reduce
ee72ff886ee64e2d85d1fbca92e067a6,1609998876.1523392,image,map_reduce
