id,time,memory,cpu
0023ae1595b947c28de697b0f5cbf5a2,1609997693.6874406,0.12119344533215767,11.7
00f057c9392943b99b8dee1d1ef34b33,1609998774.0259197,0.12766919447410788,9.2
011958e1fb5f469aa49fab3d8372313d,1609998561.9090521,0.12501900977168606,11.3
014562505f5a45a6bf9448dfbbcbac85,1609998351.4690158,0.12335605185227318,35.2
01857236fa0348c78224e1cc3d7e566b,1609997976.5907462,0.12342556290494756,17.3
01b40e2892f947738ee511aa0681259a,1609998467.7559361,0.1249330914417443,8.4
01bf0347961545178f0cf3f6664ef0c0,1609998847.1980817,0.12779745025149006,16.3
024f7b9633bc4305bd634850d4d55c74,1609998119.3528416,0.12238503521658296,11.0
02b20f64141f45e7b9a434dfa81c7930,1609998496.523044,0.12436099000297925,17.8
02b9d7de34e64283a9f9683051d1efb0,1609998288.695514,0.12254674242987257,12.2
03768d23caf349ce9474589c285c148d,1609997935.7340057,0.12274739038994836,14.2
03e117cedaad48c5aae50955afaa4222,1609998052.1749055,0.1227376248755674,20.4
042af76059884664a0b3ee769bad626a,1609997649.4394388,0.12095223409417963,10.7
0436e181e4e14ea78e81f28b8943b7e5,1609998045.1656723,0.12212605195553895,4.0
052ac8ad2d7a4ea796096a1554283727,1609998875.8804789,0.12769069680235662,8.8
056ca9e28087443cb3f243d9d9f70a61,1609997909.6994371,0.12227843340587159,15.9
05908d7ef96445e784358bc7a2514d83,1609998049.1710722,0.12214785756063183,2.8
0671554e09ed4e37b9002cd3a3e01e63,1609998824.21051,0.12763154265390925,14.9
0677fcd7aff14d97b3ce330bf0bbbe13,1609997851.9315689,0.12230017835559565,19.3
0692ac633b284ed4a7a5bd9f98b913f2,1609997934.73252,0.12232090732789187,3.9
06cbc6de4b25483282b31df96e0c75d2,1609998138.4495049,0.12238133523908458,14.4
06cd27cd6afa41c28c5da71a2f5a3e71,1609998545.7231553,0.12513998690480915,5.2
07205b5851664e1fa490b6626c410c22,1609998181.625337,0.1231878545145192,18.3
07de8e88e1f74519a471a4e6c8a3c494,1609998458.0700078,0.12390073706432897,6.3
08694e7bd5184dc3a8a6503a315880de,1609998313.703045,0.12321763630061268,14.7
08af00d72d764ee4ac2ce9d81299574b,1609997637.2194817,0.12137553274937275,8.7
08d2e5a7caf7457c93f0748c4fcab9f9,1609998094.1615016,0.1222180813138899,6.3
093a80510cbe4202a90d8926ef5ab22f,1609998908.153682,0.1278135542519133,12.5
0946a90a7fce42a78441a42c6f5128a8,1609998487.4410412,0.12408048924984427,29.9
0952f63b89a545e685e268e7dce04afa,1609998068.1628332,0.12229308167744303,17.2
096537a8701f4460a277ae147a9d3199,1609998173.7384923,0.12306466346043397,10.2
0979b68c94e74a62b34f615a8872ea09,1609998378.506503,0.1232108580631464,11.5
098f30d9d17b41dd94a6cc70fcb7d533,1609997948.752246,0.12216614515433281,5.9
09a6fe4df8e8400e94b5069723423edc,1609998597.1394725,0.12494807331784427,4.2
09a8d140f921477480257303e81009cf,1609998198.9425273,0.12213149577489106,6.9
09b7475e0f984927ac6fca0dc0507cf9,1609998036.1528623,0.12248587476725588,17.5
0a00a5c7a8f3465db9eb004ef29c861b,1609997950.7556787,0.12247368303812188,19.9
0a5ca857b91b4cbabaae96bed178f467,1609998106.178288,0.12255834276916051,15.7
0b5cb6b60d7949228259986bf9b0f939,1609998888.1289139,0.1282971898352459,29.3
0b9991cede404a9e81c827cd7f93be0e,1609997951.7569294,0.12260621501900629,23.2
0bbba90139884570a9dde873614bd221,1609997654.4450533,0.12076587047346231,7.8
0bf01c61fbc94affa272b889b759cc03,1609998532.6936839,0.12450841287691038,21.2
0c452f929a974ec291cc994569545834,1609998699.4684353,0.12656581265979752,20.2
0c4555a8f5524cb6af6d94531c554cd8,1609997990.2611156,0.12313008027571262,14.0
0c6052596ef041b7ae33e29e6313de2e,1609997960.4259293,0.12312672906658499,11.7
0c93e0a92289428b9e0132addefe9290,1609998538.8169663,0.12477637313254061,22.1
0ccbc2f907e146269fea580dafb77cc1,1609998360.4820065,0.12314386420827829,8.6
0cd4a8ef6c914e70a0b3a8362a85edb5,1609997544.3363118,0.12000698082639816,7.3
0cdb7e38905c414b9f52d27f306f247e,1609998834.1822608,0.12803109473220708,10.0
0cedf16a696e45398cba0f32c40b235d,1609998107.1796699,0.1223085336326514,12.1
0d09e87d56084b7788c5eaff535acd8b,1609998235.9933097,0.12252484584172646,14.0
0d2fba26f13d44709622379a6e92cb13,1609998832.4301705,0.12787378503315733,18.4
0d9b25248aab48a890601962e3932d80,1609997798.5245972,0.12182803696465552,18.7
0db21abcc629431a8fa97480293243c0,1609997788.5300605,0.12171840238550287,23.2
0db33cc4bed645d5baa04f656e985427,1609998519.1777806,0.12465996031592166,18.5
0de3bd3ba4ea422c86fe07d0a8a20087,1609998139.4511068,0.12236661114830212,6.2
0e6580a6ce7e41eaaf5c111f918531b9,1609998339.6336787,0.12318937089873985,5.9
0e877c3e53dd48918720b36da1238f07,1609997636.2195065,0.1213145286121762,27.2
0e8c132a450b421bb89456b9f518ce2f,1609997633.1753802,0.12074297307173057,13.9
0ea1e492495e4528be93c92931b07adf,1609997750.6944315,0.12249005998770485,20.0
0ea5d16ec2914a4283ca557b986a4fc3,1609998268.2679048,0.12271516722525964,18.1
0ebae48a4f654e4c9bd826f3650989e9,1609997590.5508566,0.12109252996227372,27.3
0ee4a6072d684ddea8b0177561b15cad,1609997610.303491,0.1211883351173341,13.2
0f056f18d4254586be95ec2cf496d5a2,1609997900.6283524,0.12261887682724867,27.8
0f078716fe9b4cb699e13462de7aa3c1,1609998127.3634055,0.12239906177062393,12.9
0f109ecc49fc46dd84180a1fcb13abd7,1609997662.4557464,0.12146220927142484,21.3
0f6622f628f24df7ab02188f1f6f5072,1609998314.7039,0.12257130785424702,21.5
102b053a8fc24a89b56acbee835a9295,1609997661.454402,0.12149854183735151,13.6
10324e6b410b4904a5a6c2140a70c6b4,1609998567.916859,0.12471210876926966,13.2
10420811bbd14fdc814e7b8bfbc55ae1,1609997492.212786,0.11649811323135154,14.9
10424f86598f472da8cff610d76c2702,1609997748.6928236,0.12202031448383335,12.5
1109b7055ecb4424b895c7ce617232ee,1609997736.774475,0.12231622170065007,23.9
1146a0d47af14583862bf6c3aa818bd9,1609998453.0622501,0.12425018780797668,3.9
11da3b3f6f604978bb4efd53f642477c,1609998489.444282,0.12395340108831199,18.0
11e28f08180349dc8ba56cbc2b7cdca5,1609997940.7408376,0.12278614917062805,13.8
124471f09dc54a5a92bf6624a733733f,1609998551.8949475,0.12582431593974416,26.4
1272f0c80d7b4d4f92a3cc32cbc8eaf3,1609998355.4744515,0.12299939828357741,9.3
12b64c6df8674523b2a67af87cad1d25,1609997969.85051,0.12196711972537311,10.2
12bf656762964fe3a44c885c979ebcef,1609998806.8091393,0.12787423994842353,19.0
12cc50819e8a4be2a4903ef1b3aac2ef,1609998674.9055312,0.12554555902846293,29.2
12de716e8c5f46289eab141152636549,1609998825.2122548,0.1278908291917974,13.1
12e2176cd46d469aaccc8c4250ca1d57,1609997787.5289187,0.12174213379855597,22.8
12faaa10151f4810a8feb0784db91827,1609997949.7539647,0.1222706846825041,7.6
13ad2161aa48464e97eeb4846cbccd91,1609998442.0482655,0.12368721500221991,16.6
13ce37defd8f4325ae437cf3aa75e3cb,1609997555.7451165,0.12054738983495174,30.7
13d6f5af94624771879c264331cb3cd7,1609997536.5827425,0.11998936044175426,17.3
13f24b0c515d4d0d973a3e3654e9f5e8,1609997710.401781,0.12138211385689036,15.0
142e773a23f14159afe2d71b561a231b,1609997639.22235,0.12144017620869887,8.2
1441f69a725640e4a7b9ff1ae0518ad1,1609998096.1637666,0.12244121725195786,16.0
14869b62306844bbbe92f00847725362,1609998828.4250703,0.12786474738320228,22.3
1524ead1036946a98040ce383f8afb2c,1609998848.1993096,0.12761328538789268,11.8
156e2f78f19846018adf92e37cd9fc01,1609997629.1691554,0.12085668672443677,9.0
15b42fde15a24b69b8434da969dedbcd,1609998603.0599778,0.1252609033825634,7.1
15be5d84b4884900bf8c8325655f7244,1609998864.9247735,0.12782838448959122,10.0
15c0fbb542494a688f90b86c59c5f01a,1609998309.2899392,0.12282049527322567,12.7
162c0799a0af43bd8c2d721739447de9,1609998821.6657212,0.12805729785153983,29.4
1636a85aa0f34e778a4deda99a4b8056,1609998076.134898,0.12222331283945113,30.5
1682c9c778b74ec396ed6195c6d99ada,1609997664.459136,0.12084270566192241,8.7
16d094e147bb4cbb90457703cd5ad204,1609998826.423154,0.12809361525362428,16.1
16d8475465e342a48e465ac50b090bda,1609997757.7455857,0.12164643479039104,11.0
1744d04f79e84ef28e162d681f1f66f6,1609997961.426858,0.12279605115958887,17.2
175bacfe89294998890e6311538e1243,1609997852.933015,0.12199797814426325,9.2
175c4aad2b7841f0b4737596ede54c38,1609998804.4701848,0.12821086208156457,25.8
17dcf66403f14829ae32e5d1c6ad7540,1609997832.6675222,0.12174921531286638,18.5
18039d29db9c4f3983e74c54a136a5fb,1609997903.6318684,0.12277241072958901,7.8
181519c41583480dbae754d407ed820d,1609997853.9347808,0.12205446345648228,8.9
18228606ea53407a84b31ab788cdec41,1609998466.7548444,0.12478043704225193,15.1
1833a1f2d0ea4eb2a69f086b6d114777,1609998911.15883,0.12790967784766,7.8
186a800aed8c4e7792dad8982a8b766b,1609998590.9481132,0.1249579753068051,12.6
189e76361c3149daa319740a3838f773,1609997897.6245143,0.12211267744671285,13.5
18e4be789c554480975d0db811b4e148,1609998530.8596613,0.12489725928261046,22.6
195eb3c211fb47f5bd2551cd38838531,1609998564.9135785,0.12470270718710166,7.8
19a3bd63c47f4b36acd5f3dba03cf7b8,1609998400.9914286,0.123935113494611,25.8
19f0cb6fa2204bacabdf10af6c1e3e8d,1609997993.099544,0.12222542061351784,8.6
1a2fb99f042c4446abc5e71c1c896572,1609997557.8679235,0.12064149663968499,10.0
1a4bfd41a8284507938d377017ddd74c,1609998229.9840593,0.12232259051437679,8.7
1a7c2ff8ab034128ac1273ee36fcf6c5,1609998105.17673,0.12219545686131789,4.2
1a93d49701c14be1b3ed118bc42911e0,1609997625.1644368,0.12126836987649975,16.6
1af2d3ac89b24ea998d8c35a84529b9c,1609998897.1398997,0.1281286740568056,19.6
1af590c1f40a4c9c9a3552ca9558374e,1609997686.678697,0.1211267699179759,19.4
1b2e414d95154fb4b401c8e591dae1fc,1609998320.807429,0.12331598898116373,11.9
1c0aea6c98b8412987f10fe087ce6b3a,1609998513.6357913,0.12622511145310292,38.7
1c24e812af70439a997d9fb90c5df199,1609998403.9960947,0.12371297837012868,11.4
1c332647d6194521a0db4c9c06cee2bb,1609997587.5464754,0.12104235280841258,17.9
1c6d87a8ca1243baa8253c568400ed56,1609998221.972681,0.1222927935644411,19.1
1c9b138528be4a3ba26cd156b7d7b2da,1609998204.9500742,0.12212447491594948,3.3
1c9de3da27d14761858b3f853264337e,1609998789.791883,0.12733527150487955,10.6
1cd08f6de5f34816bc5889ff0af59701,1609997888.3605633,0.12232827695520421,13.9
1d0a59ac4ba14f56aaf041003c8d3cf8,1609997987.2570846,0.12346098564034183,13.8
1d3ef4427a97457981d1010b8bfc7f31,1609998116.348254,0.12255010880284241,24.4
1d64c12aac25415c902c71536df04dbf,1609997578.79706,0.12063385406321293,9.9
1d7647e7dc064fa4be823e1e04dddddf,1609998727.5272903,0.1261848969435714,10.4
1d8a9971d36848eb94b95ed6a529453b,1609997705.3950155,0.12145194335025107,13.5
1da13b71324243e39a5b982e28b983a6,1609998757.6165552,0.12732888752731064,32.6
1ddb582781264eb5801094a1599f0c72,1609998571.9225419,0.12534724630008695,23.6
1df1c65c3a654dc6bc11f18b03b0fcb1,1609998359.4802673,0.12315241661528273,8.9
1e4b12454c3440a6a30fbaf7b3a1b066,1609998218.9688015,0.12205790564866315,7.0
1eb178d6ea4442d688cba93accd8e701,1609998559.9061596,0.12474020736887823,7.3
1f11546622d54c8d9f4a0438463e8870,1609998078.1375606,0.12231062624287589,16.9
1f5f3f7273724597ab8d51b325d7eda1,1609997612.7890818,0.12118794085743673,9.7
201394bd64244d1f94d447294a79e9ed,1609998465.7538006,0.12460705367046336,6.5
