action,openwhisk,pagurus,prewarm,sock,pagurus/openwhisk,prewarm/openwhisk,sock/openwhisk
cs_bot,0.904514217376709,0.45768551031748456,0.5855569044748942,0.6721742550532023,0.5060014552837805,0.6473716976756192,0.7431328796607046
ep_users_sign_up,0.8177860577901205,0.18900179862976074,0.27077654997507733,0.3047209183375041,0.23111398981353976,0.33110927655918826,0.37261691543255526
ep_products_table_update,0.9677606423695883,0.2883123556772868,0.6499725182851156,0.41451048851013184,0.2979170086637809,0.6716252860765656,0.42831922519104687
ep_orders_create_order,1.2394577264785767,0.44328562418619794,0.42842260996500653,0.6590840419133505,0.357644810884851,0.3456532649824194,0.5317519329891743
ep_products_validate,1.2300698359807332,0.26135122776031494,1.5350399414698284,1.0955074230829875,0.21246860959885253,1.2479290984693914,0.8906058754050666
ep_delivery_on_package_created,1.4379040400187175,0.23626081148783365,1.4364041090011597,1.065195083618164,0.16430916452864142,0.9989568629228287,0.7407970587552547
ep_payment_validate,1.3729475736618042,0.6009465058644613,1.657668908437093,1.2585728565851848,0.43770535553784473,1.2073796117472317,0.9166940389635059
ep_warehouse_on_order_events,1.381601055463155,0.4180082082748413,1.568382740020752,1.2262359857559204,0.3025534807041039,1.1351921988037148,0.88754708235573
ep_warehouse_table_update,1.32338813940684,0.5096195538838705,0.38989869753519696,0.3770946264266968,0.38508698900104144,0.29462157467268424,0.284946354888533
ep_payment_cancel_payment,1.2520644664764404,0.1917800505956014,0.6515789826711019,0.6297109524408976,0.15317106724968307,0.5204037013403754,0.5029381228372609
ep_delivery_table_requests,1.4650605916976929,0.34429895877838135,1.1623202164967854,0.9600650469462076,0.23500663435319918,0.7933598262648673,0.655307399835045
ep_payment_process_payment,1.2387763261795044,0.42152472337086994,1.1759053866068523,1.0761095682779949,0.34027508797402467,0.9492475451427526,0.8686875471674631
ep_orders_on_event,1.5087542533874512,0.7909762461980184,1.0980162223180134,1.3054194450378418,0.5242578401499917,0.7277634643632322,0.8652300015770742
ep_orders_table_update,1.3811856508255005,0.250721017519633,1.3809980154037476,0.7481113274892172,0.18152593561175737,0.999864149021791,0.5416442945538057
ep_payment_update_payment,1.2430773973464966,0.4612210194269816,1.2648627360661824,0.17915562788645426,0.3710316191184196,1.0175253276796676,0.14412266546627284
df_union,0.8547970453898112,0.4245567321777344,0.9699557622273763,0.7107095122337341,0.4966754792468015,1.1347205368322835,0.8314365568608522
eo_athenarunner,,,0.14370203018188474,0.11619138717651367,,,
eo_gluerunner,0.6498397886753082,0.5094916820526123,0.4827413558959961,0.4804464975992839,0.7840266030665896,0.7428621089515917,0.7393306873047419
eo_ons3objectcreated,0.4651667731148856,,0.2856252193450928,0.296681547164917,,0.6140275614108617,0.63779608586025
fmp_twitter_streaming,0.3411281108856201,,0.3330330848693848,0.5483348369598389,,0.9762698360002657,1.6074161567520155
fmp_twitterddb,0.2873520851135254,0.09392237663269044,0.06424450874328612,0.07385146617889404,0.3268546897635496,0.22357418676083304,0.25700689156202655
fmp_comparefaces,0.17826318740844727,,0.06325674057006836,0.07425117492675781,,0.3548502721716219,0.4165255654081237
fp_notification,0.790707548459371,0.4936333894729614,0.5834878285725912,0.3984751303990682,0.6242932553695304,0.7379312739703441,0.5039475482123124
fp_conversion,0.8481799364089966,0.301525354385376,0.649738073348999,0.6894518136978149,0.3554969192763114,0.7660380132308294,0.8128603190223989
fp_sentiment,0.9748382965723673,0.3366076548894246,0.748327891031901,0.7410674095153809,0.3452958876082034,0.7676430990279102,0.760195216089736
t_payment_method,,,,,,,
t_ddb_encrypt_item,,,,,,,
sc_add_to_cart,,,,0.32018613815307617,,,
sc_update_cart,0.7069090604782104,0.4900162220001221,0.4873608350753784,0.4824254512786865,0.6931814138421646,0.6894250792961801,0.6824434403943486
sc_list_cart,0.5920794350760323,0.18705260753631592,0.17531544821602957,0.18189161164419992,0.31592485138804965,0.29610122870340244,0.30720812253991253
sc_migrate_cart,,,,,,,
sc_checkout_cart,,,,0.3223195075988769,,,
sc_delete_from_cart,,,0.3170146942138672,0.9324512481689452,,,
tcp_download_podcast,0.69374680519104,,0.5560303926467896,0.596446943283081,,0.8014889416228347,0.8597473009174217
tcp_check_transcribe,0.9398300647735596,0.7572791576385498,0.7427519162495931,0.8041262328624725,0.8057617925012931,0.7903044859801862,0.8556081178954589
tcp_process_podcast_rss,0.793822318315506,0.644272756576538,0.6132653236389161,0.7611156531742641,0.8116082676330987,0.7725473440205958,0.9587985064332211
tcp_upload_to_elasticsearch,0.5184915065765381,,0.5620261430740356,0.6783310572306315,,1.0839640301630884,1.3082780501255875
cer_lambda,,,,,,,
