id,time,exec,lender,renter
0002d6906e2b400a8d928e16b02e54fa,1609856304.0165076,0,0,0
0005c9a632d246d582ee4052c3ba75a0,1609855540.83958,1,0,0
0009e5b52d604235af12a9cc1fe44925,1609855716.0615685,1,0,1
000ae62865c648b180b07751aed14cb5,1609855102.7468607,0,0,0
00113d28c77840c48eeedfcebb76af28,1609855287.8170838,0,4,-3
00123424e7f54b21afd86662b5bdc488,1609856123.2497578,8,0,1
0013d26887604f31b447f4755e1f67b1,1609855085.9909668,0,0,0
0014c38cf6804f89ba32ea472fbfebf3,1609854945.038731,0,0,0
0015cf10d54940b9b6805c50b5a96e72,1609855292.8127918,0,4,-4
001745abb4d84352bf19593215ccfe4f,1609855983.4291518,0,0,0
001972fb9b6d4d74928865c4d70fe80e,1609855883.3670716,0,0,0
001f1318152c40b6a929e62c04f2af16,1609856122.3617547,1,0,0
001f7c244ef04805a92eb86fb2a4871a,1609856090.6738749,0,0,0
00202c1e42bd460e9662ce93460a4fc0,1609855877.0050871,8,0,1
0020749bfb0b4912a0aff7b6677d7672,1609856388.8029525,0,0,0
0022768472dd4c21890c1040ff6f303d,1609855191.0670512,0,0,0
00294df5541b46e584a453fd4565fb95,1609854980.6618652,3,0,0
002a6b2fe2a7447bbdbd080d0b633708,1609856384.532235,0,5,0
002cd20c7c39416dbf03d9472dd52a29,1609855410.0033154,0,9,-6
0030aee75c5c4b50b481be7364550b27,1609855667.3752017,0,0,0
0035817f6ce64673a999268d9ab3388e,1609856191.8027432,0,0,0
003b57ae508e48159ad39e2a1de96af9,1609855470.7539687,9,0,1
0040bf8f384645ada7af970c64c9d277,1609855056.5732632,1,0,0
00447123058341a79687ba46262b82e1,1609856098.8281548,0,1,-1
004b91455e0c419c8d89b86ce3db0a2c,1609856014.282307,1,0,0
005034f023c94467b514dfa573c16430,1609855822.4915564,0,1,-1
005250dee4a84b0fb19f0e548d507277,1609855736.7265801,1,0,0
0055dd3342914169ae1c4590eedcd9a1,1609855842.0797052,1,0,0
005663106dfc4cdab099b007a634119c,1609856206.7899969,0,0,0
005877dd429a4b1f8b00842a9c5920a2,1609855163.5802023,8,0,2
0058fda7b82b4359b5e28982a16242dc,1609855935.620138,0,0,0
005ac5516f9246dcaad7cd65f30cf7f0,1609855471.0709362,0,0,0
005d34cab14d4d74b3f5935e25718082,1609855186.8866346,0,0,0
00638d6ca1ce42d683729db46bc5f01e,1609856276.529001,1,0,0
006601b4c9b1429193fe5c4abbacfe3d,1609855152.0022912,0,0,0
006a078e9a094f34be35a17f13aeb0a8,1609855341.982909,0,0,0
007242f3c9bb4f07a91fb8849d94afb6,1609855106.9267092,0,0,0
00758821b8ac460d8ef219b567b38f1e,1609855356.9310155,0,4,-3
008042cf9e724cb5abb74cc4814fbe0b,1609855274.0732913,0,0,0
00832bd8785e4c0c87bec744c7e62055,1609855227.6173804,0,0,0
00846bf3d5b64185aa0c87a165c0796f,1609856347.9155438,0,0,0
008bfb137c634177b1e5d5feb07f3ae6,1609855503.7732682,9,0,0
008f7cec1ec948e49094070e38063b93,1609854928.1599803,11,0,0
008ffe2f13404155810c20a340a45d12,1609855676.9735677,1,0,0
0090df7eec43489eae2af7b7031e0d3e,1609855308.104314,0,0,0
0099abfab569401dbed415a4813f04bc,1609855778.0113645,0,0,0
009b4b7ef8a24d4eb54ae2ade92eec3f,1609855541.1571255,0,0,0
009f29228c5e4068aff21e63d2a14f56,1609855938.3585048,0,26,-23
00a6f602b38a4d3e817126ad9da135e6,1609855907.03491,8,0,3
00a6fe6f037649f097b44e636f48a974,1609855527.830153,1,0,0
00ab4de566fd4e17aa7a53f68604a8ef,1609855015.5990508,0,1,0
00b19c317fe94a00b6fc6a89c63d9d9d,1609855526.2262447,0,0,0
00b6a46df7fd40518564e723e68d4d41,1609856175.059091,0,1,-1
00b6ec1afa0f443fbf9d870c426d2a40,1609855878.325278,0,0,0
00ba9b59dd574359a1a46d5311d57da1,1609856111.678152,0,0,0
00c3d16bc0c54aa8ab88b5a4e0843125,1609855340.035203,0,0,0
00c683fc21e04263bc055890d5571e7f,1609855011.5947978,1,0,0
00ca2a5b6e6b44518e9e42542d306d84,1609855095.9549391,0,0,0
00cef22af19a4469a9dd180d0a7033b3,1609856007.5099025,0,0,0
00cf714ed3e144b0a8d5ced111763d0f,1609856062.510933,0,0,0
00d03d2543974a08917d00526eafa5cd,1609855016.4785502,0,0,0
00d85ad8ac904998b8b3eabc5e38267b,1609856187.6385818,0,12,-11
