id,host,action,time,exec,lender,renter
000132dac5544b768a6e1a7a5695cb08,172.20.185.123,image,1610270561.3067572,0,0,0
0005b97c72b14789a182236574172b13,172.20.185.122,network,1610270595.9436157,0,0,0
000c7b1962f74c5780cf94cd73c1d415,172.20.185.119,linpack,1610269756.168505,0,0,0
000d55ea3d5b47529cc9daf3516fa23d,172.20.185.121,k-means,1610270075.7688212,0,0,0
0015ad2944704f06bd673a8d6e004324,172.20.185.122,matmul,1610270105.8455675,0,6,1
0018c40741b74027b05364986e63027d,172.20.185.121,couchdb_test,1610270695.8248396,0,2,0
002620b3a61d4768aa5b7b7022b69ce0,172.20.185.119,network,1610269826.1337788,0,0,0
00281fd28c87477bb01bf901d3269d8f,172.20.185.119,disk,1610269611.1629646,2,0,0
002820fa39d74c37bd80c5bd6c503e71,172.20.185.120,couchdb_test,1610269471.1980202,0,6,0
00303283752c4d439845b010a7dcd5a6,172.20.185.120,k-means,1610269801.28725,0,0,0
0031cb90ace24932b412515404c4e322,172.20.185.120,disk,1610269951.2829046,0,0,0
0036017dc2ef41659271db1d7cea06c8,172.20.185.120,disk,1610270446.335232,0,0,0
0036a30596a5419cb32699079dbb58f3,172.20.185.119,matmul,1610269466.103773,2,7,0
0038dd85eac24586a09428a03707c738,172.20.185.119,image,1610269691.1237311,0,0,0
0039dce1c3864c98b3d572347984e3de,172.20.185.120,k-means,1610270461.3534021,0,0,0
003a874e84714bd39d5cd61611a6d17c,172.20.185.119,k-means,1610270836.257919,0,1,0
003ba8e3e2e24b5597630118c3384261,172.20.185.121,matmul,1610270625.8562934,0,0,0
003eb0fb2f784b9dbe3e8a08c9f50938,172.20.185.122,k-means,1610270215.8773851,0,0,0
003efea5872e4158895a020666fe1171,172.20.185.120,map_reduce,1610269386.2041504,0,0,0
0042152edb004cf3ad1c9b20635d9ae6,172.20.185.122,linpack,1610269995.8459785,0,0,0
00466b9808324fc7a73a9ace4389f1ab,172.20.185.123,matmul,1610270376.200488,31,0,0
00496947c1bb41bb8cebc2da636b1a15,172.20.185.122,markdown2html,1610270385.8466148,0,0,0
004dbe00c7544f6d8cb131d8740778e3,172.20.185.123,markdown2html,1610270886.428027,0,0,0
004fa378e5dd440388c30a1381ea80a7,172.20.185.119,float_operation,1610269746.1640844,0,0,0
00544bb093eb4311b70b0c7b7c2c2257,172.20.185.121,video,1610269635.7429473,0,0,0
005c0fc9143f485a867856502339920d,172.20.185.120,network,1610270731.3456774,0,0,0
005cbb9b6b2440469dbd47662e68fb5b,172.20.185.121,network,1610269505.7172334,0,0,1
0064beae3f704b489d24933e38902219,172.20.185.123,map_reduce,1610269535.9224398,0,0,0
0069145ca0ed479292df8667b2b83f04,172.20.185.122,map_reduce,1610269855.8297257,0,0,0
006c2132680a4638a1b41f3b214533a5,172.20.185.122,image,1610270520.9084432,0,0,0
006c5e48756341c3a812c070ebb99785,172.20.185.119,video,1610270556.2740746,2,0,0
006f6e8369344c46ba8db7d896118bcc,172.20.185.121,network,1610270490.8218372,0,0,1
007406840778464da5e608f5d2115637,172.20.185.120,map_reduce,1610270741.357153,0,0,0
008207d060754b5f8553ba9d3dd466b0,172.20.185.119,matmul,1610270591.2330506,18,0,0
0084a6c2002144a99ff1f0740e50f46a,172.20.185.123,float_operation,1610270116.1586401,31,0,0
008685687d634440a9285dd9750665c1,172.20.185.119,video,1610269576.157327,0,0,0
0087b21ff68949f2a02f7f1b279724d4,172.20.185.121,couchdb_test,1610269930.7493007,0,2,0
008af65af1164e248ed2a63d01c2dc2a,172.20.185.123,float_operation,1610269686.0058572,31,0,0
008bf3bb76d54520981bc1a997005206,172.20.185.122,map_reduce,1610270495.899322,0,0,0
00989e29adaf476db1c01ed870965552,172.20.185.122,video,1610269550.7613351,0,2,2
009aece5d2a2495982362f9d5e73d7eb,172.20.185.120,linpack,1610269371.1781647,0,0,0
009cce96ca424d93bc93ade9a73f41f8,172.20.185.123,markdown2html,1610269556.0119178,0,0,0
009f7e8b4ad84608be743926a91d1f03,172.20.185.122,map_reduce,1610269830.8197792,0,0,0
00a26deddb304399bc722469f6767b8a,172.20.185.121,couchdb_test,1610270520.8088973,0,2,0
00a52037d8f2495c9e637624edef4537,172.20.185.122,linpack,1610269645.8085804,0,0,0
00a65e622e634ead8b901860eb36e068,172.20.185.122,matmul,1610269665.7973366,0,4,1
00a96883ed1744488c8105527af7f04d,172.20.185.119,image,1610270281.1890783,0,0,0
00af64948f0a475db698391a06a9ddf9,172.20.185.122,linpack,1610270765.926885,0,0,0
00b46f9b1a934bd9b5d243d35333f672,172.20.185.121,image,1610270425.8208358,0,0,0
00b5db46efe94894b8e55fb0d0b4ee91,172.20.185.120,k-means,1610269371.225053,0,0,0
00ba74e6981f421394423dcc7d59e865,172.20.185.120,markdown2html,1610270206.2666945,0,0,0
00bab18c92664f5d920f80063e65b15f,172.20.185.123,disk,1610270286.2031894,0,0,0
00c05184259142b5ab564f0ae8ade70e,172.20.185.121,network,1610270600.832307,0,0,1
00c345d059374e2fbd8c8515e4c87c9e,172.20.185.119,couchdb_test,1610270336.2236423,0,0,0
