id,time,action,qos,qos_target,lender_pool,type
a3282d68fe944537996fb4560babf599,1609515651.212375,network,0.65,0.2,1,repack
6c628870755140378b9351caccafd8a6,1609515718.6863315,matmul,0.7446109742416838,0.2,1,repack
3b21b8b206564417866382f2aa6717ea,1609515718.9891827,matmul,0.7446109742416838,0.2,2,repack
c55d0aed4ab74d60b700217c8a077370,1609515734.7985713,image,0.9575752155108082,0.2,1,repack
d3d493f795504af2ad8e46aba1df0203,1609515738.2745416,matmul,0.6203674507684742,0.2,3,repack
233e3cc4cd434c33a33b6f9b77521d8d,1609515738.8635635,network,0.42250000000000004,0.2,1,create
1cb2007590b84bc4ab8cc108c0a4eb4a,1609515740.8980474,image,0.5209331608137762,0.2,1,create
d88ef13859394ad4827a41ae064a0f85,1609515741.0779235,matmul,0.40323884299950824,0.2,4,repack
5adc978710a640b0b6f7e095779c7617,1609515759.839016,image,0.5822347836665402,0.2,2,repack
cfd56411e24b4d6fa863ae3cbe56899d,1609515777.8762255,image,0.6353535303809046,0.2,3,repack
c162d46cca8a40c1a69154a8c7bedbcd,1609515802.0307055,matmul,0.9005194304291029,0.2,4,repack
a2ce779fdebd434091af270fb36e6fbb,1609515830.4370377,image,0.6375352593788705,0.2,3,create
e92ad2170525495db246af30b1fad90f,1609515878.29577,map_reduce,0.6499979624038726,0.2,1,repack
490f287d090d49e69562c2d1d24a3852,1609515888.674435,map_reduce,0.9038806904251635,0.2,1,create
be6a4f1285de4558b5933d3dbb4dcfad,1609515890.4999702,k-means,0.6763807915103398,0.2,1,repack
b20f6e94b8c74eea879c71c3b31f1262,1609515993.0857465,matmul,0.5507579706673955,0.2,4,create
3ce33f16c22b471aa5908ba399706c66,1609516056.0999262,matmul,0.828138597080721,0.2,4,create
e8eed06c44214589b39eb7bd57d4fd1f,1609516126.6752338,image,0.07440590643218548,0.2,1,create
8deda7ec692d409d9df0984ca5d2e191,1609516130.5701635,matmul,0.08811962752052344,0.2,1,create
bf85709b21724df189e63a3f06601893,1609516132.2314408,matmul,0.05727775788834023,0.2,2,create
