id,host,time,action,qos,qos_target,lender_pool,type
6070a56feccf4a7bb4d9f4d234f89723,172.20.185.122,1610281972.1107464,k-means,0.17850625000000006,0.2,2,repack
55d3f0b7d5494bd8939a840132363899,172.20.185.123,1610281972.2444675,matmul,0.17850625000000006,0.2,4,repack
84d3832c7409421ba334c218b7cfa7b8,172.20.185.119,1610281972.2728982,couchdb_test,0.42250000000000004,0.2,1,repack
a2e79e5b36594c7f81051ae2f2da6f16,172.20.185.123,1610281972.4344838,disk,0.6935290625,0.2,2,create
7da85d75b17a4634b6c9b5c0a21fa22e,172.20.185.120,1610281972.8805082,network,0.65,0.2,5,repack
179884e0b4864d17837446c5da869271,172.20.185.119,1610281973.053433,disk,0.42250000000000004,0.2,2,repack
6bc4b83a9c0d49c38fb71a48fc877842,172.20.185.123,1610281973.1663291,matmul,0.17850625000000006,0.2,5,repack
42b0ebbfb8cd46408015c733967ac877,172.20.185.121,1610281973.2972422,k-means,0.27462500000000006,0.2,1,repack
0aa0a88e570f4ba883a3d9a4037c1297,172.20.185.122,1610281973.4084384,disk,0.65,0.2,1,repack
190142f47c084cfbbe9d7ff7046a8d40,172.20.185.122,1610281973.5971007,linpack,0.65,0.34463333333333335,1,repack
921ae7f179fa4d269bcc72ddad9cd62d,172.20.185.122,1610281973.604764,matmul,0.42250000000000004,0.2,2,repack
d7ffad2c9f104e88b147b16db4704bd7,172.20.185.122,1610281973.658332,linpack,0.65,0.34463333333333335,2,repack
5a4ec1d46e9644d2adb837cde2d82a20,172.20.185.120,1610281973.730933,disk,0.7725,0.2,1,repack
805bbd1ad7f047ad96b0f970a5a3c051,172.20.185.119,1610281973.9722521,linpack,0.04902227890625002,0.34463333333333335,3,repack
522f9acd44274d309406357aa4d95c71,172.20.185.121,1610281974.1553898,disk,0.65,0.2,1,repack
89525990355b401fb4b323aa424d7cfd,172.20.185.119,1610281974.2789824,couchdb_test,0.42250000000000004,0.2,2,repack
855c1543bf7041ff8afafef21649d092,172.20.185.122,1610281974.506342,couchdb_test,0.65,0.2,1,repack
2f8fcc6f4884476f8a74cc45ed8f39f9,172.20.185.120,1610281974.6256585,network,0.65,0.2,4,create
8568eaeb338240d889fa79f0535ad5a2,172.20.185.120,1610281974.7025878,network,0.65,0.2,5,create
d99ef71724164bb28ac3c0b6b13722fc,172.20.185.122,1610281974.7402058,disk,0.65,0.2,2,repack
8ea1aea68af349608b4820ce702a7599,172.20.185.120,1610281975.0338287,network,0.65,0.2,6,repack
261213db8d2b47af88c1528478c2ba79,172.20.185.123,1610281975.0844746,matmul,0.17850625000000006,0.2,6,repack
cb698767f2db4a42b14131b9c54a1426,172.20.185.121,1610281975.1717167,linpack,0.1945260416666667,0.34463333333333335,1,repack
86547b23915b43ff9eafc794df8a5087,172.20.185.122,1610281975.268156,matmul,0.42250000000000004,0.2,3,repack
822d695e4ca34699b4b5db58f3f7479a,172.20.185.121,1610281975.6245337,k-means,0.27462500000000006,0.2,2,repack
36780696283149429968384901a6f5c2,172.20.185.119,1610281975.8597496,linpack,0.03186448128906252,0.34463333333333335,4,repack
6b9ebe51df634c5ea936252e05b3c26c,172.20.185.122,1610281976.0384037,couchdb_test,0.65,0.2,2,repack
784873fed261425d854498e56f3c01f4,172.20.185.123,1610281976.0505881,couchdb_test,0.65,0.2,1,repack
5bc658a5ba1a48e69febd1ea6ae4998c,172.20.185.122,1610281976.2098126,k-means,0.425418890625,0.2,3,repack
72afd05b1cd14b1f94eb12ede3d2e2f2,172.20.185.122,1610281976.356419,disk,0.65,0.2,3,repack
080f72159cda4ca99b5ecd1ba16a5b54,172.20.185.120,1610281976.8733118,linpack,0.9617249130078125,0.34463333333333335,1,repack
2e4e511a64ab4e518be99881feb2e4a9,172.20.185.123,1610281977.5087328,k-means,0.65,0.2,1,repack
46ddc298c55f479fbf01d93df7b423a3,172.20.185.122,1610281977.660023,couchdb_test,0.65,0.2,3,repack
ef4d15a3686541099fac846d199aeb8f,172.20.185.122,1610281977.7159476,linpack,0.65,0.34463333333333335,3,repack
352685352f48496585c70b68fb39aa3c,172.20.185.119,1610281977.8684187,linpack,0.020711912837890638,0.34463333333333335,5,repack
bf72eb6cfa8240cfa601e8f54d2c33ed,172.20.185.122,1610281977.8886147,linpack,0.65,0.34463333333333335,4,repack
f74810353d974225a43ad59845749f35,172.20.185.122,1610281977.8918748,linpack,0.65,0.34463333333333335,5,repack
b23f22833cc841e09f6cf43ea8419e23,172.20.185.120,1610281978.2006998,k-means,0.65,0.2,1,repack
f858c4b536024c419284e815123e7b43,172.20.185.123,1610281978.4657493,linpack,0.5236111111111111,0.34463333333333335,1,repack
1099be3a3117430e93601a90ea5f77bb,172.20.185.122,1610281978.757211,linpack,0.65,0.34463333333333335,6,repack
f499f97128f2406eb7754e14a2bd1dc7,172.20.185.120,1610281978.9999976,linpack,0.9617249130078125,0.34463333333333335,2,repack
d76270ccf93a47dab7df84f0898b197d,172.20.185.122,1610281979.0830784,linpack,0.65,0.34463333333333335,7,repack
6d48f15f19264b9eb045a08d51f51d0b,172.20.185.123,1610281979.2211792,linpack,0.5236111111111111,0.34463333333333335,2,repack
c0bcf15d0cfa46188f1bc3fbe0654cc5,172.20.185.123,1610281979.6328263,couchdb_test,0.65,0.2,2,repack
64c319f74af94dbfbee6132c9f6fd18c,172.20.185.119,1610281979.7110431,linpack,0.013462743344628915,0.34463333333333335,6,repack
342b79f8111e4c888047c3810b3ffe0d,172.20.185.123,1610281980.23218,couchdb_test,0.65,0.2,3,repack
5597e44ebbb24efda5607a5efb45c6a5,172.20.185.120,1610281980.281262,k-means,0.65,0.2,2,repack
c4ca932517954b63a0defe0b6e661d78,172.20.185.120,1610281980.998541,linpack,0.9617249130078125,0.34463333333333335,3,repack
a56aa81cdce64e9286673ea0be701d0f,172.20.185.123,1610281981.096884,linpack,0.5236111111111111,0.34463333333333335,3,repack
5935f0eb4c81440ea359dc8d35f994a8,172.20.185.120,1610281981.3281274,couchdb_test,0.8734436458333333,0.2,1,repack
6524de363bb44656a328119f360859b4,172.20.185.120,1610281981.946237,couchdb_test,0.8734436458333333,0.2,2,repack
29695c6b7fef495baea15a6430e972e1,172.20.185.120,1610281982.9295335,linpack,0.9617249130078125,0.34463333333333335,4,repack
f4cee1a0390e4ce084c880a8bb58e314,172.20.185.123,1610281983.0796683,linpack,0.5236111111111111,0.34463333333333335,4,repack
7c8813d96fcd4b0fb170ce4fbd78c346,172.20.185.121,1610281983.2424693,k-means,0.5285062500000001,0.2,3,repack
eb7144ad9ba143319056470f772bc09e,172.20.185.120,1610281983.8814735,couchdb_test,0.8734436458333333,0.2,3,repack
415a0be7c2fa490eaa69bcbab690b68d,172.20.185.121,1610281984.2622013,couchdb_test,0.9644404644383788,0.2,2,repack
a04755bd04f1405a85d48b98669f2c27,172.20.185.120,1610281984.9420576,linpack,0.9617249130078125,0.34463333333333335,5,repack
487c1ec50c5d448abe42a0d24587e595,172.20.185.121,1610281984.959633,couchdb_test,0.9644404644383788,0.2,3,repack
002fecdab10543888b6ff5984d6a9a68,172.20.185.123,1610281985.0800633,linpack,0.5236111111111111,0.34463333333333335,5,repack
61b31b77a12b42bd918dbab34cceb68b,172.20.185.123,1610281985.9286177,disk,0.9644404644383788,0.2,3,repack
998a5087d4ed47cbaaadae5a415851d7,172.20.185.121,1610281986.81561,linpack,0.8562178642252605,0.34463333333333335,2,repack
51b4966ddd664a43a529f0ba008a66c7,172.20.185.120,1610281986.8645291,linpack,0.9617249130078125,0.34463333333333335,6,repack
d58dc9765bb8475b9cf461c2f913c149,172.20.185.123,1610281987.0986423,linpack,0.5236111111111111,0.34463333333333335,6,repack
64cfa3d9816c4292b7bee9e94544c60a,172.20.185.121,1610281987.785314,couchdb_test,0.9768863018849462,0.2,4,repack
e4d032e718dc46a9b653c05b577c19d0,172.20.185.123,1610281987.9251592,disk,0.9768863018849462,0.2,4,repack
aa377755597b44bb89d8f7bcc0e32c7e,172.20.185.123,1610281989.1214547,disk,0.984976096225215,0.2,5,repack
5ca8e33d5657446b984c509205d64bc9,172.20.185.121,1610281989.182085,linpack,0.8562178642252605,0.34463333333333335,3,repack
493c3e731db243b49e249fb376658117,172.20.185.121,1610281990.4130158,couchdb_test,0.984976096225215,0.2,5,repack
c8cd9ac900d841c2a0bf86b4d81badd6,172.20.185.123,1610281991.0132473,disk,0.9902344625463897,0.2,6,repack
42539984816c40fea303e3e277e53a02,172.20.185.121,1610281991.2289197,linpack,0.8562178642252605,0.34463333333333335,4,repack
c3a1ef36a06b47c09d598747931c5879,172.20.185.121,1610281992.1765475,couchdb_test,0.9902344625463897,0.2,6,repack
320d2ea5db754baaa5b0e2b7862e0f8d,172.20.185.121,1610281992.941196,linpack,0.8562178642252605,0.34463333333333335,5,repack
e9514a455240419795ea2c55c7ede683,172.20.185.121,1610281995.104214,linpack,0.8562178642252605,0.34463333333333335,6,repack
ce674cc5df5e4e3584eef3bf66659c31,172.20.185.122,1610282008.151037,k-means,0.9566657301568557,0.2,4,repack
91105b8126614fc08af3fb39c1c593b9,172.20.185.123,1610282031.3810706,matmul,0.9046828503378906,0.2,4,repack
dfd24e75d0de4feea52b4ce184c2c92c,172.20.185.123,1610282033.0270581,disk,0.9999958107471907,0.2,6,repack
54e53abf27bf4a42b9b9052aeb5d8f40,172.20.185.119,1610282034.1445475,linpack,0.999989834278972,0.34463333333333335,5,repack
7593ceb947ec407797d6787f6fffad4f,172.20.185.121,1610282035.2019641,couchdb_test,0.9999988495264472,0.2,6,repack
869fe39744f44c6baaed4320ec3c77ca,172.20.185.119,1610282036.1606119,linpack,0.9999933922813318,0.34463333333333335,5,repack
5a61e8cc97ee4e189582f9029b82738d,172.20.185.119,1610282038.0760448,linpack,0.9999957049828656,0.34463333333333335,5,repack
01da429b1a9e474f874f1a121615aa89,172.20.185.119,1610282053.798782,image,0.65,0.2,1,repack
943b3232f8ac47eeb47219a4c5231464,172.20.185.119,1610282055.7750142,image,0.65,0.2,2,repack
e11be5c1f8064bd19af2b6aa8f396862,172.20.185.121,1610282072.791094,map_reduce,0.42250000000000004,0.2,1,repack
0aa25ca0f6ee4f55a4aa681f2cc66c4a,172.20.185.121,1610282074.7494295,map_reduce,0.42250000000000004,0.2,2,repack
2127a8463a764506af94d679fffba986,172.20.185.119,1610282141.8186336,image,0.42250000000000004,0.2,1,repack
20794c2f40004b6fafe39f7ba1f71535,172.20.185.119,1610282149.7967527,image,0.624625,0.2,2,repack
dccac3c20aaf4133847943b6bc396ec8,172.20.185.123,1610282292.648728,disk,0.9999999999999999,0.2,1,create
0b127441c56846bebf6f88f0b367a350,172.20.185.123,1610282292.851503,matmul,0.9999999951828301,0.2,1,create
249575b89f704af1a9d3940f069a0102,172.20.185.123,1610282293.2110415,float_operation,1.0,2.9519,1,repack
96a0f38298124cd086f5e6296d748606,172.20.185.123,1610282295.0540302,float_operation,1.0,2.9519,2,repack
d93b1f15c3514956954b44ceadbe3592,172.20.185.119,1610282296.9586077,linpack,0.6527546296296296,0.34463333333333335,2,create
1c0f46a043574d97a160982d3a78c48a,172.20.185.123,1610282299.0951993,matmul,0.8833333302021729,0.2,2,repack
92be570ac38b4d46b9964a688584dfab,172.20.185.119,1610282300.4146094,linpack,0.7642905092592592,0.34463333333333335,1,create
4483dde99ced438d917b27cf6ae916c0,172.20.185.121,1610282300.7895942,couchdb_test,0.6499999999999999,0.2,1,create
8f4f4d231068485fb792df9c96f9dafc,172.20.185.119,1610282300.7963028,linpack,0.8467888310185185,0.34463333333333335,2,create
030abbed624b4ccf89c02ac32322ff15,172.20.185.121,1610282304.9665818,linpack,0.3830138309628622,0.34463333333333335,1,repack
e87cd882d1024b989c9127b604c07f50,172.20.185.121,1610282306.9368355,linpack,0.3830138309628622,0.34463333333333335,2,repack
c1e45cf99b8947ae8f65df8ac273fd81,172.20.185.120,1610282307.011837,couchdb_test,0.5677383697916667,0.2,1,repack
ef56789955da4c3ca5b458fe91d63fd9,172.20.185.119,1610282308.2319586,k-means,0.65,0.2,1,repack
0c95770cdea0417c8803da10e068456a,172.20.185.121,1610282308.9568706,linpack,0.3830138309628622,0.34463333333333335,3,repack
7040132de4f44658ae873b3046053a61,172.20.185.120,1610282308.9723082,couchdb_test,0.5677383697916667,0.2,2,repack
144453fe47164ec8830f4241c5bbae7c,172.20.185.119,1610282309.3328223,linpack,0.9726508487669995,0.34463333333333335,3,repack
b9a2cb77bf574c02957a36021e2087f5,172.20.185.119,1610282309.9377296,linpack,0.9726508487669995,0.34463333333333335,4,repack
22c1eebe62a94511a8a5cf6caf99c389,172.20.185.119,1610282310.545828,couchdb_test,0.27462500000000006,0.2,1,repack
eb94b4654eb3481088ebf29e786386e8,172.20.185.121,1610282311.010061,linpack,0.3830138309628622,0.34463333333333335,4,repack
bb05f5cfcdb44251b9af7aeca881df10,172.20.185.119,1610282311.8189058,linpack,0.9822230516985496,0.34463333333333335,5,repack
1dca29c092c94826bb8ca11d7ba36d81,172.20.185.121,1610282312.9448195,linpack,0.3830138309628622,0.34463333333333335,5,repack
d3a157eaf8d24e9cbec08e0d37b4077b,172.20.185.119,1610282313.8270745,linpack,0.9884449836040573,0.34463333333333335,6,repack
ba0b1f81f32948d8a088d9d37bb03695,172.20.185.121,1610282313.9447684,couchdb_test,0.9593898281250001,0.2,2,repack
b1606e50684d4a73a44ea597c8b347da,172.20.185.121,1610282314.9205916,linpack,0.3830138309628622,0.34463333333333335,6,repack
19c533915c5b4b34908cf22540e8f706,172.20.185.121,1610282315.888311,couchdb_test,0.97360338828125,0.2,3,repack
4fc1275bef8b4d6d9ad2994f8728678d,172.20.185.121,1610282316.9721708,couchdb_test,0.9828422023828125,0.2,4,repack
c9f295512fef4f24b90f42e97c1adb6c,172.20.185.122,1610282317.0061722,couchdb_test,0.961460042140413,0.2,1,repack
f6376635bc5543878e7043422789c900,172.20.185.121,1610282318.903453,couchdb_test,0.9828422023828125,0.2,5,repack
da88fdea250046f78d9649b29cd8cc08,172.20.185.122,1610282318.9674118,couchdb_test,0.9749490273912684,0.2,2,repack
7060ff17dbf34291abb9bd8654e922bc,172.20.185.122,1610282321.0153775,couchdb_test,0.9749490273912684,0.2,3,repack
a0fcc273e95c45ae9ed14e8ff2a73e72,172.20.185.119,1610282364.1775725,linpack,0.9999997570010024,0.34463333333333335,5,repack
b5aeb62a312e4a82a3e102507d9c0218,172.20.185.119,1610282365.7746382,linpack,0.9999998420506515,0.34463333333333335,6,repack
c2b74ef6fa6b4fdca460e0436cb0c18a,172.20.185.119,1610282374.1990943,linpack,0.9999999718050541,0.34463333333333335,4,repack
e6bf77bda5464ed5b5e44d311425fa18,172.20.185.123,1610282548.1719637,matmul,0.9999999909290169,0.2,1,create
e10b24bbe1824a4abe96a5ff425c1076,172.20.185.119,1610282550.9242077,linpack,0.6015202702702702,0.34463333333333335,2,create
4b9037749f874ffd8c4988c43df8930a,172.20.185.119,1610282551.2009726,linpack,0.6015202702702702,0.34463333333333335,3,create
b1db9ddd063f408ca883b05348a70e31,172.20.185.123,1610282553.285573,matmul,0.824999994103861,0.2,2,repack
58f7d193bbd5485685e0ce93b6a21f4a,172.20.185.121,1610282553.780353,couchdb_test,0.8599999999999999,0.2,1,create
304d43e6c12646118a8fc9248917be5d,172.20.185.122,1610282554.997609,matmul,0.27462500000000006,0.2,1,repack
9fa46ef523fb49229c5a0e2147f982ca,172.20.185.123,1610282555.4315653,video,0.42250000000000004,0.2,1,repack
e197c6e528cd4975a0ad7ef75dee1122,172.20.185.122,1610282559.023965,couchdb_test,0.2677453766473271,0.2,1,repack
31f8a757529a4ec7b9822d83dd868e9b,172.20.185.121,1610282559.0676303,linpack,0.17912267332817605,0.34463333333333335,1,repack
a9fa5529f1d042ff889533a038f5815f,172.20.185.122,1610282559.9049556,linpack,0.11602906250000004,0.34463333333333335,1,repack
f422d2a922f44869b719c26f76b13388,172.20.185.121,1610282560.97466,linpack,0.17912267332817605,0.34463333333333335,2,repack
19426a5f09d64cedbe5f770dc7042a01,172.20.185.120,1610282561.0605276,couchdb_test,0.5312901498040364,0.2,1,repack
49beb70c809e4b78a081f04cd5d8d0d8,172.20.185.122,1610282561.073704,couchdb_test,0.2677453766473271,0.2,2,repack
4a906dccfcc146ec8e1e5f7b311cea54,172.20.185.122,1610282561.9591494,linpack,0.11602906250000004,0.34463333333333335,2,repack
3fd4f5f386204cb997a76a2ab0507d24,172.20.185.119,1610282561.97005,couchdb_test,0.17850625000000006,0.2,1,repack
ce5a60eb5b6d43079508e29d6e6c2759,172.20.185.121,1610282563.025078,linpack,0.17912267332817605,0.34463333333333335,3,repack
c9e6e5f651444bcfb4fea21ec0ccf716,172.20.185.120,1610282563.035486,couchdb_test,0.5312901498040364,0.2,2,repack
46ead66dcf20472fa4fc206926d87d8f,172.20.185.122,1610282563.0612423,couchdb_test,0.2677453766473271,0.2,3,repack
60b5d134715e473ca530f618d76ea7e3,172.20.185.122,1610282564.0152822,linpack,0.11602906250000004,0.34463333333333335,3,repack
9540e9f8df08481b937c041ebbd3a183,172.20.185.119,1610282564.309195,k-means,0.67638125,0.2,1,repack
5dc00e4736ea465399c3a5c0be38c075,172.20.185.121,1610282565.0081267,linpack,0.17912267332817605,0.34463333333333335,4,repack
9443c3719a064511abb2d65b70ca1c80,172.20.185.120,1610282565.0659947,couchdb_test,0.5312901498040364,0.2,3,repack
4a685bdd78924f8b9dc871be048536eb,172.20.185.122,1610282565.1103313,couchdb_test,0.2677453766473271,0.2,4,repack
a8e9282f9be049179fce6acf5601a6fc,172.20.185.119,1610282565.4613137,couchdb_test,0.17850625000000006,0.2,2,repack
17706a4b0a0b4094866792ddbf52c480,172.20.185.122,1610282566.012843,linpack,0.11602906250000004,0.34463333333333335,4,repack
8ed83dceda264ca5a41bd345c4f5020a,172.20.185.119,1610282566.3595347,k-means,0.67638125,0.2,2,repack
87fc1bd2aa9a438584aff1f4db896a3a,172.20.185.121,1610282566.9962332,linpack,0.17912267332817605,0.34463333333333335,5,repack
83373c15b0064c7aa2d14e82b1b04bc1,172.20.185.122,1610282567.125422,linpack,0.11602906250000004,0.34463333333333335,5,repack
058cb020e95444feaf735985534ebbd4,172.20.185.119,1610282567.5471659,linpack,0.954069003831952,0.34463333333333335,4,repack
980e0064aa164febba4e710604ee23b8,172.20.185.121,1610282567.9815073,couchdb_test,0.966740269234375,0.2,2,repack
9c62f4cea81c4712a159c01c942f4346,172.20.185.119,1610282568.448272,k-means,0.67638125,0.2,3,repack
4fc50b4fb12f4db0863a158ce90476a9,172.20.185.119,1610282568.8135388,couchdb_test,0.17850625000000006,0.2,3,repack
9fa66509046d47799c811199493e7a38,172.20.185.121,1610282568.99725,linpack,0.17912267332817605,0.34463333333333335,6,repack
6afa56aff1c24acebf25ce643ca8505d,172.20.185.122,1610282569.1060858,linpack,0.11602906250000004,0.34463333333333335,6,repack
a1f37f639bbf4f1da9a04bba1df9f059,172.20.185.119,1610282569.588616,linpack,0.9805941541189998,0.34463333333333335,5,repack
f34077094eac40f986aa925b1450a78b,172.20.185.121,1610282569.9574869,couchdb_test,0.966740269234375,0.2,3,repack
e006290c493743ca90b3236ad668837c,172.20.185.119,1610282569.9715989,linpack,0.9805941541189998,0.34463333333333335,6,repack
fd331ec5de144daf862f20599ea2b38a,172.20.185.121,1610282609.3546674,couchdb_test,0.9999907258843883,0.2,3,create
5b05ac1ed4014483bce6d2357ceaf251,172.20.185.119,1610282614.58617,linpack,0.9999985139739451,0.34463333333333335,4,repack
704ef662994d44a2a2a987908f9c7ced,172.20.185.119,1610282617.8380954,linpack,0.9999993721539918,0.34463333333333335,5,repack
f8ca6a9d989a4346a7616563d887dc01,172.20.185.119,1610282619.949541,linpack,0.9999995919000947,0.34463333333333335,5,repack
410570901b3e448ca2b2bcfca45cf888,172.20.185.123,1610282728.6703303,matmul,0.999991289456256,0.2,1,create
5fdd66d8128c45938cefe2b0084bc114,172.20.185.123,1610282729.3169951,float_operation,1.0,2.9519,1,repack
3fff72ab34a646dc8d74d6255f301110,172.20.185.119,1610282730.1442945,linpack,0.9999999999999999,0.34463333333333335,3,create
3835ee5c0e3e4aaea67b6238d968ca7d,172.20.185.123,1610282731.1259587,float_operation,1.0,2.9519,2,repack
a5a88352379544a9b6c0a129be8fd338,172.20.185.123,1610282733.1845002,float_operation,1.0,2.9519,3,repack
e7f00f7941bc4e4fa7bd7a2d799f5b5b,172.20.185.123,1610282734.1224785,matmul,0.6499943381465665,0.2,2,repack
8db0338cb9dd49a0b4e2524716c9148a,172.20.185.123,1610282735.2192,float_operation,1.0,2.9519,4,repack
4525c865e167466186b5475b1fc06f98,172.20.185.123,1610282736.1773245,matmul,0.6499943381465665,0.2,3,repack
60cefa69614c4a77aed1aec6edcc10fa,172.20.185.123,1610282737.1892142,float_operation,1.0,2.9519,5,repack
c494b27802ee4679b62c3b608136f451,172.20.185.123,1610282738.063606,matmul,0.6499943381465665,0.2,4,repack
c465b6f601584afe9cfc280ca2bace14,172.20.185.123,1610282739.1539476,float_operation,1.0,2.9519,6,repack
30b18183a08d4474b61f832cc3dfa015,172.20.185.119,1610282739.8937047,linpack,0.9574514656313005,0.34463333333333335,4,repack
32d14ddd753041c1b414763f6bfb579f,172.20.185.119,1610282741.9277213,linpack,0.9723434526603453,0.34463333333333335,5,repack
6ff6e228af884572beb0ba31a64b8b83,172.20.185.122,1610282742.980522,k-means,0.9999999999999999,0.2,1,create
d94518e1633443dd8c5e61b9314bfd41,172.20.185.119,1610282744.1655965,linpack,0.9820232442292244,0.34463333333333335,6,repack
f49cb9652d694f3fbd9ad8ece211559d,172.20.185.121,1610282746.9671354,map_reduce,0.27462500000000006,0.2,1,repack
c871237761eb4fc697f283e72e0b4657,172.20.185.121,1610282748.9882815,map_reduce,0.27462500000000006,0.2,2,repack
7c608113032b4681938c619b555cf4ca,172.20.185.122,1610282749.0957499,couchdb_test,0.36727416865171425,0.2,1,repack
6332b5eb257543d0a36af9bd0f1e2526,172.20.185.119,1610282750.3833854,k-means,0.5132710781250001,0.2,1,repack
72c97cad56fe41ee9d81c923e683709e,172.20.185.122,1610282751.141453,couchdb_test,0.36727416865171425,0.2,2,repack
eb81882b1a0f4ed1a4218e3ea773831e,172.20.185.119,1610282752.3399787,k-means,0.5132710781250001,0.2,2,repack
f9f61f5e6c5f4ae6842a0eb2b693f294,172.20.185.122,1610282753.077209,couchdb_test,0.36727416865171425,0.2,3,repack
759c8f3d08f041e6a4069905b5ec1fa5,172.20.185.119,1610282754.413331,k-means,0.5132710781250001,0.2,3,repack
a218fee0d74c4c02a4453087fb2ff573,172.20.185.122,1610282755.1271334,couchdb_test,0.36727416865171425,0.2,4,repack
a8bfc8e12fd148e5b65d7273668f9161,172.20.185.119,1610282795.9666245,linpack,0.9999997542697678,0.34463333333333335,4,repack
b3da9d41bcdd4fa8b6a09700008a77aa,172.20.185.119,1610282797.9306145,linpack,0.999999840275349,0.34463333333333335,5,repack
4abbceb58ac6417a8a52c4541c24b581,172.20.185.119,1610282799.909283,linpack,0.9999998961789769,0.34463333333333335,6,repack
