id,time,action,qos,qos_target,lender_pool,type
f9156953f03847fc924c881ddf15aa7b,1609410500.9455802,linpack,0.65,0.2,1,repack
0a74f9397c234bbda0c0c3d9f144c1a5,1609410502.8219893,network,0.65,3.4609333333333336,1,repack
3ac621ccfc804fdf9831db36c08d1344,1609410505.814525,linpack,0.42250000000000004,0.2,2,repack
7f8c3bd3099f4924bf4eddd0c436de34,1609410509.1664035,markdown2html,0.27462500000000006,0.2,1,repack
6005c6266e5a49d6be6fe2a2bb508c21,1609410525.232373,markdown2html,0.5658354187890625,0.2,2,repack
37b9fd94e4c24e36ae6c054bd091d935,1609410531.5430167,disk,0.9768532873500453,0.2,1,repack
5b69ec4305aa49d8aa1efbee086e1400,1609410535.1578243,markdown2html,0.46656546443837893,0.2,3,repack
531d4b5fd5774c7980d70543a8daf06e,1609410540.48015,disk,0.7483616784229356,0.2,2,repack
41f116f4668649fb8702c74a18c43cb6,1609410553.3160117,couchdb_test,0.65,0.2,1,repack
0e5658d5214a469ea9fd2c8d91606493,1609410567.108403,disk,0.6271998835272516,0.2,3,repack
aa7d1b8f011647b2b12fac27e328ccd1,1609410625.8025613,markdown2html,0.27180093501555713,0.2,2,repack
564041bff48f4dd7b20c3a121b7ee401,1609410643.736419,markdown2html,0.6780305576764785,0.2,3,repack
f504307bc5b142249cadd053a7348d75,1609410728.4657552,markdown2html,0.77249948934368,0.2,3,create
d1fc93fff7344a61a8262fc7a4a55d58,1609410751.3022234,markdown2html,0.9765737728755967,0.2,4,repack
426df337970c4d0cafdb3812898789aa,1609410753.5667632,markdown2html,0.7995468634843841,0.2,5,repack
a21ea7f2e8c3471d924a635ac7fa08a9,1609410773.5663805,markdown2html,0.8099925554353484,0.2,6,repack
a70c5f7de8eb4a07ab662766144864de,1609410787.6255305,markdown2html,0.8156854020582878,0.2,6,create
059034750b0d4dd0b392c55e52c0bc68,1609410806.6856003,k-means,0.541042246324296,0.2,1,repack
c75926aa939642869450d925c756267a,1609410807.060004,float_operation,0.9999999999965616,4.4058,1,repack
dd25df61701b4aa18c23d42472603629,1609410839.8867948,k-means,0.9511042332743737,0.2,2,repack
14a68676fd4d4e94a3447526bc2ba6a1,1609410847.3629477,k-means,0.9793415385584229,0.2,3,repack
80c24e6102f241b4854853c5248e6c6b,1609410849.2483292,markdown2html,0.6764411975140084,0.2,5,create
0204b99d12244eec9b5b6aa28c5e6bfa,1609410909.11969,markdown2html,0.8234366351838971,0.2,5,create
250804dc1c004511927bf8b5b8d08269,1609410945.6875958,couchdb_test,0.42250000000000004,0.2,1,repack
da851f8cdf194722b981685b4f752c7c,1609410968.9714022,markdown2html,0.7089909182909369,0.2,4,create
fb065da674c145e59eca768810c8c5b2,1609411028.3601418,markdown2html,0.9767004988665436,0.2,4,create
4448b8977d2c4133aeb0b3958f88fd59,1609411068.2128685,video,0.65,1.0939333333333332,1,repack
61a1b239cf144b19a33ad3ca0d899da7,1609411088.3093474,markdown2html,0.9128226607020484,0.2,4,create
ec31b5e444564a4c8728fee198b8b28b,1609411148.6586494,markdown2html,0.9364432521014139,0.2,4,create
bd96c87c345c4e298bf490a80b25dad6,1609411209.4521,markdown2html,0.6872837217617183,0.2,4,create
38f2f3a8be5c434798966b194b20019b,1609411237.3747067,markdown2html,0.8580419589576557,0.2,5,repack
