id,time,lender,renter
298259932c4342f8933d5818e61f2b0b,1609159572.246351,network,linpack
d582e10b23054c3f9a1050a04465dffd,1609159837.6129723,k-means,float_operation
60ef876aa2d64fa79f6512d349db928f,1609159972.7489257,k-means,float_operation
d66785f8ded64b06a663788494b79ae0,1609159990.8000786,k-means,network
5c8a75c17e584674b50c8bd5b9f964c4,1609160049.834315,k-means,network
29a06efdb7b34da0b64e1e964c84fdad,1609160110.9248567,k-means,network
8a4a41db458c4b6890d3ca82141b5902,1609160168.033846,k-means,image
2df06634d2dc4b6f9f28d02e93011985,1609160170.030899,k-means,network
dd7ea80fc3e042bab61db6da605f1fa6,1609160185.007138,k-means,video
70b77f4231af4ffc982ab36cfc41147c,1609160185.0109966,k-means,video
27b1511319fc4f9f8c19c0c04dfbadc2,1609160193.0576289,k-means,video
acdd362d25904b629664d3d083a7ac1e,1609160194.0195496,k-means,video
3faf44f605574ef49a95f41091e8696e,1609160230.0672233,k-means,network
1ac42cc74bbb4683acada6198b9befdb,1609160259.124681,k-means,video
35c9c6277e2d46438076f60334efd36b,1609160283.145146,k-means,float_operation
6524d1e54bf74adda9979f174ef503f5,1609160291.1659696,k-means,network
49bdf2838d1f4941b48eec9e17521c6f,1609160310.182161,k-means,video
946d55a2804447738ecaac5930996864,1609160311.165744,k-means,video
36cd8c4c70134bffbd54dbed2c486c5d,1609160350.2041101,k-means,network
d3cde4f0c1e54e05a4b386aab6a677db,1609160357.239845,k-means,video
bb5af91576d84a89881e2e2e61eb69c6,1609160357.246995,k-means,video
0361a02d3ea74061b040090259679f95,1609160361.2615685,k-means,video
36f840e58c064a548aa04e36b339c2b1,1609160366.2634108,k-means,video
68ec730554a14aa79dddd0791ca5c2bb,1609160374.312785,k-means,video
8881dcd8eaab4ac7a2fcb2e5b747b131,1609160374.3143866,k-means,video
9d2898cc728c461a876e2145267fee01,1609160375.3558779,k-means,video
6c4c3da017c84280b372b34159716210,1609160376.3420274,k-means,video
a25896fa38b845a982ff9dc3b3d2bbf0,1609160426.36387,network,video
bfef2771ae0c4808af31197d7332735c,1609160439.3986099,couchdb_test,video
683967bfb8d6490ca9a8598317c57963,1609160442.4187415,network,video
708691030f2543038a12ea629def5dc3,1609160471.4600444,network,video
48a19d97ba9b440c88953251073bd9d7,1609160473.4531746,couchdb_test,video
e8d476b624b640efaa1e7eee42719293,1609160473.4690027,couchdb_test,video
72c7d9c6e5f24c1d949d9411c3dc73b5,1609160473.4971318,couchdb_test,video
150ce4b428d8415f9007b53d411c9166,1609160483.5027916,network,video
14017b8c3bd84da680fe28c4ee5a9b1f,1609160543.4732985,video,float_operation
8a5ab028190741629d0e4a4132c42587,1609160579.5308104,k-means,video
51f9b22a922f4c13a0690dd9ea0b9374,1609160579.5407689,k-means,video
40d47447278d455ca77be73722657366,1609160583.536803,k-means,video
01ebf11844004d2690876ab7b382456e,1609160583.5530128,k-means,video
24ae90e281274bfe84298fd35cbc0584,1609160595.5802808,couchdb_test,video
a2e8dd80309e4e13a8543f6e283a31b2,1609160597.5756018,network,video
d9adb3da5e40436ea3a2e0f1628955c1,1609160622.6422527,couchdb_test,video
17bda68abb7f4c3cb7e8656037db0cca,1609160711.5962746,couchdb_test,network
86803d54133b4a8680de0260f44dd196,1609160770.6107056,couchdb_test,network
0c41fed1a7984d0e82b9d7ae33e89931,1609160830.707013,couchdb_test,network
a745a143fe704b5891b1a9b15220029f,1609160887.7658908,couchdb_test,disk
