action,cold,warm,create,rent,queue
matmul,11,50,11,0,50
network,28,8609,28,9,8600
map_reduce,11,1429,11,0,1429
linpack,6,282,6,0,282
float_operation,2,22,2,0,22
video,10,2,10,2,0
k-means,5,0,5,0,0
markdown2html,1,0,1,0,0
couchdb_test,44,159,44,0,159
image,3,0,3,0,0
disk,1,0,1,0,0
