action,cold,warm,create,rent,queue
image,29,30525,29,0,30525
matmul,3,357,3,0,357
markdown2html,2,286,2,0,286
k-means,43,897,43,0,897
couchdb_test,9,23,9,0,23
network,18,119,18,0,119
disk,1,0,1,0,0
map_reduce,5,1,5,0,1
float_operation,1,0,1,0,0
linpack,2,0,2,0,0
video,3,0,3,0,0
