action,openwhisk,pagurus,prewarm,sock,pagurus/openwhisk,prewarm/openwhisk,sock/openwhisk
cs_bot,0.6214329719543457,0.06805437803268433,0.4820739882332938,0.14356106519699097,0.10951201674841937,0.7757457521399588,0.23101617016796763
ep_users_sign_up,0.7712333202362059,0.031542301177978516,0.017766714096069336,,0.04089851974797723,0.023036756361392578,
ep_products_table_update,0.5867235660552979,0.029575824737548825,,0.013230085372924805,0.050408448626659295,,0.02254909490319993
ep_orders_create_order,0.7029440402984619,0.033689260482788086,0.014642715454101562,0.01236581802368164,0.04792594936644461,0.020830556366740707,0.017591468615953065
ep_products_validate,0.9390147924423218,0.03790044784545898,,,0.04036192842807317,,
ep_delivery_on_package_created,0.8012433052062988,0.08663177490234375,,,0.1081216833132083,,
ep_payment_validate,0.9367434978485107,0.07907724380493164,,,0.08441717928819821,,
ep_warehouse_on_order_events,0.9818803071975708,0.03911423683166504,,,0.03983605389062416,,
ep_warehouse_table_update,0.7464385032653809,,0.008440971374511719,0.01077556610107422,,0.011308327930011275,0.014435973029171554
ep_payment_cancel_payment,1.0429131984710691,0.04426693916320802,0.011769533157348631,0.011527061462402344,0.04244546835547216,0.011285247108391181,0.011052752500688684
ep_delivery_table_requests,0.8642970323562623,,,,,,
ep_payment_process_payment,0.729040265083313,0.02429342269897461,,,0.03332247046217456,,
ep_orders_on_event,0.6901062726974487,0.026841163635253903,,,0.03889424672281077,,
ep_orders_table_update,0.7830429077148438,0.04599928855895996,,,0.05874427583183125,,
ep_payment_update_payment,0.8328733444213867,0.016898393630981445,0.009175777435302734,0.011159658432006836,0.02028927176522991,0.011017014167595105,0.01339898618049743
df_union,0.7232426007588705,0.19294198354085287,0.8638339042663574,0.527036984761556,0.2667735326132702,1.194390241061533,0.7287139670818015
eo_athenarunner,0.6320292949676514,0.01746046543121338,0.009425163269042969,0.011033058166503906,0.02762603817613714,0.014912541782616848,0.017456561356176698
eo_gluerunner,,0.02119350433349609,,,,,
eo_ons3objectcreated,0.607150157292684,0.017691612243652344,0.008781194686889648,0.00957942008972168,0.02913877569025135,0.014462970290653436,0.01577767867579388
fmp_twitter_streaming,,,0.4310119152069092,0.12572646141052246,,,
fmp_twitterddb,0.6112454732259115,0.015136122703552246,0.008507688840230307,0.00879526138305664,0.024762756317310272,0.013918612428048089,0.014389082239969377
fmp_comparefaces,0.6435914834340414,0.022845363616943358,0.009173011779785157,0.008285045623779297,0.03549668416220531,0.014252848298800174,0.012873143658726478
fp_notification,0.625093936920166,0.030205845832824707,0.43525195121765137,0.12205100059509275,0.048322090567137356,0.6962984689343413,0.1952522547194063
fp_conversion,,0.08385729789733888,0.4829554557800293,0.19946599006652832,,,
fp_sentiment,0.5772225856781006,0.0185166597366333,0.00834512710571289,,0.03207888983567853,0.014457381455213384,
t_payment_method,0.5908634662628174,0.013763189315795898,0.008029341697692871,0.008705457051595053,0.023293349651227212,0.013589165951447406,0.01473344951695295
t_ddb_encrypt_item,0.6626439889272054,0.09802540143330891,0.6246285438537598,0.3049636284510295,0.14793071856278087,0.9426306648687914,0.4602224324780394
sc_add_to_cart,0.8880175590515137,0.02482372522354126,,0.013728737831115723,0.027954092765975633,,0.01545998464915413
sc_update_cart,0.7997101375034877,0.02220761775970459,0.011179625988006592,0.008279800415039062,0.027769583900776468,0.013979597686365247,0.010353501883678387
sc_list_cart,0.9207363128662108,0.019204258918762207,0.013454198837280273,0.03351163864135742,0.020857501382757687,0.014612434254274121,0.036396564546300116
sc_migrate_cart,0.7207524061203003,0.052072763442993164,0.01167992183140346,0.017187754313151043,0.07224778301232855,0.016205179104811715,0.02384696071383249
sc_checkout_cart,0.8740993567875454,0.020848910013834637,0.015166759490966797,0.011824607849121094,0.02385187662242163,0.01735129922381714,0.013527761755343712
sc_delete_from_cart,0.68223770459493,0.04342806339263916,0.010626792907714844,0.009134531021118164,0.06365532584925664,0.015576378784318827,0.013389073866185212
tcp_download_podcast,0.6847347259521485,0.10294858614603679,0.7746302604675293,0.4414063294728596,0.1503481308077125,1.1312851986444499,0.6446384457266544
tcp_check_transcribe,0.692261791229248,0.10277374585469563,0.8315244197845459,0.46785910924275714,0.14846080941749,1.201170468050836,0.6758413004594411
tcp_process_podcast_rss,0.6775558471679688,0.10124793052673339,,0.41539200146993,0.14943112209853548,,0.6130741889486678
tcp_upload_to_elasticsearch,0.6885457992553711,0.09574472904205322,0.7363316059112549,0.44591569900512695,0.13905353739082646,1.0694010575731663,0.6476195185380017
cer_lambda,,,,,,,
