action,openwhisk,pagurus,prewarm,sock,pagurus/openwhisk,prewarm/openwhisk,sock/openwhisk
cs_bot,0.6310662542070661,0.46927077429635183,0.5624675750732422,0.5374914646148682,0.743615699885569,0.8912971836530571,0.8517195477204299
ep_users_sign_up,,,,,,,
ep_products_table_update,0.9145548343658448,,0.17525124549865725,0.1944057941436768,,0.19162464503309637,0.21256876770924119
ep_orders_create_order,1.0983178615570068,0.43563711643218994,0.4296120802561442,0.4282661437988281,0.39664029119458943,0.3911545967641042,0.38992914418391206
ep_products_validate,1.2150733470916748,1.384235382080078,1.1786470413208008,1.1985766887664795,1.1392196079300883,0.970021311175937,0.9864233230325719
ep_delivery_on_package_created,1.1535534858703609,,0.6687870025634766,1.2060160636901855,,0.5797624564056291,1.045479103017266
ep_payment_validate,1.2954978942871094,,1.0663557052612305,1.1330900192260742,,0.8231242288880971,0.8746367124352561
ep_warehouse_on_order_events,1.007587194442749,1.6669509410858154,0.26613664627075195,0.6135303179423014,1.6543986964897175,0.2641326207186864,0.6089103963668547
ep_warehouse_table_update,1.0897716283798218,0.392145037651062,0.38797426223754883,0.37857680320739745,0.3598414818653972,0.3560142805464255,0.34739095178155144
ep_payment_cancel_payment,,0.7471485137939453,,,,,
ep_delivery_table_requests,1.1426775455474854,0.3351668119430542,0.32830262184143066,0.3352321147918701,0.29331705453480966,0.28730994419263983,0.2933742035083502
ep_payment_process_payment,1.0767779350280762,0.2762613296508789,0.8703534603118896,1.0263357162475586,0.256562955706996,0.8082942935575624,0.9531544832600954
ep_orders_on_event,1.1612757047017415,0.4860077699025472,0.4765788714090983,0.6716803908348083,0.4185119588180586,0.4103925273555098,0.5783987283255191
ep_orders_table_update,1.0906689167022705,,0.24063730239868164,0.9359626770019532,,0.22063276830724105,0.8581547183281938
ep_payment_update_payment,0.9545154571533204,0.19629669189453125,0.1894638538360596,0.17536211013793945,0.2056506161565499,0.19849217989733056,0.18371846031799952
df_union,1.091258525848389,0.5416431427001953,1.1682136058807373,0.8174688816070557,0.49634722650079627,1.0705195681953736,0.7491065244796342
eo_athenarunner,,0.10799431800842284,,0.09038400650024414,,,
eo_gluerunner,,,,,,,
eo_ons3objectcreated,0.7278627554575602,0.29546523094177246,0.29021668434143066,0.2765697240829468,0.4059353617510386,0.3987244602988241,0.3799751010876842
fmp_twitter_streaming,1.0534920692443848,0.31130261421203614,0.7163986206054688,0.4000788688659668,0.29549592569341065,0.6800227942098362,0.3797644809542065
fmp_twitterddb,0.7622576713562011,0.07922587394714356,0.07343549728393554,0.07245659828186035,0.10393581714459585,0.09633946635562204,0.09505525625336941
fmp_comparefaces,0.7536925315856934,0.24932456016540527,0.7863185405731201,0.8343277931213379,0.33080407423017905,1.0432882211513823,1.1069869451485688
fp_notification,,0.2994232177734375,0.35068392753601074,,,,
fp_conversion,0.3865013122558594,0.26467235883076984,0.30874331792195636,,0.6847903239602969,0.7988157041950013,
fp_sentiment,0.49949469566345217,0.33610089619954425,0.46327996253967285,0.4040118455886841,0.6728818125948652,0.9274972618564503,0.8088411130213439
t_payment_method,1.0086898803710938,,,,,,
t_ddb_encrypt_item,,0.2583928108215332,,,,,
sc_add_to_cart,,0.3668794631958008,,,,,
sc_update_cart,,1.270188570022583,,0.4927637577056885,,,
sc_list_cart,,0.2133877277374268,,,,,
sc_migrate_cart,,0.4095540046691895,,,,,
sc_checkout_cart,,0.36018490791320795,,,,,
sc_delete_from_cart,,0.8379113674163818,,,,,
tcp_download_podcast,,,,,,,
tcp_check_transcribe,1.327068328857422,0.5274823506673177,1.1685477495193481,0.8476355870564779,0.39747942076311094,0.8805482913795729,0.638727915228204
tcp_process_podcast_rss,,0.4142343997955322,1.0903306007385254,0.7102890014648438,,,
tcp_upload_to_elasticsearch,,0.2342088222503662,,,,,
cer_lambda,,,,0.7757811546325684,,,
