id,time,lender,renter
65bca0e2cd2b4994aa3dafc3b43995e7,1609874398.9873052,linpack,matmul
d51f7638e12b4213a0698d642864c0f5,1609874404.0027683,k-means,matmul
9c03d3567aaf44078389343c6d341707,1609874404.0113065,k-means,matmul
fce13675efd840a4a578e991a8a89d73,1609874409.0104678,float_operation,matmul
d2c93d20678848018fec416a15c2c431,1609874411.0237339,markdown2html,network
5c059811b0ba47698b3b0c6164d7f0e8,1609874421.0299878,couchdb_test,markdown2html
9b4cabee94294768abc57b998d834008,1609874464.0705092,float_operation,matmul
6d15f876d743419989803bf35a275da3,1609874579.2071307,couchdb_test,network
6431fd1f613449f484ba4c0420576147,1609874636.323443,matmul,video
cdaafca716734057933b0deabedb79e8,1609874636.3409247,k-means,matmul
797711d26aae444e9e73fe15467c07fa,1609874639.353164,k-means,matmul
5e9012c8a812477e80889095a3364728,1609874684.337682,matmul,network
675911622e23440f967e300138248ffc,1609874875.5452166,matmul,network
8b58b1496ce842dcb3de795d0512178d,1609874962.6397386,matmul,network
54d6cabbdc8a433fab78c4b79db6b251,1609874963.6455414,map_reduce,couchdb_test
e13cdfd933a64bfc9bfae16a35476d0a,1609874986.7259533,matmul,network
a69fcfa8987e4be29e4361a009d6fc82,1609875025.7284663,map_reduce,couchdb_test
8bff5704493241a9aa0cc8dbc3de3818,1609875041.785914,matmul,network
4eee1273e8fa4532b4f30c15e519e057,1609875085.7989988,map_reduce,couchdb_test
dc66c7c4e260421c90cacf4405f7f974,1609875142.8532605,map_reduce,couchdb_test
7ce74a802ce34259a3eb6aa12d7addc8,1609875161.9166255,map_reduce,matmul
098e43c825414752987cb22542621f28,1609875203.9331052,map_reduce,couchdb_test
13300624308147689a6d123ac57875c2,1609875264.020221,map_reduce,couchdb_test
e48b280031704c8789ed77c31191aace,1609875324.0861852,map_reduce,couchdb_test
76202990b721497590fc5866a1ebb235,1609875339.095477,map_reduce,matmul
37d104fac20d4298a9fc7366f06e571e,1609875341.1287289,k-means,matmul
b1b52ea2c5074808966a10d032ebf8a8,1609875341.1750581,k-means,matmul
bbeffde11492470da0078bdfd9077efb,1609875386.1572385,map_reduce,couchdb_test
1221e932ceab4490b7dbb1e451c73823,1609875401.2546332,map_reduce,matmul
bcc6fcf3bfd144cb9c7c73136177486b,1609875442.2270088,map_reduce,couchdb_test
f30c81049d8f47a9b92dcf9128819479,1609875464.3079584,map_reduce,matmul
1f23db50cfc14827a436b91d6e9ecc93,1609875505.3246095,map_reduce,couchdb_test
eb886800e2ad45ffb6f5d746d92dbff0,1609875563.3773196,map_reduce,couchdb_test
36e62f44b6d34db3bb725c2616d22f74,1609875624.4531815,map_reduce,couchdb_test
ad97f773b4ed4bfeb14669bb0d1edbd1,1609875667.5310948,map_reduce,matmul
51b3ba42d2804fe8806791869a341259,1609875683.5251808,map_reduce,couchdb_test
099d5892618e479385c5eeb1731351ca,1609875702.590796,map_reduce,matmul
2d7c49e01a244582b5f4ff32b6e583ce,1609875729.5856469,matmul,network
ab92d4d664f9418aa98a79e5efb4c0dd,1609875744.6062953,map_reduce,couchdb_test
715abfa636e94f84bde43436a27c615b,1609875775.647926,matmul,disk
ea6607e45420462f8c771c08a5ab2456,1609875775.6532528,matmul,disk
