action,cold,warm,create,rent,queue
matmul,29,3538,29,5,3533
map_reduce,40,671,40,3,668
linpack,3,21,3,12,9
markdown2html,3,285,3,1,284
k-means,6,281,6,0,281
video,0,76,0,1,75
image,0,1,0,1,0
float_operation,0,1,0,1,0
couchdb_test,2,0,2,0,0
network,3,10,3,0,10
disk,0,1,0,1,0
