id,host,time,action,qos,qos_target,lender_pool,type
c11124da2c584f98a39947bf608697e1,172.20.185.122,1610263087.9294302,k-means,0.65,0.2,1,repack
4a30801dbbb940399ba7309284dddbbc,172.20.185.122,1610263089.8646486,k-means,0.65,0.2,2,repack
e6033b0b1c6b4957bbbc756932f40d38,172.20.185.122,1610263091.9217875,k-means,0.65,0.2,3,repack
b481515d06ce4b608b8398ea9ddb321b,172.20.185.122,1610263093.9408135,k-means,0.65,0.2,4,repack
29847b33958947dc89d12c9fb00c6af2,172.20.185.122,1610263095.849796,k-means,0.65,0.2,5,repack
daf42f7d4cbf4b019fc48a0ab001495e,172.20.185.121,1610263095.9004729,k-means,0.9564455906640625,0.2,1,repack
90132f4273634896b9ca60e3b940df66,172.20.185.121,1610263097.8955011,k-means,0.9716896339316407,0.2,2,repack
6d8c63be9b6649d09bb19361d49c78b3,172.20.185.119,1610263097.9601874,float_operation,0.90175462265625,0.2,1,repack
951207126aa04a7e86c0cc6e71ad393d,172.20.185.121,1610263099.894448,k-means,0.9815982620555664,0.2,3,repack
62aa6c0ddcfa429b92d3478058d5a6ce,172.20.185.119,1610263100.0432172,couchdb_test,0.9593898281250001,0.2,1,repack
241bd1b4bcdf447eb5694432b284906b,172.20.185.122,1610263101.2774916,k-means,0.852125,0.2,5,create
a8499519edf0409289e3750067710065,172.20.185.121,1610263101.4127386,linpack,0.9564455906640625,0.2,1,repack
f6ad88b01cbc4aeb8ffe58bd955ceabb,172.20.185.119,1610263101.9792433,float_operation,0.9584913280722657,0.2,2,repack
98b82c6b479641178ce6571f55fdb600,172.20.185.121,1610263102.7555454,k-means,0.9880388703361181,0.2,4,repack
9ddf194e28e248789312d7b7748df724,172.20.185.119,1610263102.9086423,couchdb_test,0.97360338828125,0.2,2,repack
de7de256c5824827a3433b4ff5da3e13,172.20.185.121,1610263103.461322,linpack,0.9564455906640625,0.2,2,repack
e4b4274b5b684a869da55e2fc1f77ac9,172.20.185.119,1610263104.0120215,float_operation,0.9730193632469727,0.2,3,repack
9c2181cba2d34400aa11a73ddf132bba,172.20.185.121,1610263104.8561184,k-means,0.9922252657184768,0.2,5,repack
585848404dab4c99930e68a6973ed498,172.20.185.119,1610263104.9611144,couchdb_test,0.9828422023828125,0.2,3,repack
0da5b26961f946ad8f3feabacaebd7d2,172.20.185.121,1610263105.4895916,linpack,0.9716896339316407,0.2,3,repack
2882e0aa0b6f4b6fabb342ec085a20b6,172.20.185.119,1610263106.0080948,float_operation,0.9824625861105323,0.2,4,repack
d5f6a0b717e34a33b1fc1cca638dfa4c,172.20.185.121,1610263106.8012857,k-means,0.9967151747660564,0.2,6,repack
8eb36d578806460fab752d4ee81fc0ab,172.20.185.122,1610263107.9080992,k-means,0.852125,0.2,6,repack
d7dd84953ba549de95309e70effb0b19,172.20.185.119,1610263108.1230376,float_operation,0.988600680971846,0.2,5,repack
4906e2211bdf40ab8687cbe978b22c83,172.20.185.119,1610263110.1221933,float_operation,0.9925904426316998,0.2,6,repack
08c564615bcc496da072428361fb4680,172.20.185.119,1610263118.1388233,network,1.0,1.8579666666666665,1,repack
4e3054c1b9284dfb82ffce8081671046,172.20.185.119,1610263118.1397548,network,1.0,1.8579666666666665,2,repack
9049addf24ad4e19858acbd7bee7b5eb,172.20.185.119,1610263161.9741282,float_operation,0.9999998441789304,0.2,6,repack
ff0e328f294b4f5bb1d090b3560ea77e,172.20.185.119,1610263166.2526026,float_operation,0.9999999341655981,0.2,5,repack
eacc930471e549fe890db0851c8cd31d,172.20.185.119,1610263168.2275062,float_operation,0.9999999572076388,0.2,5,repack
f8eb0376b6c74eba988ded7706fefeac,172.20.185.119,1610263230.0718458,network,1.0,1.8579666666666665,1,repack
635c40786f974c70bc6db1bb5c177fa7,172.20.185.119,1610263232.0620883,network,1.0,1.8579666666666665,2,repack
563ab5202951430ea4b3c675e308d4f6,172.20.185.119,1610263234.0785735,network,1.0,1.8579666666666665,3,repack
6e5c2c59bbcb47449db80e28c31c8b26,172.20.185.119,1610263252.014741,map_reduce,0.65,0.2,1,repack
59758298c80a46bab754648175fd2a4d,172.20.185.123,1610263253.1077895,map_reduce,0.42250000000000004,0.2,1,repack
577fef15718e40048343724b9af749ab,172.20.185.119,1610263254.0065584,map_reduce,0.65,0.2,2,repack
f722cbc3ccaa44908268e97ac70d6e9c,172.20.185.123,1610263255.1469307,map_reduce,0.42250000000000004,0.2,2,repack
d223a5f41ffd491e9d92325932450f94,172.20.185.123,1610263257.0875194,map_reduce,0.42250000000000004,0.2,3,repack
6f9ece23dd6f4a61925916caa7e153e2,172.20.185.123,1610263259.13087,map_reduce,0.42250000000000004,0.2,4,repack
82ba517bcefe4fc78299a4952880ca3a,172.20.185.119,1610263356.0896285,network,1.0,1.8579666666666665,1,repack
ccc9843b8c70429a917b213e233729af,172.20.185.121,1610263357.413199,linpack,0.9999999999999999,0.2,1,create
fce793df3b9642528f4857754e3c8147,172.20.185.119,1610263358.0788472,network,1.0,1.8579666666666665,2,repack
c0ffa5af4ea4428c92bd99faf7720f26,172.20.185.122,1610263363.9997048,k-means,0.3600228125,0.2,1,repack
1efdaa96dfe448a1b160267884aa8663,172.20.185.121,1610263364.781337,video,0.65,0.2,1,repack
adca9a28f5ba486aab9f8876a675dfdc,172.20.185.123,1610263365.6149063,k-means,0.65,0.2,1,repack
7f96f9f5286048aeab56f38d98207798,172.20.185.122,1610263365.9498055,k-means,0.3600228125,0.2,2,repack
4ca4bff0a5e949d3a671b45103580867,172.20.185.121,1610263366.9070582,video,0.65,0.2,2,repack
6c995e9edcf34ae487786ad569b1230f,172.20.185.123,1610263367.579398,k-means,0.65,0.2,2,repack
ee47ab2532cb42779b38cf60ec137c60,172.20.185.122,1610263367.9697063,k-means,0.3600228125,0.2,3,repack
80597a35c72c40ceb6ad9c499fb55c09,172.20.185.123,1610263369.623522,k-means,0.65,0.2,3,repack
d8b66e1ca9794051a6da4b422efba325,172.20.185.122,1610263369.9399061,k-means,0.3600228125,0.2,4,repack
