action,cold,warm,create,rent,queue
k-means,38,28396,38,0,28396
map_reduce,5,715,5,0,715
network,3,286,3,1,285
disk,4,285,4,2,283
float_operation,1,95,1,1,94
matmul,2,22,2,0,22
image,1,1,1,1,0
markdown2html,1,0,1,0,0
linpack,2,1,2,1,0
video,2,4,2,2,2
couchdb_test,1,0,1,0,0
