id,action,start_way,container_way,queue_time,create_time,rent_time,inter_start,inter_end,end-to-end,container_start,container_end,exeuction
9822a6e2c857418cbcb23de132ea5d53,image,cold,create,0.01255941390991211,4.321605920791626,0.0035974979400634766,1608908031.1915224,1608908035.9713845,4.77986216545105,1608908035.5541515,1608908035.574846,0.020694494247436523
9305d169664f4690ac8bd7d855d9ac7b,k-means,cold,create,0.0019507408142089844,5.950997829437256,0.005685329437255859,1608908031.1988046,1608908037.6422606,6.443455934524536,1608908037.172659,1608908037.1912544,0.018595457077026367
629ea0f8938140af9f88d9f7850ed874,network,cold,create,0.020380258560180664,5.558259725570679,0.0035865306854248047,1608908031.2012644,1608908037.2452745,6.044010162353516,1608908036.7967618,1608908036.816232,0.01947021484375
9124338e82c54769b0fd2c07ff239f28,matmul,cold,create,0.016702651977539062,6.005343914031982,0.003685474395751953,1608908031.2028513,1608908037.644414,6.441562652587891,1608908037.238842,1608908037.2846756,0.045833587646484375
9f6903d177914fe1b9dfab75fb48df8e,k-means,cold,create,0.0041408538818359375,5.9259984493255615,0.004560708999633789,1608908032.185532,1608908039.0238292,6.838297128677368,1608908038.1281552,1608908038.1476123,0.019457101821899414
298248734ac54287a4c9e7991840f220,k-means,warm,queue,5.02157187461853,2.384185791015625e-07,0.0,1608908033.1696057,1608908039.0250912,5.855485439300537,1608908038.2007358,1608908038.2179284,0.017192602157592773
007fcba25e894560b8fcfb61f74f68c2,k-means,warm,queue,5.01154088973999,4.76837158203125e-07,4.76837158203125e-07,1608908034.17083,1608908039.3526206,5.181790590286255,1608908039.1937249,1608908039.2101436,0.0164186954498291
37bbce41a50f46a59465f91a0711f14e,video,cold,create,0.0046079158782958984,9.64978814125061,0.005587339401245117,1608908035.1778984,1608908044.9837384,9.805840015411377,1608908044.8567104,1608908044.878335,0.02162456512451172
6a4ca9fd3f6b411f89ea0a45ae4186fa,image,warm,queue,4.000273942947388,4.76837158203125e-07,4.76837158203125e-07,1608908035.1821043,1608908039.3430405,4.160936117172241,1608908039.2094948,1608908039.2135687,0.0040738582611083984
9d9ce692085a4140ac906b28d85f5120,k-means,warm,queue,4.990358591079712,9.5367431640625e-07,7.152557373046875e-07,1608908035.1871877,1608908040.4490485,5.2618608474731445,1608908040.1907072,1608908040.2097056,0.018998384475708008
6da19c31f13b484e928bf38565e3b030,video,cold,create,0.004491329193115234,10.982251644134521,0.00413966178894043,1608908036.1860633,1608908047.3095112,11.123447895050049,1608908047.1948528,1608908047.2201524,0.025299549102783203
10f5477903df43a8b47777bb0ea1c355,k-means,cold,create,-3.0219473838806152,7.398679971694946,0.006142616271972656,1608908036.1904154,1608908040.851037,4.660621643066406,1608908040.5840514,1608908040.6661365,0.08208513259887695
8f75a9d79b9f45e3be109d3333d4ceb0,matmul,warm,queue,4.995022773742676,4.76837158203125e-07,9.5367431640625e-07,1608908036.192619,1608908041.6141815,5.421562433242798,1608908041.1976173,1608908041.2068472,0.009229898452758789
6cdaf0cac14a4c39ba6b6f025d575c04,k-means,cold,create,-2.9974677562713623,6.581104040145874,0.0061969757080078125,1608908037.1730196,1608908040.9094384,3.7364187240600586,1608908040.7733357,1608908040.7943242,0.02098846435546875
002909fe88044311a07a1dae4f055fd9,video,cold,create,0.0039980411529541016,9.934609174728394,0.0050258636474609375,1608908038.1785696,1608908048.261302,10.082732439041138,1608908048.134516,1608908048.155631,0.02111506462097168
4859db877ac5455eadf0b55e0e088402,k-means,warm,queue,2.999537944793701,4.76837158203125e-07,4.76837158203125e-07,1608908038.18244,1608908041.6220615,3.4396214485168457,1608908041.1920676,1608908041.2110229,0.018955230712890625
3ac1b2baaf9b4e7ca5baf24a4c013746,image,cold,create,-3.9756834506988525,5.8405234813690186,0.0053784847259521484,1608908039.1774383,1608908041.615929,2.438490629196167,1608908041.05871,1608908041.0751128,0.016402721405029297
8582785e5bbd44a6899fa924d0da3457,k-means,warm,queue,2.9930191040039062,2.384185791015625e-07,7.152557373046875e-07,1608908039.1811264,1608908042.4303389,3.2492125034332275,1608908042.1845362,1608908042.2022839,0.01774764060974121
16e63c4aef9a46b2b9c939299835fb98,k-means,warm,queue,3.006240129470825,4.76837158203125e-07,4.76837158203125e-07,1608908040.1772301,1608908043.713234,3.536003828048706,1608908043.1955786,1608908043.2140298,0.018451213836669922
3f02e252eb574e599007f0c3ae82fae0,k-means,warm,queue,3.001224994659424,2.384185791015625e-07,2.384185791015625e-07,1608908041.1788635,1608908044.2724807,3.0936172008514404,1608908044.190992,1608908044.207377,0.01638484001159668
5d0604cd045e4d4caf97743979c9d7a7,matmul,cold,create,-4.974828243255615,9.850918054580688,0.004550933837890625,1608908041.1821709,1608908046.2016318,5.019460916519165,1608908046.070378,1608908046.0898256,0.01944756507873535
c8a8705af03a424baad8666f1e47256c,k-means,cold,create,-6.975227117538452,9.542994260787964,0.004427909851074219,1608908042.175409,1608908044.8493443,2.6739351749420166,1608908044.7558837,1608908044.774758,0.018874406814575195
