id,time,action,qos,qos_target,lender_pool,type
00051f60cd96478986e196b8820addc3,1609859821.7700868,float_operation,0.42250000000000004,0.2,1,repack
0304e90db94f420bb93ce96bd55c2554,1609859823.425949,k-means,0.42250000000000004,0.2,1,repack
816415fa975b4761b26191be4c747e4d,1609859825.8113961,float_operation,0.42250000000000004,0.2,2,repack
83674873636f43dd88262a5032903370,1609859829.4059246,k-means,0.27462500000000006,0.2,2,repack
0a621b924cb4465fbb3e71a229655b84,1609859835.8369381,k-means,0.11602906250000004,0.2,3,repack
a9f143bbf5bc4b0985a399ff50579abb,1609859837.918255,k-means,0.11602906250000004,0.2,4,repack
f465ca47ad3c4da382fa3ecc38697a7c,1609859864.64021,float_operation,0.5285062500000001,0.2,1,create
a2507baaff554201b3ad0e09228f2af7,1609859864.7738013,float_operation,0.5285062500000001,0.2,2,create
c0a1d3597c4a4ec89c313ea7b311f142,1609859865.103766,couchdb_test,0.65,0.2,1,repack
3885e209142e42198cbd4805d36b42fa,1609859909.1099963,k-means,0.9566657301568557,0.2,1,create
35350b2596484932aa8a2cba5c65a7f3,1609859984.8630064,image,0.65,0.2,1,repack
655b26a15bfa4819a09afe3bd14bf9f7,1609859986.7349498,image,0.65,0.2,2,repack
7a5e48978a474a80a80f08b9c681cc30,1609860037.3830245,network,0.9963729439592771,0.2,1,repack
4e2ee0d11cc345fd972d11f8530920ef,1609860046.3841007,float_operation,0.4474180222128906,0.2,1,create
0b8d9cf09ae54863b00d6502a842857a,1609860137.153136,network,0.9983989034638344,0.2,1,repack
fa680f0bcd994020845b858dffe9b861,1609860149.6285288,float_operation,0.8482471743502151,0.2,1,create
36412e27cbe64efa8451ce3fea5d75c8,1609860150.7739773,k-means,0.414395278971441,0.2,1,create
e1af356dbf344c0abaa94867ba28a86d,1609860159.4882545,linpack,0.13789607812500004,0.2,1,repack
0fa18e8619394ee3bc3462b25db0b660,1609860164.3117297,linpack,0.13789607812500004,0.2,2,repack
b7b2277df11f4044b72590875e4f1604,1609860164.4544978,k-means,0.2693569313314367,0.2,1,create
a32f7b288a7a442889cc91119f38a143,1609860164.9272692,linpack,0.13789607812500004,0.2,3,repack
b0bb413324024a2bab7902a33dacdd55,1609860166.0904696,linpack,0.13789607812500004,0.2,4,repack
345fd16f61e84690ad804ac1be3edfcc,1609860168.060647,linpack,0.13789607812500004,0.2,5,repack
ea4018a866214b2d8a361f6eb2f3a134,1609860173.4210823,video,0.44962500000000005,0.2,1,repack
bf514eac056c40bf814a83a8e595170c,1609860178.5936046,k-means,0.46380330348753196,0.2,2,repack
10fcb7fc0d7346d1806b5a7faeacd019,1609860241.567377,linpack,0.6357610930078125,0.2,1,create
c6d188bf947e4d6f9b6931190e2aa8be,1609860243.7472832,float_operation,0.8104498802559279,0.2,1,create
5b2e286af524464286bcf4f2f4c6a4e5,1609860267.7270832,video,0.3781806973107707,0.2,2,repack
4c931d70cdb54c889854bc1f36578c11,1609860398.1385922,network,0.8230091937471249,0.2,1,repack
8bdccbf7cd854820ad99b1c27621fbe2,1609860418.653771,float_operation,0.7582043402510661,0.2,1,create
efec73232ec5486294d01644d8b439cc,1609860421.5105357,k-means,0.8515609278674087,0.2,1,create
1a4a0daec5894a22a6444a3b980a0634,1609860440.0410006,float_operation,0.7582043402510661,0.2,1,create
25215e648e90419286eda5410e130b95,1609860467.7669425,float_operation,0.842832821163193,0.2,1,create
d4ccae7b7d5c40898c1a2ff6118c61e4,1609860525.7626073,disk,0.65,0.2,1,repack
2d3bbf6f348a43a0a36b8c3c6c22326e,1609860559.093922,video,0.6199877062994053,0.2,1,repack
fa6c5a3eb8f34f92959b38dd97cdf116,1609860581.7833512,float_operation,0.5004509262827622,0.2,1,create
6f0591e8891d43e4b5116e2d6e7a29ef,1609860633.730302,float_operation,0.6752931020837954,0.2,1,create
3b0fa02e730648d3bdf9c236fe9e5bcb,1609860638.9844615,k-means,0.5283448687268887,0.2,1,create
fe48f099c2074a989be0a5feecf1e65f,1609860647.5332816,k-means,0.22322570703711048,0.2,2,repack
e0e6b28515794ad3aba7217e4b39b402,1609860648.1943502,float_operation,0.43894051635446707,0.2,2,repack
6974402558ab4064b3557a16a3f16354,1609860702.938946,float_operation,0.4129523681597624,0.2,1,create
68f698d956634a39ad31fdafe1e2dd20,1609860707.1275158,video,0.5012307865543304,0.2,1,create
c9f598f118dd413fbfe2e92f82bb4100,1609860821.8842633,float_operation,0.8387820441058748,0.2,1,create
5cadfaa16fb445e9a4779d04b263f43d,1609860998.5026267,float_operation,0.6312940317194383,0.2,1,create
9106e31af01946eab489ba52486371ea,1609861007.0304918,float_operation,0.41034112061763495,0.2,2,repack
e956fcbf5ccc49aaa5e87b37c30c8873,1609861051.4890404,float_operation,0.6167217284014628,0.2,2,create
9a6808647ac144d48f869fdf393d6a3e,1609861094.330811,float_operation,0.4008691234609508,0.2,2,create
b4b2156fa6a043928ce7148df5765a0d,1609861127.7066627,float_operation,0.7468672046622518,0.2,1,create
2d65d2debd314a86abcb1094e35829e7,1609861205.6505613,float_operation,0.8930513939698014,0.2,1,create
69f124fc5c0f44068567f79eea067e61,1609861229.5904484,markdown2html,0.6262011313120399,0.2,1,repack
d60a11e0f8e841c4b4ca3cd4c246b8d9,1609861229.6830738,float_operation,0.580483406080371,0.2,1,create
67449e303bde452ead553f04905551a7,1609861239.9394567,network,0.9593883454808233,0.2,1,repack
e165090238704a4b8329f136beb82365,1609861241.807492,map_reduce,0.9927508126959421,0.2,1,repack
