id,host,action,time,exec,lender,renter
0004b537f28e4f2bb39c2da0546adf45,172.20.185.121,video,1610300463.4905555,31,4,2
0005dc2cea8f4f99a68f1e6ac5ede8d1,172.20.185.120,disk,1610300508.4220903,0,0,0
0008ec44ea3f4e6ca909ab16fbabbd67,172.20.185.121,matmul,1610299788.4086668,0,2,0
000b64958d554ee39384c5d88bddd6e5,172.20.185.120,matmul,1610300663.4663758,0,0,0
0013e0622a1943768be8dff8a8110bf4,172.20.185.120,linpack,1610299733.3510437,0,0,0
0014d5349ff94e5390ce29abb6518f0f,172.20.185.121,image,1610299883.4105783,0,0,0
0016427b7fe1492abe5f4c71e2b3e0a0,172.20.185.119,map_reduce,1610300103.8999445,0,0,0
00168dad3b22435187c997767608c631,172.20.185.123,k-means,1610299953.702258,0,0,0
0016ef8d9ba041d4b7cc2c1adb497f66,172.20.185.120,linpack,1610300028.4005318,0,0,0
001c3cf084304d1ea0e5816987b3b964,172.20.185.121,markdown2html,1610300788.568145,0,0,0
001dc44d1ef647a69cba55e00faca2b9,172.20.185.123,couchdb_test,1610300903.8532684,0,0,0
002687837f3142a792648f169f9d3feb,172.20.185.121,k-means,1610299553.392903,0,4,0
002bd21188834b60a74fe2ba290b5ad7,172.20.185.123,disk,1610300433.7950306,0,0,0
002eba0dfe434122bf0d3d9eba9cb78b,172.20.185.121,linpack,1610300693.5227354,0,1,0
003335ab582f493eb3a72f53aa5e7da0,172.20.185.123,float_operation,1610300383.7608786,0,0,0
003680a8df154a35afd9c2ecd9bedf42,172.20.185.119,markdown2html,1610300173.873349,0,0,0
00395d30f256498eb28ef6c5c015ebcf,172.20.185.121,image,1610299893.4123845,0,0,0
003b316f0c2442cb8093bc713b0a2b7e,172.20.185.119,network,1610299708.7533097,0,0,0
003c005e993e40bfa19ae86a1d7afa1f,172.20.185.121,markdown2html,1610300328.51429,0,0,0
003de1a95b3145eb9a527058c835cc2d,172.20.185.119,network,1610300568.917868,0,0,0
0044c8c9a3f6455a9ea0b5ede1bf6480,172.20.185.123,matmul,1610300028.7644315,0,0,0
0049779d1d77436b97fd22a4246df612,172.20.185.122,k-means,1610300573.3597589,0,0,0
004b00b7ffda4bfea4507f05d3f16fee,172.20.185.119,disk,1610299983.7946122,0,0,0
004be7c044c04fbd867068a78d7ce48e,172.20.185.123,network,1610300073.7413523,0,0,0
004df1e919d94da28626ec1022448ab3,172.20.185.120,float_operation,1610300713.4586627,0,0,0
0051f741d1b5464581edf4167c6e5a19,172.20.185.121,couchdb_test,1610299838.4390345,0,0,0
0059e27e6f134f1b918e5a3e02b886a7,172.20.185.121,disk,1610300983.5734725,0,0,0
005db0750a9a43e48d8888e26be1daef,172.20.185.123,image,1610299843.7101588,0,0,0
006368a4b38b41d5af565d52c5e51dc5,172.20.185.121,markdown2html,1610299488.4406703,0,0,0
0065d7b1f75f4ca7a33a44d9ddf699a3,172.20.185.123,float_operation,1610299438.6257913,0,0,0
006821ce68ed4a04a1879a32c4a58a16,172.20.185.122,k-means,1610300118.3025916,0,4,0
0068974cdc02426688aafe86ed94c871,172.20.185.121,couchdb_test,1610300453.5427325,0,0,0
006a8723cd2a48b4a32df80aefedf81b,172.20.185.121,disk,1610300758.5400946,0,0,0
00700f9c3c624da2a6eee0dfdf3d5f83,172.20.185.122,couchdb_test,1610299433.277456,0,0,0
0074ba0d9c8c466bbce830dfb8f9f5fb,172.20.185.123,image,1610300808.8184066,0,0,0
00753f9126bd4090af3db44044d23160,172.20.185.119,map_reduce,1610300003.8106818,0,0,0
00768f5d59c44df9bd156ec5c53e7e26,172.20.185.120,image,1610300548.4083498,0,1,1
007adfb9500f454b8e4897bf0e430229,172.20.185.120,disk,1610300218.3908432,0,0,0
007c210c6d5e41b4a1e0464f039ab2d3,172.20.185.119,disk,1610299803.7606912,0,0,0
00820afc8f28470285663a33e4aac681,172.20.185.121,k-means,1610300878.581299,0,2,0
00834c2de70a4b7ab397b71eae3acd49,172.20.185.121,map_reduce,1610300428.5252163,0,1,0
0088d997fe774355a0ceb52f641eb23e,172.20.185.121,k-means,1610300208.476172,3,1,0
00892694970f43ec8973c796dcdaf824,172.20.185.121,image,1610300758.5454655,0,0,1
008f4526d65c4a598af8f46c516e9027,172.20.185.122,disk,1610299488.3287883,0,0,0
008f4f0bacc346139f2683a71073ec80,172.20.185.121,markdown2html,1610300808.570543,0,0,0
0090fd80614c47528fa24d3517cbb939,172.20.185.123,k-means,1610300108.7190368,0,1,0
0097884090d0494b82d4616c1cbbd194,172.20.185.119,matmul,1610299863.7735033,0,0,0
0098836ecb3e42d5a1f2a04e603804f0,172.20.185.120,couchdb_test,1610300968.469669,0,0,0
00999b56139840c6961dae948b69f635,172.20.185.121,matmul,1610300873.5715468,0,0,0
009c896f844b4d5f88b0da296e009913,172.20.185.119,image,1610299623.718643,0,0,0
009e2ff8de754c8db851f7941ca9c77a,172.20.185.119,matmul,1610300128.8175302,0,0,0
00a000ff24704ccdb366fc86be089bb2,172.20.185.123,couchdb_test,1610300723.8280792,0,0,0
00a50ab2cdb4467e8f2b09527e21529a,172.20.185.123,markdown2html,1610300213.7754207,0,0,0
00a8b3799a434f8abc318e90a289e6af,172.20.185.119,disk,1610300578.893946,0,0,0
00a8dcb608b74069b1fd04f6f771cad5,172.20.185.121,network,1610299553.3876574,0,0,0
00aaaa1e356f4018866a028d60610bb2,172.20.185.123,disk,1610300178.7575576,0,0,0
00b3b7bc587c42858de76bb95f8b9c75,172.20.185.119,map_reduce,1610299888.8038473,0,0,0
00b96492d3ec40dea855155eb0c5a5e6,172.20.185.120,float_operation,1610300753.4785182,0,0,0
00bd929f0560427d99452bf96deec177,172.20.185.119,image,1610300893.9503396,0,0,0
