id,host,time,action,qos,qos_target,lender_pool,type
a3a0c98e300d4a95adb94f2f150cd228,172.20.185.121,1610299480.3431535,image,0.65,0.2,1,repack
191bc6191c66467abf38b60985acbc95,172.20.185.123,1610299480.4523926,markdown2html,0.65,0.2,1,repack
e1edc508aabc4f0cba11a65325083f64,172.20.185.119,1610299484.015472,matmul,0.27462500000000006,0.2,1,repack
50d170f2d0494720aec7173246006a9e,172.20.185.119,1610299486.5460954,matmul,0.27462500000000006,0.2,1,repack
aa494a0d64a44552870aeeac8564b25a,172.20.185.119,1610299488.5127707,matmul,0.27462500000000006,0.2,1,repack
b17aae55590e44bd8531cdb76a0965af,172.20.185.119,1610299489.2509153,matmul,0.27462500000000006,0.2,1,create
b88c170d54e04c58a17d295cf2e387c3,172.20.185.119,1610299491.704116,k-means,0.07541889062500003,0.2,1,repack
2f6377dfe3334da79dae2c0f0396a656,172.20.185.123,1610299491.7782683,markdown2html,0.65,0.2,1,create
bbea408c88a7478b8085b5ec4801744a,172.20.185.119,1610299492.696792,matmul,0.27462500000000006,0.2,1,create
b0ccfc5598894109a6b734b28367c196,172.20.185.119,1610299494.6076417,matmul,0.27462500000000006,0.2,1,create
8d7c36ff639f4263871527571f958449,172.20.185.120,1610299494.7108629,image,0.90388125,0.2,1,repack
34525b771db34521bb4b8646d7e8a63c,172.20.185.121,1610299494.7692187,image,0.7725,0.2,1,create
9cebe60d3176408ca43a7d8c7dcb5be2,172.20.185.119,1610299495.5796866,matmul,0.27462500000000006,0.2,1,create
303d71fcdc8443cba8e6b8f9f932fb0d,172.20.185.119,1610299496.9392877,k-means,0.07541889062500003,0.2,1,repack
6d863622429947f28d2eaa09a27a5f9e,172.20.185.119,1610299497.3649616,k-means,0.07541889062500003,0.2,1,repack
d526d1f289ce4069ac47520b5faee561,172.20.185.119,1610299498.5874512,k-means,0.07541889062500003,0.2,1,repack
abc21e3231e54612a72a75e31220c363,172.20.185.121,1610299499.2719064,linpack,0.65,0.2,1,repack
2f48b4e0e96741f398db4a28e9767410,172.20.185.122,1610299499.4859023,linpack,0.42250000000000004,0.2,1,repack
715b7a02b4bc4b5d84b7441fee66594a,172.20.185.119,1610299499.6510234,k-means,0.07541889062500003,0.2,1,repack
aa68e0f7c87e4e2baba8c7db1949d86a,172.20.185.119,1610299499.6878498,matmul,0.27462500000000006,0.2,1,create
da4a11b2bc314437a62aaccf50fd85be,172.20.185.120,1610299499.7782478,k-means,0.921903515625,0.2,1,repack
ce73be372150480a9da9f1d0b08c83ab,172.20.185.122,1610299500.783252,linpack,0.42250000000000004,0.2,2,repack
