id,time,lender,renter
b1249201c6634e69aee2cd1a81a524a2,1609233612.041586,map_reduce,video
1fba8956ce5547a9aa05f4f4ac896a71,1609233672.102323,map_reduce,network
5c9c280f3d4c4127810961abf42e9727,1609233796.1567855,couchdb_test,network
d2a6fbec6b204ead9043e6a0d279720b,1609233808.273419,couchdb_test,network
a9674b5e78134a58a84c90a98b6ba378,1609233845.1604104,couchdb_test,network
ef4b734d684e4e7b97c3f6da4ca736fd,1609233912.2453797,linpack,image
35494f8b2ba94005a72482d62c131b8f,1609233912.2474995,linpack,disk
e22f5335c8e5490dbdaee58ca5b3c826,1609233954.2552018,linpack,float_operation
f24af27874e14e4bb1fec45ba825d05b,1609234034.3275695,linpack,float_operation
70c56240a60b450b83441b4d4a29e2b1,1609234103.380419,linpack,float_operation
0e5c2ca569b545579b583ead16895197,1609234152.4425795,linpack,float_operation
8c77889411134d7aab41a8acd2fb58e9,1609234153.4558835,network,linpack
d9e1eca1406d4c56b2062949d2da276c,1609234214.490366,linpack,float_operation
1cf94bcb04424aa18d3ee643685d1dd0,1609234272.622731,network,image
cf5293bc00e44bb2a011ab282bc9e75b,1609234307.6519926,linpack,float_operation
a0c0cb4f84e349cba5c43701596d8028,1609234309.6569343,couchdb_test,network
1277eb0fb5f24e2aa33f1cd677856895,1609234354.7366567,linpack,float_operation
6916eb779abd4f96bab00c955397b544,1609234399.735281,linpack,float_operation
f6221801440f4f1d8108770e6c78ca4a,1609234421.7456617,linpack,float_operation
681c08b2a6994bedb49d08c997ba1a41,1609234480.8350608,linpack,float_operation
344fe3978820421babb6a1d8899dfab3,1609234632.977894,network,image
c59e9c3642454e589512ebfdd3e99c39,1609234634.006547,couchdb_test,network
9fecf8aa2a2c4c4c80b706727b8d42cc,1609234829.1925683,linpack,float_operation
b49e073950604ec9a8d4712e61d4f051,1609234892.1821496,map_reduce,network
8521c2ceb5734779a86ae828cc9eacb6,1609234968.368633,k-means,network
79cfd315ca014d94b92ce7189b58ed60,1609234990.3278937,linpack,float_operation
