id,time,lender,renter
4c7997c89e2e4cccb2018ca7480d6d2a,1609672039.8292603,network,map_reduce
415f338207d749d480a5f81fa72db4ed,1609672058.744077,k-means,network
f40685e6dfc541ba81a6468df37f8b3e,1609672106.7206705,disk,float_operation
b1856784df584f5fa8c8766f4cb6161b,1609672106.7216737,disk,float_operation
a63b834151804b00a7faa75d20334875,1609672169.7954729,network,map_reduce
48bc6f3a6b8747fa97d700038a2f7e52,1609672169.8096619,network,map_reduce
37bd4ca4d57c4d5980354834b22d2351,1609672169.8152125,disk,linpack
55f13662d2ab45158bb282553010da69,1609672233.8861306,network,map_reduce
096165c329f14798a75a35c4cc7aa37a,1609672233.903583,network,map_reduce
a42c418802794e698546de0613465826,1609672239.8052793,k-means,network
1683149d073443ea91e70655104ec4ec,1609672245.7557297,disk,k-means
9d3720b8adcb481b9bbd3996031d9b54,1609672274.9379642,k-means,map_reduce
e8e862da85aa436ba5935e43c24a9f98,1609672291.1442637,k-means,map_reduce
7db3ad99747a42b1bfe93252fd2fcea1,1609672307.9033282,disk,matmul
d49f6ee324cb4995b131d31bf41c31b8,1609672309.1776311,k-means,map_reduce
5de386baf44d45549290d4661b30b624,1609672333.8647192,float_operation,matmul
a1f029cbce894a3c8415c0cc58881248,1609672344.8972034,float_operation,video
ac51ecb158164207bfabbb049a0efdd2,1609672369.0620232,k-means,network
7dbe00929dda445ea334c97acce6356a,1609672405.9958298,k-means,network
4d5865008f59445f82f69cb1ac6631da,1609672420.0376084,k-means,map_reduce
b6dcbf926e50450b9fb07a5f1a2a1bbc,1609672748.500448,markdown2html,network
c931e1980c6e41ebbeddbf8ce3ca16c3,1609672961.5673282,map_reduce,image
7077657893b6484cb4ff07ca0c81b7cb,1609673032.640446,disk,float_operation
aa572ccaac93448aaf2b5ee62856aea9,1609673103.865317,map_reduce,couchdb_test
71898c58e29844eb98a5115ae66dc84f,1609673125.7758257,couchdb_test,network
ae62090ec0cd4653a260ca871070c6c1,1609673395.158574,disk,float_operation
