id,time,action,qos,qos_target,lender_pool,type
22146e3638f1410f82747f07cb0168ab,1609678787.0664816,float_operation,0.65,0.2,1,repack
47dc4fcd791c4976a05463792776cb88,1609678788.5279691,k-means,0.65,0.2,1,repack
0167ea786e4846158f0db3c468d8ef74,1609678792.4195576,video,0.65,1.6884000000000001,1,repack
9014f59614af43cc96afb74602a4b24e,1609678794.1330998,disk,0.65,0.2,1,repack
c8fc10121c04472ea1ea3e830b8766df,1609678800.4885652,k-means,0.27462500000000006,0.2,2,repack
ae5cb8f1a2bf44bf98b9e42d64bcf15b,1609678801.4056227,matmul,0.65,0.2,1,repack
7a195f1213af4d8d919abb57a2fe9f60,1609678801.4822032,float_operation,0.42250000000000004,0.2,2,repack
52471b0000a3409fa7fd157539f6c514,1609678805.0839612,k-means,0.17850625000000006,0.2,3,repack
3cea5b0b432c4538aeced0028f54ab36,1609678810.6197152,network,0.9891569396185573,0.4141666666666667,1,repack
a1b52357368c4296b1b03cf92fe26359,1609678812.433183,network,0.9891569396185573,0.4141666666666667,2,repack
6738e3a5cb794e46bc746c4aa45a466d,1609678815.4977863,network,0.8204188069888405,0.4141666666666667,3,repack
7c938359cba04b53a1aedabbcbde6bb7,1609678818.9220388,network,0.6741269459527851,0.4141666666666667,4,repack
b0eb8edb1a7749c6baa5ba4555586f71,1609678823.5254643,network,0.6131825148693103,0.4141666666666667,5,repack
120d8a65157d46bca0ca432c0cafedbc,1609678827.1999862,k-means,0.11602906250000004,0.2,1,create
a8748435bf6a4b84b7d851a47cc59681,1609678828.5337026,k-means,0.11602906250000004,0.2,2,create
99bb5813f17643809fb76bf8cc21637e,1609678828.536211,k-means,0.11602906250000004,0.2,3,create
d9a26ab40e704763b62aa5e5e10e08cb,1609678837.3233845,network,0.9708266543970909,0.4141666666666667,5,repack
34ccafa660af4109aab472de5f2bb7f1,1609678839.8986278,network,0.8810373253581091,0.4141666666666667,7,repack
dd9af1c79f1a464e9b0271c06100d35b,1609678841.5663664,network,0.9226742614827709,0.4141666666666667,8,repack
04c9fe74ea144bb9a964d71849da73f7,1609678925.428464,couchdb_test,0.4567942657644514,0.2,1,repack
3fc30eec5ce74c06821567b7493daf09,1609678927.275101,couchdb_test,0.2969162727468934,0.2,2,repack
ab80428b4fc64e52bff2e47299c884e6,1609679014.842689,couchdb_test,0.7526060908347474,0.2,3,repack
cccc739cd6a74607a43761396c424ce1,1609679059.054643,couchdb_test,0.6278707702682208,0.2,3,repack
ce82b1da377c43dcb3fd955a5d3d4c84,1609679082.887841,couchdb_test,0.5168430858824945,0.2,4,repack
5dd50574bdeb4459b4a8f158477abda5,1609679120.7609372,couchdb_test,0.6495626718890227,0.2,3,create
e2cbafa6aa6b444c9c2002b3c71da45b,1609679164.9828057,float_operation,0.3808516669782489,0.2,1,create
0f3a6523029949bc9ce8232111cd12d4,1609679165.280889,linpack,0.24686407531753593,0.2,1,repack
2a8325fb7410474ca3228a2ea92f8bc0,1609679176.8714433,couchdb_test,0.6261869447409493,0.2,4,repack
fc212a002858434185322ec3ffcea22b,1609679184.9930575,linpack,0.8655605303446509,0.2,1,create
b695771366994bd096400e5ab6b1ded5,1609679199.0576804,couchdb_test,0.7413265421026424,0.2,5,repack
ba2ca89c47f64271805ef8f20ff7c673,1609679244.588874,float_operation,0.33209138904390156,0.2,1,create
8de37e8207bb4d44abe4937877a21f3c,1609679304.554737,float_operation,0.3678086118710484,0.2,1,create
