id,time,lender,renter
82f07a59ac85470881d36f13348e90dc,1609684780.6220875,map_reduce,video
6c2ebb6d6e4145c994842ffd0b989b2d,1609684787.6273556,map_reduce,float_operation
c16c30ce33574701a8ba6b1fc3c6061a,1609684837.7076495,map_reduce,float_operation
88130a77f91342caa41835b2430fc1f6,1609684897.7754781,map_reduce,float_operation
74e9388e7ead40138c752ad7c5207e53,1609684930.7899358,float_operation,matmul
137097c77fdb427b8ca1ffb4cc0efb29,1609684945.8210812,couchdb_test,map_reduce
fd24de1ecee140f7acae2097d4982178,1609684980.834604,float_operation,disk
f9599bb4104948ef9fa3d70b17c93249,1609685005.9128509,couchdb_test,map_reduce
eb74afb87115462b88f15690102f8ccb,1609685065.9811034,couchdb_test,map_reduce
211ab7da15f5408bb9f8a61d57268f05,1609685127.1843662,float_operation,linpack
90ca6aa5e3c54955a5d78cecdeb3fbd9,1609685127.1860418,float_operation,linpack
f997e8d25ee24efe92be483ab6874a5f,1609685127.1903708,float_operation,linpack
dc8a79ccf674437db3a6c30b4f8b2393,1609685129.2301748,couchdb_test,linpack
23ac5122b2c8494ebc9b6417a366104d,1609685135.1951923,map_reduce,float_operation
8dc8f622622f4341b7b55037f2706ff3,1609685135.1966064,map_reduce,float_operation
9cc2747bb29941b19d402d7353511b02,1609685186.107863,couchdb_test,map_reduce
75a9e1e3535c4892b37364980958212a,1609685210.107657,couchdb_test,k-means
0a7ee220b1f547c291151737fa65b19b,1609685246.2050295,couchdb_test,map_reduce
c24d5af1ea7f4df5aa021586aa018639,1609685255.1675038,couchdb_test,k-means
3b304005451442e89a1a994aef77facd,1609685296.2523897,couchdb_test,k-means
72ad5f2003c6482c96514aa5bd1bf1c8,1609685317.3033872,couchdb_test,k-means
dec5742987784e8bae4f9b411a33c36a,1609685426.4596508,couchdb_test,map_reduce
1b31f1de074648589f3cb78c932f08aa,1609685446.4732583,float_operation,disk
30d43902d6c9444398481cd663fa3835,1609685462.465035,couchdb_test,k-means
9b1f147f0d0d4cee981f1fff215f40c9,1609685546.565688,couchdb_test,map_reduce
d7f7c79c44da4f71a42780a8d894833c,1609685594.62274,couchdb_test,image
cd31895a9f5b4c39a20bd57224975be6,1609685606.656359,couchdb_test,map_reduce
1d9596f848a349ff8d246010abbe1dc0,1609685657.6465807,map_reduce,float_operation
95a38b89a4ea42efa2da4b370e26cd6f,1609685791.7994342,couchdb_test,k-means
9a17f97e2d6f4e958a8d50bf98f09c27,1609685876.8628411,couchdb_test,k-means
12bcbb729e694662bee39d05c051d8dd,1609685906.9028661,couchdb_test,map_reduce
c1c15d60a05e46e39a28a5f40912fd05,1609685996.9909055,map_reduce,float_operation
316cadcf8362470f9e5c35fcb0d3c161,1609686087.1084557,couchdb_test,map_reduce
