action,cold,warm,create,rent,queue
disk,25,13662,25,0,13662
float_operation,3,285,3,0,285
map_reduce,4,283,4,0,283
couchdb_test,54,1082,54,0,1082
image,37,29,37,0,29
linpack,21,13,21,0,13
network,11,11,11,0,11
matmul,1,0,1,0,0
k-means,2,0,2,0,0
video,1,0,1,0,0
markdown2html,1,0,1,0,0
