action,cold,warm,create,rent,queue
k-means,6,138,6,0,138
network,2,286,2,1,285
markdown2html,13,1434,13,0,1434
map_reduce,2,478,2,0,478
float_operation,4,42,4,4,38
couchdb_test,1,0,1,0,0
linpack,5,14,5,7,7
image,1,1,1,1,0
video,2,2807,2,19,2788
disk,1,0,1,0,0
matmul,0,1,0,1,0
