action,cold,warm,create,rent,queue
float_operation,3,280,3,0,280
couchdb_test,15,13,15,0,13
video,2,280,2,0,280
disk,2,92,2,0,92
markdown2html,105,755,105,0,755
k-means,72,3939,72,0,3939
image,12,6,12,0,6
matmul,1,0,1,0,0
linpack,2,0,2,0,0
map_reduce,1,0,1,0,0
network,2,0,2,0,0
