action,cold,warm,create,rent,queue
disk,12,4201,12,16,4185
markdown2html,1,0,1,0,0
k-means,1,23,1,0,23
video,11,1430,11,1,1429
couchdb_test,3,285,3,0,285
float_operation,2,41,2,1,40
map_reduce,28,538,28,0,538
image,3,1,3,0,1
linpack,1,0,1,0,0
network,3,47,3,5,42
matmul,0,1,0,1,0
