id,host,action,time,exec,lender,renter
0007079828be4e68bbf9f70245c96de4,172.20.185.122,network,1610254433.6797462,0,0,0
000982b2e4614370a71e37393eeba8c4,172.20.185.119,k-means,1610254589.013,2,1,0
0009d1ce78c8439eb62b3cee15157133,172.20.185.120,network,1610255903.8689427,0,0,0
000e37ff8eb7470b8ff45d040f637a99,172.20.185.121,disk,1610255278.7116694,0,0,0
000fdc52fd8a483cabb2cb768075fa37,172.20.185.119,network,1610255915.0050788,0,0,0
001331604e564525975ee4a900055337,172.20.185.120,image,1610254483.7652009,0,1,0
0013bb309cbd4be483dee65ecf3f3cf8,172.20.185.121,couchdb_test,1610255318.7361596,0,0,0
001af330200d4b49bd6fdd43c18a9537,172.20.185.119,video,1610254553.9737482,5,2,0
001c69511493492c80f982822f451009,172.20.185.122,k-means,1610255388.868521,0,0,0
00200c39873249b883cb2b580f2fbef5,172.20.185.121,couchdb_test,1610255103.7195575,0,0,0
002e73c9d5ee4b0dae64b9abd064e848,172.20.185.123,markdown2html,1610255844.0244827,0,0,0
002e7f2a9e1f48caa80ab474c53ed10c,172.20.185.122,image,1610255863.9482193,0,0,0
00336460c7d548d6bbfa29bbaec0452f,172.20.185.122,markdown2html,1610255233.8111062,0,0,0
00379dc4c20d45e69f6f690f4975a07f,172.20.185.123,image,1610255673.9367204,0,0,1
0037ab93e77c43ed826fce2a23b2b5f1,172.20.185.121,markdown2html,1610255123.706846,0,0,0
003d0b664a2f4d98a3c1515718c9b874,172.20.185.122,video,1610254523.7699268,0,0,0
003f8873ab8e421482304c4badd5ea6a,172.20.185.122,video,1610255388.9059765,24,7,1
005208925c704d458e7270a71db9d801,172.20.185.123,video,1610254568.843815,31,0,3
005290a10813478abff3a057bf5ce5f2,172.20.185.119,map_reduce,1610255264.1207473,0,0,0
00581370c3a24827b9d9e81dea77beb9,172.20.185.121,float_operation,1610255858.925443,0,0,0
005c15ce281d45e2a699efbaa5001462,172.20.185.119,map_reduce,1610254534.027081,0,0,0
006206b54a6c472c90f762bb16e446bf,172.20.185.119,float_operation,1610254499.0023935,2,11,0
0064773e9a2e46df96c473c79ea19662,172.20.185.122,matmul,1610255038.7804475,0,0,0
00655197707f48779542746aa2044249,172.20.185.123,image,1610255803.981503,0,0,1
006703731991475abf67b4a601b8aa49,172.20.185.119,markdown2html,1610254699.0144253,0,0,0
006b3f78100b4e8e8e403a55bdf349de,172.20.185.123,markdown2html,1610255688.9779553,0,0,0
006e4c82b49a46f093b8d9348dddb03b,172.20.185.121,matmul,1610255553.7659218,0,0,0
00736c8bca0346eaa2e2ebfc2df87508,172.20.185.121,map_reduce,1610255738.8178167,0,0,0
00746c0755044fe597022f1114d0a14f,172.20.185.119,couchdb_test,1610254513.9796352,0,1,0
00770d8b9f324888a64aedab2ddd53e9,172.20.185.122,markdown2html,1610255173.8014083,0,0,0
00774d854c6841888b43351d8e959d7c,172.20.185.120,couchdb_test,1610255123.8200037,0,0,0
0077cad447ee4d20a7ac3b494aadbada,172.20.185.121,float_operation,1610254603.6751842,0,0,0
00781035c2db425081f2fa74a251cb21,172.20.185.121,matmul,1610254998.704274,0,0,0
007a90450eb5498ab94ab8756ccb2dc8,172.20.185.123,map_reduce,1610255423.8916833,0,0,0
00834c6ff16b4d0da54efe9e36cf3c58,172.20.185.123,image,1610255348.9088008,0,0,1
00874bc04ef546a8a45dc4a8202ae87f,172.20.185.119,video,1610255139.0697105,5,0,0
00893178ba684d5881f257e6f8ebfc4b,172.20.185.122,disk,1610254848.7563372,0,0,0
009024b7607545739e2664107686a645,172.20.185.123,k-means,1610255248.8932617,0,0,0
0090b5719f0a468299d78ecbf972ee3b,172.20.185.122,linpack,1610254503.732807,5,2,2
009adf295fa349ff922d81501f76b97b,172.20.185.120,float_operation,1610255163.8057666,0,0,0
009e48d0da9e4630bfbaa170543b4698,172.20.185.120,video,1610254643.7588086,0,0,0
00a328e690314fa196de1b054596766f,172.20.185.123,linpack,1610255754.027186,0,0,0
00a544e9333f49258308fed7b2bc9809,172.20.185.120,couchdb_test,1610254633.7652287,0,0,0
00a63e50e757494a84e7e48e076c535a,172.20.185.122,matmul,1610255863.8882132,0,0,0
00b35e0f87f34c52b4fdb0ecdf5e123c,172.20.185.121,markdown2html,1610255178.7130177,0,0,0
00b93c2c28684d648e864d2e6e88a972,172.20.185.121,image,1610254798.7221737,0,2,0
00c2b9979c2042b48ed4133bb48b7bb1,172.20.185.123,map_reduce,1610254448.770254,0,0,0
00c5af67d10a477283a41d8e147043ab,172.20.185.122,couchdb_test,1610254593.7687147,0,0,0
00c93da50e784a4a8d96aab8da73c61b,172.20.185.122,float_operation,1610255133.802817,3,6,0
00c9a3b8d8894bd0aadeeaecbc9d44d6,172.20.185.119,disk,1610254869.018302,2,1,0
00cb487bd0654cd4a007d5ced916fc18,172.20.185.121,map_reduce,1610254858.6983664,0,0,0
00ce6c6c99fe4ba9b9023a0443247aec,172.20.185.122,network,1610255318.799292,0,0,0
00d099aa918547cca462723fb2da0a31,172.20.185.119,map_reduce,1610255024.0947056,0,0,0
00d0f40e9cbf40a2862b7bf4195aa585,172.20.185.123,float_operation,1610255608.9628084,0,0,0
00d3382f8dda4f899ac1335bd0d4d69e,172.20.185.123,matmul,1610254653.8349707,0,0,0
00d3839cd4774309b3984882c181e361,172.20.185.120,matmul,1610254403.7105246,0,0,0
00d83ab7163f4fdba79592db0e5715cc,172.20.185.119,map_reduce,1610255709.2186768,0,0,0
00e3acd3ddc54b0c80e80146b77cdcb1,172.20.185.121,map_reduce,1610254843.691711,0,0,0
00e805c6379c4a8496844ec287f46832,172.20.185.119,network,1610254844.0443122,0,0,0
00e828dee2b745f996ef02cc3cd9f9b1,172.20.185.119,map_reduce,1610255164.121214,0,0,0
00e87d8978354b2faed5967089c3a5dc,172.20.185.121,map_reduce,1610255438.756437,0,0,0
00e9101e14c648a288a680eb5929efbc,172.20.185.122,map_reduce,1610255118.8310153,0,0,0
00e9910a2b004e2284c938ad4dccb76b,172.20.185.121,video,1610255033.7494478,8,7,0
00ecbe35e87246658f652b4766a4a50a,172.20.185.121,network,1610255328.770844,0,0,0
00edb3c62f25427da873807176fa3dba,172.20.185.120,map_reduce,1610255928.8829873,0,0,0
00ee888d1125424382da603b0b5b8136,172.20.185.122,network,1610254513.6974943,0,0,0
00ef9efe21bc4a04ad4cf0376ae4a008,172.20.185.119,map_reduce,1610255249.1222463,0,0,0
00efaaf434e74580bcfbd3e6d7c41177,172.20.185.122,linpack,1610254508.743208,3,4,2
00f1df4ec79c46c8b3e5fee95f02c9ba,172.20.185.123,linpack,1610254713.8573287,0,0,0
00f37509f4c34d25bec7610d1fb54db1,172.20.185.122,markdown2html,1610255353.8468711,0,0,0
00f433eb8c0443f0ba53a1e74305f2e0,172.20.185.121,video,1610254693.6955233,0,0,0
00f461f0a2954a3a8d9a5d2c8c8e6779,172.20.185.123,disk,1610254758.8192947,0,0,2
00f4c30169094a3a8a6d44ba5a179df1,172.20.185.121,markdown2html,1610255448.7418334,0,0,0
00f708dbc3884895b2d2c399cbddf751,172.20.185.123,network,1610255298.901627,0,0,0
0100fe7f2c194ad18a525afa445ba018,172.20.185.122,disk,1610255128.7835646,0,0,1
010166b6115a4a30bb08b801652e4efc,172.20.185.120,k-means,1610255493.8429883,0,0,0
010762b78e894515ac1e14b774b36b35,172.20.185.123,map_reduce,1610255103.8534868,0,0,0
0107a07584244bfc96aa25696f3cdc31,172.20.185.120,disk,1610255668.9074886,0,0,0
010813f30be14b7db98c6dd5965a55e2,172.20.185.120,markdown2html,1610255908.8756802,0,0,0
010ae1d5e2f94fec81b8c6408edbe97b,172.20.185.122,linpack,1610255448.8602796,0,0,0
010bb6dc461e4a17946056c331bd26f9,172.20.185.120,float_operation,1610255603.8420773,0,0,0
010edfd728eb4d1288e7b93fb58ec5ec,172.20.185.123,k-means,1610254918.84431,0,0,0
01157d60695f44c68ff975799bd5bb2a,172.20.185.121,matmul,1610255628.7769682,0,0,0
011e36633a3741f19ebee8525594a8b3,172.20.185.120,disk,1610254418.7342994,0,0,0
011e4364bc3546f8b5b5cb1a195230fe,172.20.185.121,markdown2html,1610255368.7333636,0,0,0
011fafdab40946fbb2192938ec4cfc31,172.20.185.119,disk,1610255709.1263695,2,3,0
012132ffc38543ac81062a93da2e8a04,172.20.185.120,markdown2html,1610254658.724607,0,0,0
0125dfdea82f4526b8e99fb8694e2909,172.20.185.121,image,1610254413.6350567,0,0,0
012a7b4398554ba1bb87ef6ec8cac105,172.20.185.123,linpack,1610254993.8969946,0,0,0
012b2c9272d3423e96749867fcf85c75,172.20.185.121,couchdb_test,1610255758.8034673,0,0,0
012c4883c43c4f4eb209222cdfb1e0a9,172.20.185.123,disk,1610255793.969514,0,0,1
0130d623d63744549495275345b70aba,172.20.185.119,disk,1610255229.065043,4,0,0
0138d8f3656144a6a4cfb393c816b9e8,172.20.185.121,markdown2html,1610254873.6808054,0,0,0
0139561be6a8423896b6c2d7767d4cf5,172.20.185.122,image,1610254638.7667718,0,0,0
01397379feb648d29207a71ef725b656,172.20.185.121,disk,1610255798.7857046,0,0,0
013d1a29d9464ec9b4339e8cbc76eb67,172.20.185.121,float_operation,1610254503.661841,0,6,0
013d69d8dfcd4c99b2ded7587ee1052b,172.20.185.120,float_operation,1610254693.7391114,0,0,0
013eabc5490c4b54b5141335802c24b0,172.20.185.120,map_reduce,1610255593.8350792,0,0,0
013efebacd484ba8bffee421193f7172,172.20.185.123,linpack,1610255633.9674,0,0,0
014946ed94ec4fa1be7838a81735f0c9,172.20.185.121,float_operation,1610254813.7027686,0,8,0
014a000da5c141ad843d5c39536f1d10,172.20.185.119,couchdb_test,1610255694.141337,0,0,0
0153b61d536545b2931f82c023839d92,172.20.185.119,map_reduce,1610255309.1259007,0,0,0
015ba5ef54b24c979f0796a91625dd68,172.20.185.122,linpack,1610255328.8323898,0,0,0
015bb49fed844dc8984ca0e9cff86f97,172.20.185.120,network,1610254948.7521243,0,1,0
016389201ffc439c9964494a90b46023,172.20.185.121,network,1610254518.6706984,0,0,0
0165ff0762d7443a93b70c3ace3dcf9b,172.20.185.120,couchdb_test,1610255558.8671517,0,0,0
017620b734c049c7b56569129bad16ba,172.20.185.121,couchdb_test,1610254793.6913102,0,0,0
0176ba9464474cc58e03ad9dfd6d223b,172.20.185.119,disk,1610255329.074708,2,0,0
0177fb1837b249d5a0ef7570d5b03c4e,172.20.185.121,k-means,1610255028.7250357,0,0,0
01794a2c6be54085a10bc25b23fbc108,172.20.185.120,video,1610254828.7844546,0,1,0
017d8dcf59854226aa23f2914ab167f2,172.20.185.120,matmul,1610255563.8525128,0,0,0
01836558900d4f37b4b12f83ededa220,172.20.185.119,network,1610254974.0841148,0,0,0
018a949f74154026af6e32e0982246fb,172.20.185.120,couchdb_test,1610255288.8386579,0,0,0
018ae2e458534bda942274d9b116dc6b,172.20.185.121,linpack,1610255688.7728653,0,0,0
01959ee0be5f450bb7374cf12fdf056f,172.20.185.119,couchdb_test,1610255374.1058884,0,0,0
019c9ca43f094f7e9d673a39df11c05c,172.20.185.123,matmul,1610254408.7893019,0,0,0
019ce649b27a4e4bb98218f09e3082ee,172.20.185.120,network,1610254968.7541437,0,1,0
019d0c672e444da6ae954050ce0c6b77,172.20.185.122,network,1610254423.6790671,0,0,0
019e0fa690f54058ade825b132c05bff,172.20.185.122,network,1610255273.7941933,0,0,0
019f70cecef24a9890734da6a3fe4a4f,172.20.185.119,float_operation,1610255579.1398818,2,0,0
01a181e2180e455899de47785b905db7,172.20.185.121,matmul,1610255643.7803588,0,0,0
01a81c6af6c641df8f77565bf83df3ae,172.20.185.123,matmul,1610254863.8570297,0,0,0
01a8c62f7b83439faa9a5e97a20c726c,172.20.185.122,map_reduce,1610254583.7614515,0,0,0
01aa2adc1b9e4500b16c337a2324a2b0,172.20.185.123,map_reduce,1610254933.8337145,0,0,0
01b1aee7c57742d2bda0ab843c9d205b,172.20.185.122,image,1610255283.8601809,0,0,0
01b2cdf722f14476b557ec9dcb3ea15c,172.20.185.123,couchdb_test,1610254833.8430855,0,1,0
01b418733fc34a71a8fdd5477aa0269c,172.20.185.122,disk,1610255588.8446689,0,0,0
01b9b14b004b42dca3ccb6f67aa2bc2a,172.20.185.123,map_reduce,1610254693.8043997,0,0,0
01ba716221034f1791dc893ef7b6c57d,172.20.185.123,image,1610255238.9029646,0,0,1
01bc3d136c28433ab72012e1231773e3,172.20.185.121,markdown2html,1610255133.7042594,0,0,0
01bcc4ddfeb448689d1b4d60eb0a679b,172.20.185.122,k-means,1610255108.8131456,0,0,0
01bcd4deaf1341ee83e0cd2cf0a52cda,172.20.185.123,map_reduce,1610255943.9813902,0,0,0
01bd298ce7664f9d88c22a195b0952f5,172.20.185.123,map_reduce,1610255763.9592335,0,0,0
01bf2e8a57054d27b822581d05387aca,172.20.185.122,matmul,1610255788.8734086,0,0,0
01bffb1e78ec418a867236e538d1c70a,172.20.185.122,markdown2html,1610255608.8627396,0,0,0
01c271eae9404eefb90e4e53931dfaee,172.20.185.122,couchdb_test,1610254683.7723842,0,0,0
01ce412368b94cc0a98f930f8eae8c61,172.20.185.123,matmul,1610254798.873104,0,0,0
01cfe091cfa44a9caa49f86b3ddd74e8,172.20.185.120,k-means,1610254728.7575758,0,0,0
01def771937f42a8b48e4c521aef1bd7,172.20.185.120,video,1610255703.8902051,31,0,0
01e08fb1412e44ada2c3ca837d14561b,172.20.185.123,network,1610255008.874423,0,0,0
01e6681578394b988024220ef2568ea2,172.20.185.120,float_operation,1610254618.7321541,0,0,0
01e8374f2616479e97fb4061753713fa,172.20.185.123,float_operation,1610255904.0213242,0,0,0
01e91ef3ce604ed7941020e48181fda8,172.20.185.121,linpack,1610255553.7545598,0,0,0
01e96ecae39f480abcc16a67065b84f2,172.20.185.123,network,1610255398.934083,0,0,0
01ed41eb80fd40f88322c6f2723b08d9,172.20.185.121,markdown2html,1610254378.6092348,0,0,0
01f21a2115bd4006b3d8ac4d63ddaf4f,172.20.185.123,map_reduce,1610255483.902306,0,0,0
01f530dbd27f480d8980e085fd0882a9,172.20.185.122,network,1610255723.8536706,0,0,0
01f7c4082466435084690084d162f08e,172.20.185.122,network,1610254488.6953409,0,0,0
01fabe27f6994f4fb0abec4eff59a8dc,172.20.185.123,network,1610255243.916091,0,0,0
02006fe89c58473285a7cf2c36b06da8,172.20.185.119,video,1610255014.050599,5,0,0
020468d7b9a14d8f9516705b4877b9cf,172.20.185.122,float_operation,1610255788.8881023,0,3,0
020d7a1d6dbf48818ea34a7918bc4abe,172.20.185.123,disk,1610255458.9043245,0,0,1
020d7af155024308a6c2a92f2901dd1f,172.20.185.120,video,1610254628.7532558,0,0,0
020ef7113645436f8bd2bc9880f453bd,172.20.185.121,disk,1610254398.599702,0,0,0
02127dfce1ea4cd198d3fa8859597d0a,172.20.185.120,couchdb_test,1610255638.8779078,0,0,0
0212c8a48a2e4d579b60c6852977ab1c,172.20.185.122,markdown2html,1610255773.887064,0,0,0
0214c794a8d940429c5f38057b403ce4,172.20.185.123,image,1610255738.9638746,0,0,1
02185756651d493b9a509fcdbdd4ab2c,172.20.185.123,image,1610255528.9331787,0,0,1
021af74f080e40bd847941f23fb52b99,172.20.185.119,disk,1610255704.1241221,5,2,0
022245cd2b9b43d5ae4a625bffb1649a,172.20.185.119,float_operation,1610255029.0793948,2,6,0
02242b982d47421196070b804589295a,172.20.185.120,matmul,1610255773.8917954,0,0,0
0225ce5560fa4250a33198b6f2e852af,172.20.185.122,video,1610255403.898046,1,7,1
022606ed74824cbdbff2dad2dc7f8acc,172.20.185.122,k-means,1610254848.8148823,0,0,0
02271646212443788a2dcc7567c6034f,172.20.185.121,video,1610255943.8698123,0,6,0
0227600d2b1c48ad8e38443eac560209,172.20.185.120,network,1610255683.8367908,0,1,0
022d1689784147f0a7ee2eaaacf2bcc8,172.20.185.119,network,1610255539.1564438,0,0,0
022da979607a46d1a832867041e35288,172.20.185.122,matmul,1610254568.7154627,0,0,0
023520ae9ee24cc2a90690545afb9d26,172.20.185.120,video,1610255718.9317193,31,0,5
02357fe25d5f4d73a68589b943dfc29e,172.20.185.120,k-means,1610254593.7391434,0,0,0
02399c5a821144b897474ccc5005c9f3,172.20.185.120,map_reduce,1610255418.818265,0,0,0
023cf938085b4e33ac96ae4d0dc79764,172.20.185.119,k-means,1610255694.16815,2,1,0
023d3bfb553344189e01ad8778059a99,172.20.185.121,network,1610254988.7266872,0,0,0
0241e3a5e2fd43a58c018881bbe0f2a1,172.20.185.121,linpack,1610254398.6054626,0,0,0
0243b644b9a64539949ee58ba61619ad,172.20.185.121,network,1610255533.814711,0,0,0
025067a275eb41b68d77e7f54168e726,172.20.185.123,couchdb_test,1610255888.9968903,0,0,0
0250ffe17e354a04a0d70a001b861723,172.20.185.122,linpack,1610255433.86647,0,0,0
0251120f48424a60a3793f1b3736d137,172.20.185.123,k-means,1610255628.9272203,0,0,0
02581fada8d145c9856b90f4996cd07c,172.20.185.123,network,1610255433.9418638,0,0,0
0259232abe464b4a9de9e29ed792dac1,172.20.185.123,disk,1610254733.8169112,0,1,0
0263ba5c460f436ba0c45cc62559f4dc,172.20.185.122,matmul,1610255923.8935978,0,0,0
026cb733a18d46f588e7c7c315a544c4,172.20.185.119,k-means,1610255389.1365118,2,1,0
026cbc5720a148afbf3f6447d4299d7b,172.20.185.123,k-means,1610255033.862316,0,0,0
026fff46a6d645a9aae033638c83f7ed,172.20.185.122,network,1610255628.8408368,0,0,0
027591c9c8944a69ae224e0ed29233e7,172.20.185.119,couchdb_test,1610255259.0878413,0,0,0
027886fbedaa4f80a2a45fa8872c6152,172.20.185.123,map_reduce,1610254798.817307,0,0,0
027abef7cea8491fa27c61fce9daa070,172.20.185.122,k-means,1610255168.825912,0,0,0
027b1a3e541e4c82ad61d90218405bef,172.20.185.119,markdown2html,1610255089.0868952,0,0,0
028356a5168c45279a084e793a1d3dcd,172.20.185.121,markdown2html,1610255278.7252507,0,0,0
0284a30cd0044f37b2b2872ff2cc48e6,172.20.185.120,couchdb_test,1610255678.8840199,0,0,0
0284cfee521c41ce988e8883240cb021,172.20.185.122,matmul,1610255553.8469088,0,0,0
029f7e9cde294f8c9a027ea2e9752e3d,172.20.185.121,linpack,1610254998.6877215,0,0,0
029ff55b331c47ac8022a3548a67fd1d,172.20.185.120,matmul,1610254703.7539933,0,0,0
02a325ee318b43f88172af1d6f39913a,172.20.185.122,couchdb_test,1610255813.92368,0,0,0
02a7c76ec7b9427db0f2d6b0b9659252,172.20.185.119,couchdb_test,1610255159.0871282,0,0,0
02ad5aed1a7c4b7987513630c7db3aad,172.20.185.122,matmul,1610254618.7215388,0,0,0
02aff2e62f304e79917c839cb3284bf9,172.20.185.120,map_reduce,1610255198.794424,0,0,0
02b215c9817d4b1b9f87bb09dfbc4832,172.20.185.121,image,1610255248.7430322,0,0,0
02b6ecb6b3f3454a829839271d043c94,172.20.185.121,markdown2html,1610255068.6976259,0,0,0
02bc4aa81e4d402590eb16196d1af4ab,172.20.185.120,matmul,1610255568.8578696,0,0,0
02cbbfb763c7436d8036342fe31050eb,172.20.185.120,network,1610254928.749406,0,1,0
02d31910989a4e4e8d61823d879b978e,172.20.185.121,matmul,1610254753.6953688,0,0,0
02d4d3ccf68a4527ad33b8074d253030,172.20.185.121,markdown2html,1610254858.6799574,0,0,0
02dd30b9ad5c4f77b2b19eba7a0e58a0,172.20.185.119,float_operation,1610254439.0423446,28,0,0
02ddf946bb3045a18d3a9c511a06d364,172.20.185.121,k-means,1610255668.798512,0,0,0
02e4a01615e04c1a909d019090375ff3,172.20.185.120,markdown2html,1610255218.7925398,0,0,0
02ec8c7b8d8b40f6972c5d1b19a9dd46,172.20.185.123,disk,1610254983.8455367,0,0,1
02f230e2ec4e4f83b5066a2923e2cd67,172.20.185.121,video,1610255293.7686164,1,7,0
02f36561a4a44cbb9a68c0ebb819006e,172.20.185.123,network,1610255613.9438863,0,0,0
02fe7cb88e1d4f6ebbfe0dc8bb72a66e,172.20.185.121,linpack,1610255628.764488,0,0,0
0302e2ba27164fbd8d1ecd44811e3763,172.20.185.120,k-means,1610254403.705242,0,0,0
0303dbf934284c59a08cf474b4027dbc,172.20.185.121,float_operation,1610255553.7954888,0,0,0
030407ef0a184d35b6359a94a0d69066,172.20.185.122,network,1610255873.874087,0,0,0
0304ebd7ea3d40648964b1ba56a80ee3,172.20.185.121,linpack,1610254658.6440673,0,0,0
030bc14d049d4c9eb617f402b30ca38e,172.20.185.120,map_reduce,1610255493.8272738,0,0,0
030c1936384448f5831c98b9417252a8,172.20.185.122,linpack,1610255413.8498578,0,0,0
030e879962dd4ed18f875702356f4000,172.20.185.122,video,1610254798.841541,0,7,0
030f88cc98244709a51d91264cb0ab29,172.20.185.123,video,1610254768.8540223,25,6,0
0312ada514394aee834426f04ee0fb5d,172.20.185.123,float_operation,1610255688.966548,2,4,0
0322b3b81fa14ff28178d31bfb071fff,172.20.185.123,map_reduce,1610255293.870311,0,0,0
0325187178964b26a84fc777f910792c,172.20.185.119,network,1610255294.1150434,0,0,0
032ca02579c14f76a383bccbeda962ce,172.20.185.121,linpack,1610254633.6416235,0,0,0
032f459568094e2495c4d2f4f839829e,172.20.185.121,float_operation,1610255483.7807314,0,0,0
032fa555ae2c4465ab0699363cd9dc07,172.20.185.120,linpack,1610255598.8861666,0,0,0
03370df6ddc245edb20f8c56dbe740c5,172.20.185.120,disk,1610254953.8138318,0,0,0
033ff3ee480c4a6684eac17574d00e25,172.20.185.119,image,1610254728.998481,0,0,0
034a5dec38e040ebab7be099057c1dd8,172.20.185.122,linpack,1610255508.8690548,0,0,0
