action,cold,warm,create,rent,queue
image,30,3201,30,0,3201
markdown2html,6,281,6,0,281
linpack,11,1429,11,0,1429
k-means,10,470,10,0,470
map_reduce,2,94,2,0,94
network,24,0,24,0,0
video,12,0,12,0,0
disk,1,0,1,0,0
matmul,1,0,1,0,0
couchdb_test,1,0,1,0,0
float_operation,3,0,3,0,0
