action,cold,warm,create,rent,queue
k-means,35,5279,35,0,5279
map_reduce,1,0,1,0,0
matmul,14,1420,14,0,1420
disk,2,358,2,0,358
markdown2html,2,70,2,0,70
network,4,8,4,8,0
float_operation,2,282,2,2,280
couchdb_test,2,0,2,0,0
image,0,1,0,1,0
video,3,25,3,7,18
linpack,1,0,1,0,0
