id,action,start_way,container_attr,container_way,queue_time,create_time,rent_time,inter_start,inter_end,end-to-end,container_start,container_end,exeuction
116276ae06f04600a0c84b0ce05713e9,k-means,cold,exec,create,0.01659870147705078,13.714531421661377,2.384185791015625e-07,1609269599.872832,1609269615.6522775,15.77944540977478,1609269613.6370885,1609269613.667249,0.03016042709350586
5a9917ef411242e6b3fe26f3f65fc93c,k-means,warm,exec,queue,13.76876950263977,7.152557373046875e-07,0.0,1609269599.8787565,1609269615.6520119,15.773255348205566,1609269613.6766465,1609269613.7003589,0.0237123966217041
26adc2ded96c467a96c0f74d93b76e7a,map_reduce,cold,exec,create,0.03945565223693848,15.126559734344482,2.384185791015625e-07,1609269599.8814747,1609269619.8089547,19.9274799823761,1609269615.0800104,1609269615.6556256,0.5756151676177979
691002975b7d46b5878011077bbc1922,matmul,cold,exec,create,0.024859905242919922,11.907870531082153,2.384185791015625e-07,1609269599.8843353,1609269612.8680968,12.983761548995972,1609269611.8414195,1609269611.8656402,0.024220705032348633
cfe2cde2071f481f9babdaa6eda959ba,k-means,warm,exec,queue,13.798595428466797,2.384185791015625e-07,2.384185791015625e-07,1609269599.887195,1609269615.6452012,15.75800609588623,1609269613.7078075,1609269613.731285,0.023477554321289062
520c37d52f6c4dfca82b5463b60f621d,float_operation,cold,exec,create,0.018187284469604492,15.244767189025879,2.384185791015625e-07,1609269599.8893006,1609269618.8579307,18.968630075454712,1609269615.17317,1609269615.2013373,0.028167247772216797
e2587739224a40e9bd5e90e8e11a7b4e,matmul,warm,exec,queue,14.990420579910278,0.0,2.384185791015625e-07,1609269599.8909383,1609269618.8594394,18.968501091003418,1609269614.901818,1609269614.9061065,0.004288434982299805
5d3f95ddbc6d4f0abf1403e99022bf9f,matmul,warm,exec,queue,15.002700567245483,2.384185791015625e-07,0.0,1609269599.8926597,1609269618.8289375,18.936277866363525,1609269614.9160151,1609269614.9199562,0.003941059112548828
ee39dcf4798846598c5f67fb062f6f31,matmul,cold,exec,create,0.028245210647583008,15.811691522598267,2.384185791015625e-07,1609269599.8942733,1609269619.8164496,19.922176361083984,1609269615.758241,1609269615.8087835,0.050542593002319336
37fd9e8cc12f4d7a8843e8edf7b6fc85,k-means,warm,exec,queue,12.8965744972229,2.384185791015625e-07,0.0,1609269600.8262246,1609269615.648785,14.822560548782349,1609269613.7392163,1609269613.764349,0.02513265609741211
