action,start,container,create_time,rent_time,end2end latency,time_from_system_start
cs_bot,warm,prewarm,2.384185791015625e-07,0.2333474159240723,0.6404807567596436,0.0
cs_bot,warm,prewarm,0.0,0.15497803688049314,0.5705218315124512,0.11793756484985353
fp_notification,cold,create,1.855989694595337,0.006165027618408203,2.1727070808410645,0.3864912986755371
cs_bot,warm,prewarm,9.5367431640625e-07,0.17287850379943848,1.100542068481445,0.6212430000305176
fp_sentiment,cold,create,1.0393588542938232,0.10389065742492676,1.4683771133422852,0.8867859840393066
fp_conversion,warm,prewarm,2.384185791015625e-07,0.2265653610229492,0.4018683433532715,0.8882801532745361
fp_notification,cold,create,1.5864033699035645,0.028549909591674805,1.8991930484771729,0.9697017669677734
eo_athenarunner,cold,create,1.6593239307403564,0.01464080810546875,1.7583022117614746,1.217350959777832
eo_ons3objectcreated,cold,create,1.5481400489807131,0.013037919998168944,1.9096903800964355,1.2189209461212158
eo_gluerunner,cold,create,1.3343470096588137,0.017011165618896484,1.91000771522522,1.2199413776397705
cs_bot,cold,create,1.8709182739257808,0.01033306121826172,1.3178136348724363,1.358327865600586
cs_bot,cold,create,1.9997673034667969,0.005593299865722656,1.1943833827972412,1.4833364486694336
cs_bot,cold,create,1.7585301399230957,0.006379604339599609,1.070171356201172,1.6092417240142822
fp_notification,cold,create,1.7951493263244631,0.01199936866760254,1.6648409366607666,1.7270631790161133
cs_bot,cold,create,1.6415023803710938,0.004976987838745117,0.9465432167053224,1.7347447872161863
sc_add_to_cart,cold,create,1.9707303047180176,0.01140427589416504,2.3021931648254395,1.835134029388428
sc_list_cart,cold,create,2.187044382095337,0.06005978584289552,2.419118642807007,1.8371844291687007
sc_update_cart,cold,create,2.032571315765381,0.013598203659057615,2.5160982608795166,1.838280439376831
sc_checkout_cart,cold,create,2.297607898712158,0.058409452438354485,2.67620062828064,1.8393611907958984
sc_migrate_cart,cold,create,2.09690260887146,0.0397343635559082,2.51137113571167,1.8406438827514648
cs_bot,cold,create,1.2263283729553225,0.02914738655090332,0.8332216739654541,1.860318660736084
fp_sentiment,cold,create,1.6616904735565186,0.02178955078125,1.5110368728637695,1.9752490520477293
fp_notification,cold,create,1.7450370788574219,0.007996320724487305,1.3732035160064695,2.138348340988159
fp_sentiment,cold,create,1.866727590560913,0.04298114776611328,1.5698423385620115,2.3903207778930664
sc_delete_from_cart,warm,prewarm,2.384185791015625e-07,0.022812366485595703,0.35402345657348633,2.5319266319274902
fp_conversion,warm,prewarm,2.384185791015625e-07,0.28564453125,0.2133991718292237,2.6424131393432617
fp_notification,cold,create,1.8963546752929688,0.018953561782836914,1.2716612815856934,2.645393848419189
cs_bot,cold,create,1.8823342323303225,0.007127046585083008,1.1157197952270508,2.6742918491363525
cs_bot,cold,create,1.9051942825317385,0.01122736930847168,0.8663418292999268,3.0454471111297607
fp_sentiment,cold,create,2.33095645904541,0.016412019729614258,1.2253284454345703,3.4050815105438232
eo_athenarunner,cold,create,2.455648183822632,0.02461147308349609,1.0967581272125244,3.657940864562988
eo_gluerunner,cold,create,2.377692937850952,0.02195286750793457,1.4436578750610352,3.660333871841431
fp_notification,cold,create,2.4859306812286377,0.02791428565979004,1.0261049270629885,3.6701738834381104
fp_notification,cold,create,2.396787405014038,0.00641179084777832,0.7262399196624756,4.072233438491821
fp_sentiment,cold,create,2.6692285537719727,0.016646146774291992,1.0941283702850342,4.157947063446045
eo_ons3objectcreated,cold,create,2.661184310913086,0.02292633056640625,0.3862054347991944,4.782686948776245
fp_sentiment,cold,create,2.545689105987549,0.01342320442199707,0.7045459747314453,4.829123973846436
fp_notification,cold,create,2.64882230758667,0.13660955429077148,0.625873327255249,4.830570459365845
fp_sentiment,cold,create,2.1797397136688232,0.014859437942504885,0.5677895545959473,5.0804078578948975
t_payment_method,warm,prewarm,2.384185791015625e-07,0.007714271545410156,0.3215494155883789,9.702168941497805
t_ddb_encrypt_item,warm,prewarm,2.384185791015625e-07,0.30878853797912603,0.4812562465667725,10.303027868270872
tcp_download_podcast,warm,prewarm,2.384185791015625e-07,0.4754352569580078,0.6369948387145996,48.08051538467407
tcp_check_transcribe,warm,prewarm,2.384185791015625e-07,0.4788227081298828,0.9180984497070312,48.38114094734192
tcp_process_podcast_rss,warm,prewarm,4.76837158203125e-07,0.4130549430847168,0.7371387481689453,49.18106174468994
tcp_upload_to_elasticsearch,warm,prewarm,0.0,0.4342901706695557,0.6457564830780029,49.781418800354004
fmp_twitter_streaming,warm,prewarm,2.384185791015625e-07,0.15903401374816895,0.4235689640045166,50.02765202522278
fmp_twitterddb,cold,create,0.6417148113250732,0.004865646362304688,0.7090582847595215,50.528152227401726
fmp_comparefaces,warm,prewarm,0.0,0.009202003479003906,0.06725883483886719,50.6270124912262
sc_add_to_cart,cold,create,0.8611867427825928,0.009840726852416992,1.1770107746124268,77.011442899704
sc_migrate_cart,warm,prewarm,2.384185791015625e-07,0.014375925064086912,0.3707721233367921,77.01275992393494
sc_update_cart,warm,prewarm,2.384185791015625e-07,0.012458562850952148,0.4731032848358154,77.01357245445251
sc_checkout_cart,cold,create,1.0006518363952637,0.008625268936157227,1.314645528793335,77.01437401771545
fp_conversion,warm,prewarm,0.0,0.16904282569885254,0.237562894821167,106.68407654762268
cer_lambda,warm,prewarm,2.384185791015625e-07,0.6368885040283203,0.7660181522369385,170.1841616630554
sc_delete_from_cart,warm,prewarm,4.76837158203125e-07,0.008159160614013672,0.31523799896240234,183.7952926158905
eo_gluerunner,warm,prewarm,2.384185791015625e-07,0.008996963500976562,0.4864640235900879,232.2744605541229
sc_list_cart,warm,prewarm,2.384185791015625e-07,0.009063005447387695,0.17279887199401855,350.13925528526306
df_union,warm,prewarm,0.0,0.5112121105194092,0.8205902576446533,592.3711135387422
eo_athenarunner,warm,prewarm,2.384185791015625e-07,0.008856773376464844,0.0849142074584961,640.2635514736177
fp_conversion,warm,prewarm,0.0,0.1721813678741455,0.22919106483459475,714.0071506500244
ep_users_sign_up,warm,prewarm,0.0,0.01371455192565918,0.0662529468536377,1261.8689639568327
ep_orders_create_order,warm,prewarm,4.76837158203125e-07,0.00858926773071289,0.4416787624359131,1261.8704082965849
ep_products_table_update,cold,create,0.649200439453125,0.0062408447265625,0.9245884418487548,1261.8712844848633
ep_warehouse_on_order_events,warm,prewarm,0.0,0.09962940216064453,0.382479190826416,1262.6695220470426
ep_delivery_on_package_created,warm,prewarm,0.0,0.141326904296875,0.3194129467010498,1262.6710739135742
ep_products_validate,cold,create,1.050135612487793,0.09343671798706056,1.3725597858428955,1262.672215461731
ep_payment_validate,cold,create,0.947986364364624,0.09578895568847656,1.2764248847961426,1262.673367023468
ep_warehouse_table_update,cold,create,0.7139661312103271,0.00533604621887207,1.095686674118042,1263.16837143898
ep_delivery_table_requests,warm,prewarm,2.384185791015625e-07,0.013654947280883787,0.3285465240478516,1263.8697633743284
ep_orders_table_update,warm,prewarm,2.384185791015625e-07,0.011482000350952148,0.2275648117065429,1263.8713095188139
ep_payment_cancel_payment,cold,create,0.6359496116638184,0.009832143783569336,0.7120895385742188,1263.8722095489502
ep_payment_update_payment,cold,create,0.774867057800293,0.004529476165771484,0.9428513050079346,1264.2686140537262
ep_orders_on_event,cold,create,0.7857770919799805,0.01159811019897461,1.2741494178771973,1264.469191074371
ep_payment_process_payment,cold,create,0.8198237419128418,0.008191823959350586,1.0527260303497314,1264.4708304405212
sc_delete_from_cart,warm,prewarm,0.0,0.008742570877075195,0.3148036003112793,1360.4775538444521
eo_athenarunner,warm,prewarm,0.0,0.008134603500366211,0.0653684139251709,1399.658951997757
fp_sentiment,warm,prewarm,2.384185791015625e-07,0.027969837188720703,0.3571953773498535,1539.4655485153198
fp_notification,warm,prewarm,2.384185791015625e-07,0.15418720245361328,0.3057122230529785,1539.6966302394867
fp_sentiment,cold,create,0.5925564765930176,0.005056142807006836,0.7097322940826416,1540.2033560276031
fp_conversion,cold,create,0.9427404403686525,0.006615161895751953,0.3459174633026123,1540.6220259666445
cs_bot,warm,prewarm,0.0,0.2373068332672119,0.6581227779388428,1575.4409358501434
cs_bot,warm,prewarm,4.76837158203125e-07,0.16811537742614746,0.4412646293640137,1575.7043359279633
sc_list_cart,cold,create,0.7470214366912842,0.007363319396972656,0.9196264743804932,1784.8933930397034
fp_conversion,warm,prewarm,2.384185791015625e-07,0.1780688762664795,0.2057747840881348,2268.8943438529973
ep_users_sign_up,warm,prewarm,4.76837158203125e-07,0.0075495243072509766,0.060122489929199226,2320.057157278061
ep_orders_create_order,cold,create,0.6169681549072266,0.005667209625244141,1.0556180477142334,2320.05859708786
ep_products_table_update,warm,prewarm,2.384185791015625e-07,0.008617401123046875,0.19314122200012207,2320.059458017349
