action,start,container,create_time,rent_time,end2end latency,time_from_system_start
fp_notification,cold,create,1.2434244155883791,0.001955270767211914,1.8339109420776367,0.0
cs_bot,cold,create,1.30865478515625,0.10445451736450197,1.847306966781616,0.14712882041931152
fp_notification,cold,create,1.2949090003967283,0.28591251373291016,1.5506422519683838,0.3271198272705078
fp_conversion,cold,create,1.1049787998199463,0.008702516555786133,1.271052598953247,0.4949946403503418
fp_sentiment,cold,create,1.1082963943481443,0.01072096824645996,1.4237594604492188,0.4965124130249024
sc_add_to_cart,cold,create,1.5421028137207031,0.010535001754760742,1.8912317752838133,0.5558938980102539
sc_checkout_cart,cold,create,1.271989345550537,0.006207466125488281,1.6146764755249023,0.5575079917907715
sc_update_cart,cold,create,1.4647016525268557,0.009696245193481444,1.957742691040039,0.5583517551422119
sc_list_cart,cold,create,1.2067508697509766,0.008398056030273438,1.4028115272521973,0.5591938495635986
sc_migrate_cart,cold,create,1.7181506156921393,0.010984420776367188,2.1150460243225098,0.5600314140319824
fp_notification,cold,create,1.6995286941528318,0.010534048080444336,1.6025052070617676,1.0451929569244385
tcp_download_podcast,cold,create,2.109280586242676,0.010579109191894531,2.28418517112732,1.135145664215088
sc_delete_from_cart,cold,create,1.9726035594940183,0.010837316513061523,2.2993686199188232,1.2542510032653809
tcp_check_transcribe,cold,create,2.492953300476074,0.005483865737915039,2.9253153800964355,1.4345450401306152
fp_notification,cold,create,1.7538764476776123,0.004435062408447266,1.6163759231567385,1.4460551738739014
fp_sentiment,cold,create,1.6209878921508791,0.00410771369934082,1.214979648590088,1.5491437911987305
tcp_download_podcast,cold,create,2.541898012161255,0.007666826248168945,2.460857629776001,1.6363942623138428
tcp_check_transcribe,cold,create,2.6773006916046143,0.025693893432617188,3.125779867172241,1.6867918968200684
fp_conversion,cold,create,1.7679340839385986,0.004450321197509766,0.8141324520111084,1.948569059371948
tcp_download_podcast,cold,create,2.5463762283325195,0.003028154373168945,2.25982666015625,2.0830636024475098
