action,cold,warm,create,rent,queue
image,29,4275,29,0,4275
matmul,1,0,1,0,0
network,3,285,3,0,285
float_operation,1,47,1,0,47
linpack,2,0,2,0,0
markdown2html,264,240,264,0,240
couchdb_test,2,0,2,0,0
disk,11,7,11,0,7
map_reduce,90,50,90,0,50
video,1,0,1,0,0
k-means,18,1689,18,0,1689
