action,cold,warm,create,rent,queue
network,5,1147,5,0,1147
disk,1,95,1,0,95
linpack,1,287,1,0,287
map_reduce,1,285,1,0,285
image,1,47,1,0,47
float_operation,70,3522,70,0,3522
matmul,6,0,6,0,0
markdown2html,1,0,1,0,0
video,10,12,10,0,12
k-means,1,0,1,0,0
couchdb_test,1,0,1,0,0
