action,cold,warm,create,rent,queue
matmul,264,312,264,0,312
markdown2html,34,5366,34,0,5366
couchdb_test,11,1429,11,0,1429
float_operation,11,225,11,0,225
linpack,2,103,2,0,103
video,23,1,23,0,1
network,2,0,2,0,0
image,1,0,1,0,0
map_reduce,3,0,3,0,0
disk,12,5,12,0,5
k-means,1,0,1,0,0
