id,time,lender,renter
a137002da94646739986464b2b7b117b,1609175562.930343,map_reduce,disk
ef1050c8d3ef4dc6ab6d2b53004bbc0a,1609175742.2904942,float_operation,image
1a69fce283e94dd88886f005348f4561,1609175822.3551352,map_reduce,image
c9e670cd6c08438eabfc15b4fbdba817,1609176042.652653,map_reduce,image
ce93defc236342c3aae0956d1ebea105,1609176079.561394,image,float_operation
e280a42404f34405b8f3c9a4c5cfcb85,1609176139.6438682,image,float_operation
df3b85b4a3cc46a3948a5990ea8b5964,1609176199.7101512,matmul,float_operation
aff39ac8ec004bcc873885b9f09ae2c8,1609176237.7930164,matmul,linpack
385418bf58994e1591ee68b1f279ebce,1609176242.9439085,map_reduce,image
c625858f5fb5491c84a94086dcfa8622,1609176259.8118696,matmul,float_operation
f5bfad9b768a4d79bea83c41d5f66641,1609176319.8613644,linpack,float_operation
3edb988c284841639199120bcab023b3,1609176379.9209404,linpack,float_operation
ceda25194b594c68b97c5534e218ba46,1609176439.9974782,linpack,float_operation
94bcc4a9bb6249908e985b7842a9c3a4,1609176463.134786,map_reduce,image
68f1b492c59547978468b384d0b789c3,1609176500.0774643,linpack,float_operation
e3ea0c4fb0ea45e5ab23b675187580f2,1609176503.2142935,map_reduce,image
c136229fc8db478bb89644c476bad9c8,1609176543.2595491,map_reduce,image
1ee047e747ef44c2aa4d9f50e4ef3e78,1609176560.1486623,linpack,float_operation
0ffb94af78d845f48a2b89d67260ebfe,1609176593.355856,map_reduce,image
dcc783b27836448795084b058a0bb6d3,1609176620.2081134,linpack,float_operation
c0fd9358ba7c4cb69a45c56426bc1603,1609176643.3512256,map_reduce,image
bf2990bb1a9d40bcbf29e6d142e0e7bb,1609176643.358567,map_reduce,image
f0e79d06d7804ace992587907064eb67,1609176680.3205476,linpack,float_operation
22a600173cbf44b889f031fbb05cdc92,1609176693.4692843,map_reduce,image
a7c9bc372d6e4b9fb46c855a77e1b09e,1609176740.3670726,linpack,float_operation
59da3d5b025240bfa380c4a388ca7c76,1609176743.467696,map_reduce,network
10bf9d72a63e4ac4b505d48ad1f63ff4,1609176800.4168935,linpack,float_operation
db9b9887fd74421babb653b9fb50323d,1609176860.4925542,linpack,float_operation
9054550004354d338df6ccb8ba8f1c68,1609176883.6448822,map_reduce,image
3586d1b518bd41e8800c27f4b309ca48,1609176920.5769787,linpack,float_operation
