id,time,lender,renter
5c71738712eb496aa1254ac2001d21f5,1609173644.944977,matmul,linpack
71b884e546a4469998e139d65e382cc3,1609173677.945548,map_reduce,image
f209a5e9433d45319e6e9d9372b22d15,1609173708.0277734,matmul,image
81b096548afe4a5ea38c8bc673ed7478,1609173768.0965176,linpack,image
56d89fee3d0d4fa6ad2ee3943014068e,1609173769.0965528,matmul,linpack
3493a61aef8047f19097876d6be53397,1609173870.1855073,linpack,image
46c713b0666241eda85bf78f2b7e16e3,1609173950.3338363,linpack,image
be08ebdf53b1419fa023b0c55dbe3078,1609173951.315905,matmul,linpack
17e9bac7ca5649fba644b6c73f75fd29,1609173985.333198,linpack,disk
c45b377f6efc403685b422b6a991f036,1609174024.3660603,linpack,image
d9bec2bfbbe44c4fb4e22dd40bfcfe32,1609174045.557101,linpack,float_operation
288fd930bdc145b99ec56add73208b4e,1609174045.5593698,linpack,float_operation
a19d87fbbcb54868bd33290cf7aac433,1609174045.5597403,linpack,float_operation
d8d2f2de3edf425680faf28767e74c76,1609174045.562172,linpack,float_operation
04a8f8849d044b7692c877f33d1601d9,1609174047.545982,matmul,float_operation
c17987c83bbc40f98d4fac049ae356ea,1609174050.5338423,k-means,image
792cdc13dd7b401fa961ca28dbbca531,1609174113.485044,matmul,image
bb51fbf00fee4eda9a839caf1c91bec3,1609174167.5262067,k-means,image
8c669c4872d949bbac375173d29e39a6,1609174335.709037,k-means,network
60af067209bd48198f12b97a1b298bf9,1609174417.821369,k-means,image
39a69bf25e9942d0a8bc5ef6be9bd695,1609174451.8524673,matmul,image
91a12f5233bb4a468ddbc83f9b677149,1609174490.9380941,k-means,image
d373634fd78b459b8b4ac402129ee6b3,1609174540.9553182,k-means,image
694520c94fba457980227ba0a4781fa7,1609174607.0762355,k-means,image
5958cd780d8b4b7aa1fdeb12320549bc,1609174636.0965438,k-means,image
66bad33ead344e758ccbcfd76de6d9ce,1609174636.1034455,k-means,image
fc573ddf920d40a9876dd648a0319431,1609174636.109173,k-means,image
41a194f8e5114e609e3b4bb2d0b35b33,1609174705.1467986,matmul,image
ca9d7b535f2a42ffbd771e0f2751c13c,1609174759.2073689,matmul,image
2edd97d42fdd46f18854764974b684da,1609174780.227169,matmul,image
b666751c0f7a41cb9d1e329bc622b22f,1609174911.424274,matmul,image
4f54f83b234a49b38e56d01ac57bff2e,1609174996.5043712,matmul,image
