action,cold,warm,create,rent,queue
video,2,286,2,0,286
matmul,2,478,2,0,478
image,20,1420,20,0,1420
disk,1,143,1,0,143
linpack,41,2851,41,0,2851
float_operation,15,10,15,0,10
network,25,0,25,0,0
couchdb_test,1,0,1,0,0
markdown2html,1,0,1,0,0
map_reduce,1,0,1,0,0
k-means,2,2,2,0,2
