action,start,container,create_time,rent_time,end2end latency,time_from_system_start
sc_update_cart,cold,create,1.3266448974609375,1.7881393432617188e-05,1.7920756340026855,0.0
fp_notification,cold,create,1.2676005363464355,1.883506774902344e-05,1.5896525382995603,0.0023043155670166016
sc_list_cart,warm,prewarm,2.384185791015625e-07,0.013152599334716795,0.1683802604675293,0.003136634826660156
sc_migrate_cart,cold,create,0.9461905956268308,1.5735626220703125e-05,1.3070051670074463,0.003957033157348633
sc_checkout_cart,cold,create,0.9762275218963624,8.559226989746094e-05,1.2857005596160889,0.004872560501098633
sc_add_to_cart,warm,prewarm,0.0,0.013670206069946287,0.31768012046813965,0.005808353424072266
cs_bot,cold,create,1.3848052024841309,3.0994415283203125e-05,1.820173501968384,0.2868955135345459
fp_sentiment,warm,prewarm,2.384185791015625e-07,0.046463727951049805,1.479938268661499,0.4908807277679443
fp_conversion,cold,create,1.8219070434570312,2.09808349609375e-05,1.9817073345184328,0.4923982620239258
fp_notification,cold,create,1.4445853233337402,2.765655517578125e-05,1.3925602436065674,0.6567578315734863
sc_delete_from_cart,cold,create,1.5553395748138428,4.38690185546875e-05,1.8803815841674805,0.6893270015716553
fp_sentiment,cold,create,1.3110132217407229,2.8371810913085938e-05,1.2851219177246094,0.8272218704223633
fp_conversion,cold,create,1.6466038227081299,2.8133392333984368e-05,1.8037116527557373,0.828791618347168
tcp_download_podcast,cold,create,1.783596754074097,2.8133392333984368e-05,1.9488708972930908,1.0356311798095703
fp_notification,warm,prewarm,2.384185791015625e-07,0.7069704532623291,1.3911888599395752,1.0396993160247805
fp_notification,cold,create,1.556551456451416,3.671646118164063e-05,1.2471261024475098,1.2406203746795654
tcp_check_transcribe,cold,create,2.842013597488404,3.218650817871094e-05,3.25494647026062,1.3368723392486572
fp_sentiment,cold,create,1.7351231575012207,2.765655517578125e-05,1.1283061504364014,1.742645502090454
tcp_download_podcast,cold,create,2.272046089172364,4.148483276367188e-05,1.9642074108123784,1.7877280712127686
fp_notification,cold,create,1.8076047897338867,2.6702880859375e-05,1.267646074295044,1.8447449207305908
tcp_check_transcribe,cold,create,3.5798397064208984,0.005470991134643555,3.5300440788269043,2.0887830257415767
tcp_process_podcast_rss,cold,create,4.622739315032959,3.457069396972656e-05,4.933713674545288,2.136462688446045
fp_conversion,cold,create,2.946533679962158,2.9802322387695312e-05,2.1371839046478267,2.1518197059631348
fp_sentiment,cold,create,1.7018523216247559,4.57763671875e-05,1.041368007659912,2.1541423797607417
cs_bot,cold,create,1.811801195144653,1.7642974853515625e-05,0.6561465263366699,2.6137263774871826
