action,cold,warm,create,rent,queue
linpack,41,4290,41,0,4290
disk,1,47,1,0,47
video,3,285,3,0,285
markdown2html,34,371,34,0,371
map_reduce,11,80,11,0,80
image,5,2,5,0,2
couchdb_test,1,0,1,0,0
k-means,32,1189,32,0,1189
network,3,0,3,0,0
matmul,1,0,1,0,0
float_operation,1,0,1,0,0
