action,cold,warm,create,rent,queue
disk,13,5732,13,0,5732
matmul,2,0,2,0,0
image,24,0,24,0,0
map_reduce,11,1429,11,0,1429
couchdb_test,4,305,4,0,305
markdown2html,2,166,2,0,166
k-means,1,71,1,0,71
network,1,0,1,0,0
float_operation,1,0,1,0,0
linpack,1,0,1,0,0
video,7,1,7,0,1
