action,openwhisk,pagurus,pagurus/openwhisk
233,0.7615032196044922,0.8099582195281982,1.0636307223347952
234,1.1282358169555664,1.1744837760925293,1.040991394212035
235,3.1239612102508545,3.0641677379608154,0.9808597263967828
236,1.3557817935943604,1.2822229862213137,0.9457443611349639
237,1.4421055316925049,,
238,1.0411725044250488,1.0416061878204346,1.0004165336613697
239,1.7021586894989014,,
240,2.83005166053772,,
241,1.2943153381347656,,
242,,,
243,1.1141142845153809,0.934562921524048,0.8388393673011433
244,1.6789307594299316,1.3741860389709473,0.818488809769345
245,5.1793084144592285,5.27224588394165,1.017943992140527
246,1.9985709190368648,,
247,1.9778704643249512,1.999704360961914,1.0110390933232398
248,2.13563084602356,2.473001003265381,1.1579721316865166
249,3.977345943450928,4.036018371582031,1.0147516532293885
250,1.7343268394470217,2.136769771575928,1.2320456115741267
251,1.4734501838684082,,
252,4.346276521682738,4.790878772735597,1.102294975672814
253,2.300034284591675,,
254,0.774791955947876,,
255,1.4473330974578855,,
256,1.042497634887695,0.9944350719451904,0.9538967175233138
257,3.058221340179444,,
258,2.1783392429351807,1.5618407726287842,0.7169869329096317
259,2.7888975143432617,2.7458138465881343,0.9845517206948091
260,3.9509296417236333,3.5897784233093266,0.9085908251565951
261,1.1585459709167478,0.7142181396484375,0.6164780315823658
262,0.9205069541931152,0.955517053604126,1.0380334980105603
263,1.7494919300079346,,
264,1.5529682636260986,1.5283849239349363,0.9841700952511666
265,1.3566389083862305,,
266,0.8182501792907715,,
267,1.2168760299682615,1.2672359943389893,1.041384630094194
268,1.215841293334961,,
269,5.2485406398773184,,
270,0.8666374683380127,,
271,2.9398422241210938,,
272,1.5124557018280032,,
273,0.9631426334381104,0.9406638145446776,0.9766609657666274
274,0.9368770122528076,,
275,1.134450912475586,1.4325628280639648,1.2627807975735525
276,1.0547125339508057,,
277,3.830723762512207,3.820798397064209,0.9974090103950777
278,0.757366418838501,,
279,1.1435952186584473,,
280,0.8509647846221924,,
281,0.6878235340118408,0.7306015491485596,1.062193299620339
282,4.4237916469573975,,
283,0.9017493724822998,,
284,4.816876173019409,,
285,1.0875773429870603,,
286,3.296015977859497,,
287,1.943173885345459,,
288,5.301780223846436,5.3065130710601816,1.000892690193467
289,0.7197771072387695,1.0965347290039062,1.523436516632858
290,0.9625403881072998,,
291,0.75394606590271,0.7623274326324463,1.0111166661765139
292,1.0506799221038818,,
293,2.146300792694092,,
294,5.6096622943878165,,
295,0.9310252666473388,,
296,3.4883198738098145,3.9969909191131587,1.1458212158587946
297,2.1400694847106934,2.101204633712769,0.9818394443378653
298,0.7936012744903564,,
299,,,
300,0.7186620235443115,1.2408535480499268,1.7266162777466114
301,5.134526252746583,5.469903469085693,1.065318044904281
302,1.454806566238403,,
303,,,
304,2.0996012687683105,,
305,2.6334397792816158,2.584794521331787,0.9815278639243846
306,5.727548360824585,,
307,3.7844605445861816,,
308,5.705806016921996,5.86546778678894,1.0279823340284313
309,1.5030865669250488,,
310,1.857489824295044,,
311,1.0319938659667969,,
312,0.8005313873291016,,
313,2.378563404083252,,
314,0.9520773887634276,,
315,1.9031970500946047,,
316,,,
317,1.6473655700683594,,
318,1.5584335327148438,,
319,1.84225869178772,,
320,2.660926342010498,2.679906845092773,1.007133043400192
321,4.048426389694214,,
322,3.366413354873657,,
323,2.2043917179107666,,
324,0.852741003036499,,
325,1.8353610038757324,1.726823091506958,0.940862908092972
326,4.276524305343628,,
327,1.2655110359191897,,
328,3.74855899810791,,
329,4.082571268081665,4.107151269912721,1.0060207159206813
330,0.7314953804016113,,
331,0.7277576923370361,0.7006723880767822,0.9627825242584859
332,2.3723068237304688,,
333,,,
334,1.7167623043060305,,
335,0.9628250598907472,,
336,3.433182716369629,,
337,2.1820998191833496,,
338,3.481274366378784,,
339,1.2012128829956057,,
340,,,
341,2.367380142211914,,
342,1.1519534587860107,,
343,1.1941385269165037,,
344,2.197661161422729,,
345,2.347710609436035,,
346,,,
347,0.9239442348480223,,
348,2.938842296600342,2.9742558002471924,1.0120501544733507
349,,,
350,,,
351,1.1217942237854004,,
352,0.8025295734405518,,
353,1.44305682182312,1.68072772026062,1.1646996118539759
354,,,
355,5.103829860687256,,
356,1.0529828071594238,1.0659749507904053,1.0123384195284533
357,1.5303094387054443,,
358,1.6319444179534914,,
359,1.281260967254639,,
360,2.2710282802581787,,
361,,,
362,3.511582851409912,,
363,1.7803540229797363,,
364,1.2697501182556152,,
365,0.7302584648132324,0.7073254585266113,0.9685960418240598
366,1.859821319580078,,
367,,,
368,3.065868139266968,,
369,1.1750266551971436,,
370,0.7797937393188477,,
371,0.9979088306427002,,
372,1.4008018970489502,,
373,0.7749836444854736,,
374,3.64443588256836,3.5149810314178467,0.9644787683685954
375,4.404642343521118,,
376,0.8555119037628174,,
377,0.8223035335540771,,
378,2.750447034835815,,
379,,,
380,1.104719638824463,,
381,2.1643114089965816,2.1221206188201904,0.9805061369630022
382,3.441371202468872,,
383,,,
384,1.2101681232452393,,
385,,,
386,1.1111042499542236,,
387,2.2705414295196533,,
388,,,
