action,cold,warm,create,rent,queue
matmul,3,477,3,0,477
image,11,1429,11,2,1427
disk,4,140,4,1,139
video,3,285,3,1,284
linpack,24,2868,24,16,2852
float_operation,10,15,10,3,12
network,1,24,1,1,23
couchdb_test,1,0,1,0,0
markdown2html,1,0,1,0,0
map_reduce,1,0,1,0,0
k-means,3,1,3,0,1
