action,cold,warm,create,rent,queue
linpack,23,18345,23,0,18345
markdown2html,11,1429,11,0,1429
k-means,4,284,4,0,284
float_operation,24,0,24,0,0
disk,1,0,1,0,0
network,2,95,2,0,95
matmul,3,0,3,0,0
video,33,147,33,0,147
map_reduce,1,0,1,0,0
couchdb_test,6,3,6,0,3
image,2,0,2,0,0
