action,openwhisk,pagurus,prewarm,sock,pagurus/openwhisk,prewarm/openwhisk,sock/openwhisk
cs_bot,0.6497803330421448,0.02792978286743164,0.4994036356608073,0.14237350225448608,0.04298342293105401,0.7685730242445118,0.21911020542576462
ep_users_sign_up,0.8711049556732178,0.024619102478027344,0.01471710205078125,0.013242721557617188,0.028261924487619192,0.016894751837805127,0.01520221125063258
ep_products_table_update,0.9898121356964111,0.017227649688720703,0.01074075698852539,0.010949254035949707,0.017404969152656113,0.010851308648553212,0.011061951698789832
ep_orders_create_order,0.9399204254150391,0.022803783416748047,0.011814475059509277,0.009109973907470705,0.024261397880228658,0.012569654558035995,0.009692282092335667
ep_products_validate,0.9564715623855591,0.03365218639373779,,,0.035183676877757926,,
ep_delivery_on_package_created,0.9085211753845215,,,,,,
ep_payment_validate,1.1170194149017334,,,,,,
ep_warehouse_on_order_events,0.9137921333312988,0.034084320068359375,,0.0412898063659668,0.03729986156053061,,0.04518511908768755
ep_warehouse_table_update,0.7060157060623169,,0.0105057954788208,0.008607149124145508,,0.01488039910247195,0.012191158143138805
ep_payment_cancel_payment,0.8996556997299194,0.020670175552368164,,,0.02297565119475533,,
ep_delivery_table_requests,0.8825937509536743,0.02378714084625244,0.01364588737487793,0.01672196388244629,0.026951404109251374,0.015461119410978219,0.01894638826116501
ep_payment_process_payment,0.7902872562408447,0.04587101936340332,,,0.05804347596543282,,
ep_orders_on_event,0.8339693546295166,0.031197667121887207,,,0.037408649309118185,,
ep_orders_table_update,0.9401763677597046,,0.008940696716308594,,,0.009509595244999506,
ep_payment_update_payment,0.8561556339263916,,0.00918877124786377,0.007859110832214355,,0.010732594500048315,0.00917953526296604
df_union,0.7788693904876709,0.14970784187316893,0.8666300296783447,0.6285259127616882,0.19221174140561983,1.112676965178622,0.8069721578969118
eo_athenarunner,,,,,,,
eo_gluerunner,0.6411770411900112,0.017689609527587892,0.010291814804077148,0.010902983801705497,0.027589274710704468,0.016051439996940246,0.017004638502760152
eo_ons3objectcreated,0.6850684483846029,0.017440160115559895,0.009764862060546876,0.0085099424634661,0.025457543923799057,0.014253848770254275,0.012422032402065247
fmp_twitter_streaming,,,,0.12688446044921875,,,
fmp_twitterddb,,,,,,,
fmp_comparefaces,,,,,,,
fp_notification,0.6641939878463745,0.018338759740193684,0.44390207529067993,0.13618528842926025,0.02761054763482046,0.6683319683907659,0.2050384238960612
fp_conversion,0.8230122923851013,0.09675176938374837,0.549797773361206,0.1816622018814087,0.11755810973777849,0.6680310591326458,0.22072841871528923
fp_sentiment,0.7886879444122314,0.020518004894256592,0.009569883346557617,0.008167266845703125,0.0260153651892671,0.012133928779258264,0.010355511205118989
t_payment_method,0.628467321395874,0.01544874906539917,0.008580366770426432,0.01352079709370931,0.02458162666451187,0.01365284475152786,0.021513922257212333
t_ddb_encrypt_item,0.6991177002588908,0.08628495534261067,0.6729221940040588,0.3695570945739746,0.12341978369401665,0.9625306207450742,0.5286049751524295
sc_add_to_cart,1.5418944358825684,0.04084813594818115,0.015339970588684082,0.017088651657104492,0.02649217417066558,0.009948781337876482,0.011082893393621387
sc_update_cart,1.4265297651290894,0.03216850757598877,0.011121273040771484,,0.02255018322248452,0.007796032941356186,
sc_list_cart,1.1771880388259888,0.03688359260559082,,0.016614437103271484,0.03133194645978129,,0.014113664559352035
sc_migrate_cart,1.4597617387771606,0.03818702697753906,0.01174330711364746,0.007202625274658203,0.026159767010696045,0.008044673868137415,0.004934110193004392
sc_checkout_cart,1.275835990905762,0.04352378845214844,,,0.03411393687150128,,
sc_delete_from_cart,1.0126007795333862,0.026450157165527344,,,0.026121012051477748,,
tcp_download_podcast,0.7296457290649414,0.013829469680786131,0.7391493320465088,0.4329776366551717,0.01895367728460349,1.0130249552666422,0.5934080327038205
tcp_check_transcribe,0.6966681480407715,0.08231678009033203,0.7966601848602295,0.5040491989680699,0.11815780629820692,1.1435289342575286,0.7235140581431766
tcp_process_podcast_rss,0.7511427402496338,0.0740282932917277,0.8021690845489502,0.49570226669311523,0.09855422854399849,1.0679316214683223,0.6599308495325059
tcp_upload_to_elasticsearch,0.722729868359036,0.0909827436719622,0.7546727061271667,0.43074712753295896,0.12588762088737146,1.0441974784308516,0.5960001743265071
cer_lambda,0.8362796306610107,0.24697744846343997,,,0.2953287864589318,,
