id,time,lender,renter
56f4ef75e5e141bb8bccc6070b8007a8,1609157463.212623,k-means,network
f80da109080f417b88d6c4aeaf233d42,1609157484.2235184,matmul,image
631a2795d62e4b2883bfe8dd1c6e0e30,1609157562.2925622,matmul,video
c7665f9fe71a4652bb2b5c6ed766575f,1609157610.3429103,matmul,float_operation
f730f6e6daa04d01ba4741e1db027062,1609157638.3653374,matmul,float_operation
836f2c7a8410480b8628fdbe72f97c25,1609157663.3923666,matmul,video
2cdedadf79eb47ada92fa3e17280cd29,1609157674.3915691,matmul,float_operation
aafdc63a879543dd9c9d084d752907bb,1609157696.4744792,matmul,video
b73973fc3e714993a16e41d8db6f219a,1609157705.4210432,matmul,float_operation
b71814bc7fb24bdcbbb3ec7137b4d8d4,1609157730.4906535,matmul,video
3e64bcc2a7b641cfad88bd538a2025d3,1609157961.7683961,matmul,video
2ac3089d887c49beb7cb76f13266e4db,1609158026.7771533,matmul,video
bfcc0e27a7e44d4d894d7505be200cda,1609158075.7984364,float_operation,video
3bcc4465be4f4b49b23f8eee70fcd546,1609158138.881074,float_operation,matmul
38520f0beb9c45098a5c551a09a55bde,1609158145.8788047,float_operation,video
dba4658cc4d04fe79f5a02e587d3cd69,1609158176.924617,float_operation,video
4fb59c637be44d059cd29dd678b7e1af,1609158241.9832542,float_operation,video
65bb7b53bf004d9ba9b00ffdbe34beb4,1609158259.0191069,float_operation,matmul
62f09744eefc46cd8fc13cc63fa05c02,1609158331.0995202,float_operation,video
2d213008d9d4444e83294251fe0dbf57,1609158379.0942783,float_operation,matmul
6f3abf834c744a2d8740d0e1882cd483,1609158451.2103946,float_operation,video
827a62cd84314aaab1ab9074361b40f8,1609158499.2320225,float_operation,matmul
caafc93631304f0582b06da2de062f64,1609158597.3255177,k-means,float_operation
fc7038b6edd648438e136295daf09172,1609158619.3369122,float_operation,matmul
55a78d6f27b14d7eb5d243d62d89baed,1609158739.4568174,float_operation,matmul
8ea79ddb729e4b8ab8922198562b6b81,1609158799.718595,float_operation,linpack
3b9c67cfc2284d76a4a018234bdb2d99,1609158839.556805,float_operation,video
