action,cold,warm,create,rent,queue
matmul,15,464,15,0,464
video,11,1429,11,0,1429
k-means,2,0,2,0,0
disk,4,0,4,0,0
linpack,2,286,2,0,286
map_reduce,19,5536,19,0,5536
float_operation,24,0,24,0,0
markdown2html,16,50,16,0,50
network,1,0,1,0,0
image,13,9,13,0,9
couchdb_test,1,0,1,0,0
