action,cold,warm,create,rent,queue
video,36,1421,36,0,1421
markdown2html,1,95,1,0,95
k-means,2,286,2,0,286
linpack,2,190,2,0,190
matmul,1,0,1,0,0
couchdb_test,2,0,2,0,0
image,5,1,5,0,1
disk,142,7531,142,0,7531
network,1,0,1,0,0
map_reduce,1,0,1,0,0
float_operation,8,24,8,0,24
