id,time,exec,lender,renter
000367e4590c4dc78d0c510e35f35311,1609866393.2721572,1,0,0
00038a3db86243189e554ac78a114834,1609867147.2441485,0,0,0
0004cbc39b944ad0abaa6b571389848a,1609866466.4068828,0,1,1
000616556da04aab8ca4eff5950a6a9c,1609866479.5740392,0,0,0
000d65aab86a480ab16b78bc9a8dfa4e,1609866801.3894699,0,1,1
001685e3769e4750a72506cc11b80c57,1609867056.2614357,0,0,0
001886cb484d4f5c9a63aa0cd7366632,1609866556.7385163,0,0,0
00190c2b64154e5aa31561483c46a200,1609866640.74846,0,0,0
001c6b7487e14e98bc2f796c2743e3bd,1609866436.6266916,0,0,0
001f29bacf914e19b583edeba32269ef,1609866831.9611232,0,0,0
0024ae7747c440afbd40ebae5fc31c84,1609866178.080072,4,0,0
00252dcc522746df99fcccce0d671f54,1609867280.7337549,0,0,0
0025e86f0e6d48459d186f8f7c72a3b9,1609866284.0280716,0,0,0
00260958fa3b4765a0a0a50d991b47e9,1609866786.8958597,0,0,1
00276f2358344cf886c5456381fc4c04,1609866469.272156,0,2,3
0028e829d5e8468ab41ff32c2f64c15e,1609866181.541076,0,0,0
002ca64df31e4962beeba6463fcd24b7,1609866955.830069,0,0,0
002ea520f9224c8091c685c8e2cd5575,1609866846.0202248,0,0,0
002fe7447912428e9b735d25ea9b2626,1609866766.4722104,0,0,0
0035c56c4f304c09a6717a506af9cf9d,1609866091.2342348,0,0,0
00361a7cbeda438f83bc37271ab3b298,1609867037.8106632,0,3,1
0037ea82c6394777ab8fa359de2db549,1609866640.689804,0,0,0
003ed491b619446fbbf7b80f67115cac,1609866170.235736,0,0,0
003ff268913545179332a24312c2654b,1609866287.1579785,4,0,0
004b4fb23bb5410fba4f955420465cab,1609867070.0289712,0,0,0
0050699afafa480c900734f28705645f,1609867387.1617022,0,1,0
00508627eea64b2fba2a3d1d60f5ec23,1609866702.3853002,0,1,3
00509d5aea9345c79cd4ced6cff29327,1609867532.09117,0,8,0
0050ba2c880542edac2533d577486a44,1609867030.1802719,0,0,0
005441a3456e4afca394dd92cb5ce1ab,1609867495.240921,0,1,0
0057b86781ac4a8ba6ebf97881d589b7,1609867044.9578488,0,1,0
00596be357af42b89e6e36a9ab2852c5,1609866622.7529118,0,0,0
005ca7e043a744f3836084d82c0b3c0c,1609866614.8593838,0,0,0
005d0ecc36ea4e51aefefd8b6397f237,1609867527.143337,0,1,4
005f5ec3a51f4564986049cf12086669,1609866886.3311217,0,0,1
00652f8040c04c4a9313ccd9f15278f1,1609867169.2389739,0,0,0
006762ce0a3e4a3db427dbb1ae9a37b7,1609866158.1943603,0,2,0
006998c4f95b44adaa94537893669ae8,1609866230.0738893,0,0,0
0070dc3974204c38bcd2d3554c812ef8,1609866736.5290897,0,1,0
007a5c1bada24e4f84654d3e3b6a9886,1609866967.9756787,0,0,0
007adabd854e43b1b874c76a83a31885,1609866213.1163344,4,0,0
0087c12363014c0aae6dcf085777eb2c,1609866444.5554063,0,0,0
0088f089d6e74d2c8b31a79177a60d45,1609867071.9586089,0,1,0
0089cc90461142cf88169e41338035cd,1609866290.6604502,0,0,0
008af05504de4b048bdc07b2c5e2681c,1609867384.3048594,0,1,0
008db65c967c456a92d0128d9bd566bd,1609867074.0223598,0,1,0
009ac113c854408e9a40f07bf7f3ff68,1609866267.478585,0,1,0
009e16a6cd5841eca3b403f707af142d,1609866106.0217,0,0,0
00a6c8195c0340358b13dab38e8a21bd,1609867374.4162633,0,0,0
00ad6ab9a52341008f5553967ca4ff08,1609867487.1873462,0,0,1
00b0802fea544f488db1ce6b6eb7cc3a,1609866136.0628555,11,0,0
00b2fecb5caf4b2088e8246ef4d40d43,1609866211.5030022,0,0,0
00bc15e369c84d999ed27bceb1f6f26f,1609866580.7232172,0,0,0
00bf4739a77c435480da0d61dc3c3e0f,1609866537.4986813,0,0,0
00c64340eaa2493fba69c9fb1c6a0aea,1609867543.646185,0,0,0
00c9e7d753074941b322fd119a336693,1609866594.006757,0,0,0
00cb55b3ada54f41904390acd04370be,1609866505.429537,0,1,0
00ce656533af40b0b35d18bbf56ec3a3,1609866923.8546867,0,1,2
00d115ec870c494b8d735eb5babff06e,1609866505.5133169,0,0,0
00d5346806e5499db2a0aaa95b6cc02c,1609867032.1778555,0,0,0
00db4b2200f74a2cb610fdee0e1a8b97,1609867168.3106112,0,0,0
00de210a45a24cc5b5c46feab2ef0d97,1609867116.242412,0,0,0
00e42fcdf22845de8df8db7545b3e90b,1609866763.3767354,0,0,0
00e905afabc44df6a8668e6a2ffbaea9,1609866448.3746958,0,1,0
00eb2ff1cee84179929963abdd696207,1609866094.9746158,0,0,0
00ec581d5104404c83fa2b2a44e70971,1609866964.7073424,0,0,0
00f080661c2a4a36807bfce149203ebf,1609866341.6507673,0,1,1
00f522eeed1e4cef8c8b0f380f961e08,1609866334.6436558,0,0,0
00f8ea1f45c74b6d8742e0bfc1bbb51d,1609867556.1047347,0,8,0
0107221b561644ad90a4d0a1d0d67b4e,1609867062.852397,0,3,1
01072954f3e941f6ba6b12b1d90c7f63,1609866863.6412492,0,11,0
01075cbb781049b6b4128086fdbb7ce4,1609866784.2142262,0,0,0
010cb576e68c4e1c8da11b884184fff7,1609867295.9818552,0,3,4
010fc568cf1149a9adb7b3b516df7336,1609867118.3718913,0,0,0
0114734d9e0d4a9085a75ed720252bf3,1609867501.9141545,0,0,1
01149b6947cd48a99bd4c5f8aac641e2,1609867492.3419554,0,0,0
0115abb7a90042e7a6dc572055accb43,1609867444.2461872,0,0,2
011820a1f2d4420ba52ccc2ad4e90640,1609866674.6086519,0,0,0
011a2f275e8a48249372ac58f6334cbc,1609867428.398787,0,0,0
011c2e18a26143fe89967b504180d3a6,1609867190.4591339,0,0,2
011c73979ff14a07a36daac5f86bff15,1609867410.2787776,0,0,0
011d43ea21934d84af8c8c20051f4fca,1609867223.0786037,0,0,2
011f495a65b84becb67d61c3650b2b70,1609866379.495248,0,0,0
012181da99144dc88e44782d36684049,1609867224.5412757,0,0,0
0121d2f5e3eb440594abaabdd6f7cce3,1609867028.6825392,0,0,0
012f5daddf8a4f74a4ca0b898602dc36,1609867406.0675051,0,1,3
0134b5241b644ae89073e16cd0d2a944,1609866341.5675302,1,0,0
013714f60e9c4c8c8b99def6fe76318d,1609867284.5125291,0,0,1
0137ecaa5be144e19278df5012ebf441,1609866482.3715298,0,1,1
0141447661e74f62a4923c0f67d45ad1,1609866474.2765758,0,2,3
014772f630fb4c7caa74a069b81e8023,1609867465.804541,0,1,0
014dbb354b62429792609919d904b326,1609866719.6797714,0,0,0
015436f21c604527924af0ed1cdf52c6,1609867499.2943025,0,0,2
015b47e96b914b39942437fae2ec78af,1609867348.4169598,0,0,0
015e408b409c48d4b068f4f2a91fed83,1609867534.2672744,0,0,2
0163c23e6da1416092e64322638ada3e,1609866489.5402708,0,0,0
01672d52cc3447329dd55d2ec556e72f,1609866865.7253807,0,0,1
016894b974104ae7ae4f67c914e2d6d0,1609867009.977199,0,0,0
016cc620457b4b4f80998932d659a5b6,1609866429.337235,0,1,1
0170d77355aa43da99f15e9010df50d4,1609866932.8294446,0,1,2
017a7bea24f34ab1b03e40833801d9e2,1609866325.5945933,0,0,0
017d6b28bfdd49b49eb3a4c35945ffb6,1609866536.7799637,0,0,0
0181f1a18959403781e6c9c3b92fb787,1609867094.2936318,0,0,0
018308032ea44bd28de328406710cd00,1609866444.4214354,0,1,0
0183689f0eaf421fa0efca7a73d35f95,1609866175.4046226,0,0,0
018803de751b40d8b686173190854696,1609866551.2592149,0,0,0
01881a1f54234aeb91b7edff7cf5f6c7,1609866130.310645,0,0,0
018b38ab3ed048fda0930430bba3aca3,1609866388.2933779,0,1,1
0193dddaddbb4037b821c826186627a0,1609866529.3540661,1,0,0
019572c3ef874fcda59c4f489084cf41,1609866842.5448263,0,0,0
01986e9e1fe54aa596d9d34ebbbc5a4b,1609866474.6367443,0,0,0
019987bd95754d3d8a1eecd515fd5b01,1609866243.2557652,1,0,0
019b114c4f8148839cd8ddde2f7e53c5,1609866436.4007847,0,0,0
019b43fedda841019903b056d721b841,1609867410.9937055,0,8,0
019cf779b3564ffd8763506bf9ded4db,1609867346.775241,0,0,0
01a2921400a54f7dbcd27b573c445336,1609866945.9141157,0,0,0
01a7fddd4eee4cdb9d97758af4dcc9b2,1609867375.971981,0,8,0
01a97a02e1d74517a5dc1a9db22bb0cf,1609866477.4172993,0,1,0
01aacf9d45ca4adc9aa17957b462d915,1609867231.324578,0,0,0
01baeff4281449dcbbd2b63b5ccd8c46,1609867337.419242,0,0,0
01bb6dcbf179485f865b713bdb24657c,1609866280.538937,0,0,0
01bf753b3b2942b18e07a72e1a88d693,1609866889.995082,0,0,0
01c4dc6d95b84e5e8fd9cb6cf7709a0c,1609866483.3745925,0,1,1
01cf3580013a451d940c429544fe8772,1609867358.3313742,0,0,0
01de559d6c114eaa910b33c9be84f7e3,1609866469.7738514,0,0,0
01e00ef2e80e41ac82e552f51e86be91,1609867255.289938,0,0,0
01e090f52e354717a8f558aa44b7a618,1609867066.2283354,0,0,0
01e10e203db44101849e9ba17fa8b6d4,1609866298.199142,1,0,0
01e1516a32d54bed9e739847e1937036,1609867112.0324082,0,0,0
01e81b986a76459dad31763d9273ae41,1609866511.700001,0,0,0
01ec20c26bea4ce5ad468fa1bb1b4a1d,1609866873.009094,0,0,0
01efdb6291184c68a8e8fe581c72cf0e,1609866308.4318185,0,1,0
01f4b903b0704eadb279c6d182e4d7ef,1609866731.7145634,0,0,0
01f4dff556ca4ac8884023c10311d0b9,1609867538.3348806,0,0,1
01f897707d134409a7bf080b4f62b512,1609867191.3313696,0,0,0
020243821ade4c259b1de5095a0a1d86,1609866617.4567537,0,1,1
02038849303543edacb190edb8c37a7c,1609867424.5988312,0,0,0
02093f0851f949e2a95b5678d1fedd43,1609866666.596555,0,0,0
020fb4e9a9d44ac18752e78af5c66f72,1609866409.3390038,0,1,1
0213da5fd3094988a610207ca22d2371,1609866169.1906908,0,2,0
