action,openwhisk,pagurus,pagurus/openwhisk
1,1.299499273300171,1.402132272720337,1.0789788817345947
2,0.7703902721405029,0.8084862232208252,1.0494501974622212
3,2.921100616455078,2.856134414672852,0.9777596836561329
4,1.0085103511810305,0.9984118938446044,0.9899867588621176
5,0.35423874855041504,0.3551132678985597,1.0024687286518577
6,0.8558650016784668,0.8594322204589844,1.0041679689828673
7,0.7283341884613037,,
8,1.748273849487305,2.0670526027679443,1.1823391417621008
9,1.0157885551452637,,
10,0.20328807830810547,0.4883999824523926,2.4025018413139243
11,1.0702998638153076,,
12,,,
13,1.6676182746887207,1.102272033691406,0.660985820569253
14,,,
15,4.90238356590271,4.569968223571777,0.9321931183347294
16,1.161954402923584,1.2205798625946045,1.0504541826456473
17,2.832510709762573,3.0781638622283936,1.08672629254998
18,2.21037220954895,2.451744079589844,1.109199649270902
19,2.309035301208496,2.0173497200012207,0.8736764305618828
20,1.16265606880188,1.1321234703063965,0.9737389247647866
21,1.012146234512329,,
22,,,
23,,,
24,2.381147146224976,2.1751909255981445,0.9135054627122265
25,,,
26,,,
27,1.861572504043579,,
28,0.9418549537658693,0.8462862968444824,0.8985314495196213
29,1.922020435333252,1.159029483795166,0.6030266184938904
30,,0.9224209785461426,
31,,,
32,3.316300630569458,3.646294593811035,1.0995066491257497
33,,,
34,0.7634391784667969,,
35,,0.7382996082305908,
36,,,
37,,,
38,2.6792006492614746,,
39,,,
40,,,
41,,,
42,,,
43,,,
44,,,
45,2.8458640575408936,,
46,,,
47,,,
48,,,
49,,,
50,,,
51,,,
52,,,
53,,3.073272466659545,
54,,,
55,1.218757152557373,0.9886579513549804,0.8112017634361651
56,,2.469489574432373,
57,1.0313341617584229,1.145374774932861,1.1105758127705179
58,2.701531410217285,,
59,1.6527488231658936,1.7610149383544924,1.0655066962814177
60,,,
61,,,
62,,,
63,,,
64,,,
65,,,
66,1.1538846492767334,1.148789882659912,0.9955846829056832
67,,,
68,0.9364223480224608,1.0881595611572266,1.1620392907700299
69,0.7760961055755615,0.8839764595031738,1.1390038593836354
70,0.7552249431610107,0.8619167804718018,1.1412716016293503
71,,,
72,,0.8019700050354004,
73,,,
74,,,
75,,,
76,,,
77,,,
78,,,
79,1.2479009628295898,0.8913502693176271,0.7142796550909847
80,,,
81,4.921842336654663,4.50991153717041,0.9163055678528218
82,0.8167600631713867,0.8044929504394531,0.9849807632803423
83,1.0097296237945557,0.6966090202331543,0.6898965859942816
84,,1.1905138492584229,
85,,,
86,,,
87,,,
88,1.2221505641937256,1.2223176956176758,1.000136751909991
89,1.7551279067993164,,
90,,,
91,4.777570009231568,,
92,,,
93,,,
94,,,
95,,,
96,,,
97,,,
98,,,
99,,,
100,,1.1167607307434082,
101,,,
102,,,
103,,,
104,,,
105,,1.117866039276123,
106,,,
107,,,
108,,,
109,,,
110,,,
111,,,
112,,,
113,,1.160322666168213,
114,,,
115,,,
116,,,
117,,,
118,,,
119,,,
120,,,
121,,,
122,,,
123,,,
124,,2.2936508655548096,
125,,,
126,,,
127,,,
128,1.3969876766204834,1.3380119800567627,0.9577836672787325
129,3.782520532608032,,
130,1.6767191886901855,1.6754815578460691,0.9992618735131891
131,1.1115281581878662,1.0401105880737305,0.9357483032813416
132,2.414902210235596,,
133,2.8898229598999023,,
134,0.9205362796783448,0.9591174125671386,1.0419115832156824
135,1.3470091819763184,1.6072571277618408,1.1932042849208269
136,2.1270177364349365,2.1966784000396733,1.0327503915042542
137,0.874760627746582,0.7951889038085938,0.9090360020626806
138,,,
139,,,
140,2.3036203384399414,2.320443153381348,1.0073027723625672
141,3.264290571212769,,
142,1.6524362564086914,,
143,3.1853280067443848,3.6770288944244394,1.1543642873320934
144,,,
145,,,
146,,,
147,,,
148,,,
149,,,
150,,,
151,,,
152,2.5762550830841064,,
153,0.8053040504455566,0.8096981048583984,1.005456391794392
154,1.082266330718994,1.384172439575195,1.2789573141905215
155,0.7469415664672852,0.7419307231903076,0.9932915190398672
156,0.9735500812530518,1.263629674911499,1.2979606280604354
157,1.4318172931671145,1.396867275238037,0.9755904485189102
158,0.6790821552276611,,
159,1.2057740688323977,,
160,,,
161,2.070729255676269,,
162,0.8567347526550293,0.9051644802093506,1.0565282631575725
163,1.081798076629639,1.6723601818084717,1.5459078897780438
164,0.7197651863098145,0.7076900005340576,0.9832234373022882
165,1.358405351638794,0.8611531257629395,0.6339441498254079
166,1.1507091522216797,,
167,0.9969444274902344,,
168,5.068827390670776,5.39685583114624,1.0647148571441205
169,4.570547342300415,4.551617383956909,0.9958582732163588
170,2.1102452278137207,2.0533614158630367,0.9730439802915145
171,1.2353167533874512,1.4804177284240725,1.1984114393045446
172,1.4881620407104492,0.8724191188812256,0.5862393308088495
173,3.319859743118286,2.999842882156372,0.9036053069334405
174,0.7283344268798828,0.7637288570404053,1.0485963986518514
175,0.6930584907531738,1.0550110340118408,1.5222539628153446
176,2.520039319992066,,
177,0.9869303703308104,,
178,2.001315832138061,,
179,2.6652905941009517,2.731331348419189,1.0247780690272215
180,0.9063968658447266,0.9188485145568848,1.0137375240155466
181,,,
182,0.9647164344787598,0.9389109611511229,0.9732507165781004
183,0.7688076496124268,0.7816107273101807,1.016653161170038
184,1.9914510250091555,1.9588298797607424,0.9836194087432991
185,1.2520408630371094,1.1350791454315186,0.9065831467178527
186,0.6779441833496094,0.8889672756195068,1.311269124291719
187,0.7960519790649414,,
188,1.8147077560424807,1.8603196144104004,1.0251345475413574
189,3.3804087638854976,3.4700465202331543,1.0265168394145996
190,2.745818853378296,2.8170573711395264,1.0259443617970583
191,1.6285538673400881,,
192,2.222973108291626,2.321953773498535,1.0445262539783833
193,2.1569020748138428,2.0325145721435547,0.9423304821657128
194,1.98430609703064,2.6687090396881104,1.3449079472575456
195,3.881274700164795,3.7143588066101074,0.9569945684216579
196,1.4289395809173584,1.3819773197174072,0.967134886718022
197,2.483105421066284,,
198,1.3123440742492676,0.7964472770690918,0.6068890717738815
199,1.5996205806732178,,
200,1.5227775573730469,1.5908045768737793,1.044672985342709
201,1.7650630474090576,,
202,1.271904468536377,1.27058744430542,0.9989645258244335
203,0.7957303524017334,,
204,2.444033145904541,2.444710731506348,1.0002772407579426
205,1.3173530101776123,0.9370839595794678,0.7113385344245164
206,1.830831527709961,,
207,,,
208,1.5411007404327393,1.637889385223389,1.0628048785204474
209,1.7321479320526123,,
210,1.331878900527954,1.5211286544799805,1.1420923132553629
211,5.016062021255494,4.89237642288208,0.9753420914954205
212,1.5031006336212158,1.561424732208252,1.0388025241174463
213,2.9561784267425537,2.8129203319549565,0.9515394289155087
214,4.8628644943237305,4.922360181808473,1.012234699847012
215,1.2449054718017578,1.2736716270446775,1.0231071000124101
216,2.9300341606140137,2.986483335494995,1.0192657053763332
217,4.539935111999512,4.414019584655762,0.9722649059430514
218,1.2939999103546145,0.7149889469146729,0.5525417283210889
219,1.064692735671997,1.1139423847198486,1.0462571476236915
220,1.3317842483520508,1.5715117454528809,1.1800047548223136
221,1.6953587532043457,0.9262635707855223,0.5463525457575394
222,1.5382127761840818,1.5304558277130127,0.9949571680906771
223,3.1489114761352544,3.156404733657837,1.0023796342257862
224,4.479166507720948,4.334848880767821,0.967780249583408
225,1.647773265838623,1.9635038375854488,1.1916104468330093
226,4.539742946624756,4.581277370452881,1.0091490695214373
227,1.294567584991455,1.6288783550262451,1.2582412644273004
228,2.2847363948822017,3.008887767791748,1.3169518262726685
229,3.691346168518067,3.132029294967652,0.8484788887261259
230,1.4713757038116455,1.4286623001098633,0.9709704301959508
231,3.7721555233001713,,
232,0.9504163265228271,0.9080767631530762,0.9554515613966212
233,0.7915987968444824,0.8004150390625,1.0111372607603264
234,1.2030301094055176,1.4599545001983645,1.2135643894397683
235,2.6502556800842285,2.3025405406951904,0.8687993984874746
236,1.9626522064208984,,
237,2.0445125102996826,2.081509113311768,1.018095562059761
238,1.8600871562957764,,
239,1.4179213047027588,1.425790548324585,1.0055498451118032
240,3.54369854927063,,
241,1.4664113521575928,2.0226783752441406,1.3793390048897867
242,2.4269444942474365,2.3941726684570312,0.9864966727223947
243,2.7294709682464595,,
244,0.977508783340454,0.957958459854126,0.9799998487793445
245,4.048057794570924,3.9950962066650386,0.986916790571292
246,5.362078905105591,5.421048879623412,1.0109975954403938
247,3.3735654354095463,3.408374309539795,1.0103181262663201
248,3.156386137008667,3.1783213615417485,1.006949474361166
