action,cold,warm,create,rent,queue
couchdb_test,45,1790,45,0,1790
video,2,0,2,0,0
map_reduce,5,477,5,0,477
linpack,2,286,2,0,286
k-means,1,95,1,0,95
float_operation,1,47,1,0,47
network,26,2712,26,0,2712
disk,24,0,24,0,0
matmul,1,0,1,0,0
markdown2html,3,0,3,0,0
image,1,0,1,0,0
