id,time,lender,renter
70f75a13ae7b4693a88e529adea4fecf,1609348881.2378657,markdown2html,network
a89696aa16424ad39202d4521b8609eb,1609348890.2628167,k-means,network
06096365599c42c6843c593d2f3701e8,1609348893.2392743,k-means,network
649d8827d47049b7880e2dfdff42737a,1609348896.260574,k-means,network
ce08e63ac0df4574988fe92ae87faa76,1609348928.3198664,linpack,matmul
ce2c5f27bc554fa694ad7a8e0d15a0db,1609348939.319708,linpack,video
95977493611e411f8ec6d34c81b810bb,1609348980.367771,linpack,matmul
63880cbc8bbe4c0b978a3cc9d26e6bb4,1609349016.3733666,k-means,network
95d9a16124df47b58b0cfaf22c775c82,1609349064.472003,linpack,matmul
dfa632221a7445cfa0b2077a6f33d8d2,1609349134.5448332,matmul,float_operation
8f16c995cecf4600bca74633ed9da211,1609349136.5537426,linpack,matmul
bab9b52752e5405d95f76b3c5594a0fd,1609349232.6934836,k-means,network
cff3137a347f48acb0432db40282d748,1609349343.8478305,linpack,matmul
87727887661947debdd183a36279e1f2,1609349502.8736277,linpack,disk
6397f82ee58d4f258d54a47bb8fa9dd0,1609349507.9069479,k-means,disk
825e4a41ee0a4d4f882d03334aaa104a,1609349513.9889603,linpack,matmul
c7acc6d1974540a98354c41148bcf7ed,1609349557.0715837,linpack,matmul
3a731f257f944ec78fc0efdf54343d04,1609349585.1031945,linpack,matmul
61ec24da1153402688446f162e397b1e,1609349597.0058494,k-means,network
015221fc2fa740a68e17adc2b38412e9,1609349618.106798,linpack,matmul
e966d52802f14227ad269dd717cab790,1609349698.0669005,k-means,network
1ef91cdbd2534afa9562a80c4dc53efb,1609349732.0296936,linpack,matmul
f97fbdde140d47c5acd0beb462680a5e,1609349763.2083545,linpack,matmul
3dcec0bdc6d74c07a4a7a9f19520817f,1609349795.1556308,linpack,disk
cb156c88a25e4a11ac677a169581209b,1609349821.1769543,linpack,matmul
288bf792d4cc434dadff6059db9090b2,1609349849.1794696,k-means,image
ce27fc84edb84ba9954dbf60941bdc42,1609349875.2111547,linpack,matmul
dc1f77ad27474e7fbf46bb2d53da99f5,1609349913.242156,linpack,matmul
4544f6af16eb4d659f4c327dc8da1d87,1609350025.4880645,linpack,matmul
eec6cd300fdf4c8abd717f3fd5563fc4,1609350084.4074752,linpack,matmul
