action,cold,warm,create,rent,queue
image,24,3845,24,0,3845
couchdb_test,1,0,1,0,0
k-means,6,304,6,0,304
matmul,3,285,3,0,285
float_operation,1,95,1,0,95
markdown2html,1,47,1,0,47
map_reduce,24,0,24,0,0
network,12,1428,12,0,1428
video,4,0,4,0,0
disk,1,0,1,0,0
linpack,1,0,1,0,0
